Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
14572;-1.46806;43.50389;"01° 28' 05.00'' Ouest, 43° 30' 14.00'' Nord";"64102";"ST ETIENNE";"CHATEAU D'EAU";"64100";"BAYONNE";"Château d'eau - réservoir"; 44.0;
14574;-1.43028;43.47139;"01° 25' 49.00'' Ouest, 43° 28' 17.00'' Nord";"64407";;"MOUGUERRE/PLATEAU DE MOUGUERRE";"64990";"MOUGUERRE";"Support non décrit";;
14608;-0.74500;42.97722;"00° 44' 42.00'' Ouest, 42° 58' 38.00'' Nord";"64040";"LA PIERRE ST MARTIN";"IMM LE MAHOURAT";"64570";"ARETTE";"Immeuble"; 32.0;"ORANGE Services Fixes"
14612;-0.88806;43.41167;"00° 53' 17.00'' Ouest, 43° 24' 42.00'' Nord";"64022";"CASTERET";;"64390";"ANDREIN";"Pylône autostable"; 48.0;"ORANGE Services Fixes"
14614;-1.04500;43.32917;"01° 02' 42.00'' Ouest, 43° 19' 45.00'' Nord";"64018";"ETCHETTO";;"64120";"AMENDEUIX-ONEIX";"Pylône autostable"; 28.0;"ORANGE Services Fixes"
14616;-1.03472;43.32500;"01° 02' 05.00'' Ouest, 43° 19' 30.00'' Nord";"64493";;"R GAMBETTA";"64120";"SAINT-PALAIS";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
14620;-0.40611;43.10722;"00° 24' 22.00'' Ouest, 43° 06' 26.00'' Nord";"64522";"POEY AGUT";;"64260";"SEVIGNACQ-MEYRACQ";"Pylône autostable"; 24.0;"ORANGE Services Fixes"
14622;-0.41583;43.10444;"00° 24' 57.00'' Ouest, 43° 06' 16.00'' Nord";"64522";"DOUSSINE";"LOT. DE LA CROUTZ CROISEMENT D.934/D.287";"64260";"SEVIGNACQ-MEYRACQ";"Pylône autostable"; 28.0;"ORANGE Services Fixes"
14632;-0.42222;42.98806;"00° 25' 20.00'' Ouest, 42° 59' 17.00'' Nord";"64320";"QUARTIER DE LA GARE";"CENTRALE TELEPHONIQUE";"64440";"LARUNS";"Pylône tubulaire"; 16.0;"ORANGE Services Fixes"
14634;-0.34528;42.95444;"00° 20' 43.00'' Ouest, 42° 57' 16.00'' Nord";"64204";"GOURETTE ABRI DE LA GAHÉ";;"64440";"EAUX-BONNES";"Pylône autostable"; 19.0;"ORANGE Services Fixes"
14636;-0.33139;42.95833;"00° 19' 53.00'' Ouest, 42° 57' 30.00'' Nord";"64204";"LE VALENTIN";"RÉSIDENCE VALENTIN";"64440";"EAUX-BONNES";"Immeuble"; 23.0;"Société Privée SA"
14640;-0.61278;42.99611;"00° 36' 46.00'' Ouest, 42° 59' 46.00'' Nord";"64433";"TOURON DE LA BIGUE";"S.H.";"64490";"OSSE-EN-ASPE";"Pylône tubulaire"; 15.0;"ORANGE Services Fixes"
14648;-0.55472;42.87389;"00° 33' 17.00'' Ouest, 42° 52' 26.00'' Nord";"64542";"QUARTIER BIOULA";"RN.134";"64490";"URDOS";"Pylône tubulaire"; 13.0;"ORANGE Services Fixes"
14674;-0.28306;43.34222;"00° 16' 59.00'' Ouest, 43° 20' 32.00'' Nord";"64152";"LACOSTE";"RTE DE MORLAAS";"64160";"BUROS";"Pylône autostable"; 20.0;"Towercast"
14676;-0.89167;43.22361;"00° 53' 30.00'' Ouest, 43° 13' 25.00'' Nord";"64371";;"9 R DE LA CITÉ ST JEAN";"64130";"MAULEON-LICHARRE";"Immeuble"; 10.0;"Particulier"
36057;-0.64806;43.56806;"00° 38' 53.00'' Ouest, 43° 34' 05.00'' Nord";"64510";"TOUYAS DE MORÈRE";;"64300";"SAULT-DE-NAVAILLES";"Pylône autostable"; 40.0;"SFR"
55549;-1.63639;43.39806;"01° 38' 11.00'' Ouest, 43° 23' 53.00'' Nord";"64483";"AMETZAGUE";"ROUTE DES ESTUAIRES EHANGEUR NORD A 63";"64500";"SAINT-JEAN-DE-LUZ";"Pylône autostable"; 14.0;"Sociétés d'Autoroutes"
64594;-0.55000;43.39750;"00° 33' 00.00'' Ouest, 43° 23' 51.00'' Nord";"64061";"CANDAUS";"LA PYRÉNÉENNE A64 DISTRICT A.S.F.";"64170";"ARTIX";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
64608;-0.63222;43.43472;"00° 37' 56.00'' Ouest, 43° 26' 05.00'' Nord";"64396";;"ROUTE DE LACQ LA PYRÉNÉENNE A64 P.S. RD 31";"64300";"MONT";"Pylône autostable"; 25.0;"Sociétés d'Autoroutes"
64614;-0.79861;43.47833;"00° 47' 55.00'' Ouest, 43° 28' 42.00'' Nord";"64430";;"ANCIEN PÉAGE DE STE-SUZANNE LA PYRÉNÉENNE";"64300";"ORTHEZ";"Pylône autostable"; 30.0;"Sociétés d'Autoroutes"
64809;-0.26778;43.31444;"00° 16' 04.00'' Ouest, 43° 18' 52.00'' Nord";"64269";;"AIRE DE REPOS DE SERRES-MORLAAS-NORD";"64320";"IDRON";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
64819;-0.13194;43.25361;"00° 07' 55.00'' Ouest, 43° 15' 13.00'' Nord";"64216";;"LA PYRÉNÉENNE PONT DE LA D817 A 64";"64420";"ESPOEY";"Pylône autostable"; 20.0;"Sociétés d'Autoroutes"
64843;-0.93667;43.52000;"00° 56' 12.00'' Ouest, 43° 31' 12.00'' Nord";"64108";"LAGELOUSE";"PK 48,8 (AU NORD DE L'A64)";"64270";"BELLOCQ";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
64845;-1.31917;43.44722;"01° 19' 09.00'' Ouest, 43° 26' 50.00'' Nord";"64147";;"CHEMIN D'IRIGOIHENIA LA PYRÉNÉENNE A64";"64240";"BRISCOUS";"Pylône autostable"; 14.0;"Sociétés d'Autoroutes"
64892;-0.20111;43.27194;"00° 12' 04.00'' Ouest, 43° 16' 19.00'' Nord";"64419";;"ECHANGEUR DE SOUMOULOU PÉAGE";"64420";"NOUSTY";"Pylône autostable"; 30.0;"Sociétés d'Autoroutes"
66781;-1.58111;43.31222;"01° 34' 52.00'' Ouest, 43° 18' 44.00'' Nord";"64504";;"R DES PLATANES";"64310";"SARE";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
82302;-0.92472;43.47250;"00° 55' 29.00'' Ouest, 43° 28' 21.00'' Nord";"64499";"LE CLAUSON";"R ST VINCENT";"64270";"SALIES-DE-BEARN";"Monument religieux"; 32.0;
