Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
31343;-1.09500;43.81944;"01° 05' 42.00'' Ouest, 43° 49' 10.00'' Nord";"40123";"AU NEGRE";;"40990";"HERM";"Pylône autostable"; 55.0;"SFR"
31369;-0.96889;43.77222;"00° 58' 08.00'' Ouest, 43° 46' 20.00'' Nord";"40230";"MOUN DOU BERN";"CHEMIN D'ALLEMANE";"40465";"PONTONX-SUR-L'ADOUR";"Pylône autostable"; 42.0;"SFR"
31383;-0.19972;44.00833;"00° 11' 59.00'' Ouest, 44° 00' 30.00'' Nord";"40267";"LÉZI";;"40240";"SAINT-JUSTIN";"Pylône autostable"; 55.0;"SFR"
31387;-0.75278;44.25861;"00° 45' 10.00'' Ouest, 44° 15' 31.00'' Nord";"40319";"LACROTTE";;"40630";"TRENSACQ";"Pylône autostable"; 50.0;"SFR"
31429;-0.90250;43.59750;"00° 54' 09.00'' Ouest, 43° 35' 51.00'' Nord";"40095";"GAY";;"40290";"ESTIBEAUX";"Pylône autostable"; 41.0;"SFR"
31445;-0.79139;44.00222;"00° 47' 29.00'' Ouest, 44° 00' 08.00'' Nord";"40006";;"R DU STADE CHÂTEAU D'EAU";"40110";"ARENGOSSE";"Château d'eau - réservoir"; 45.8;"Commune, communauté de commune"
31453;-0.91556;43.91167;"00° 54' 56.00'' Ouest, 43° 54' 42.00'' Nord";"40243";"PELLETET";;"40370";"RION-DES-LANDES";"Pylône autostable"; 45.0;"SFR"
31485;-0.91917;44.15000;"00° 55' 09.00'' Ouest, 44° 08' 60.00'' Nord";"40303";"LE TÉLÉGRAPHE";"PISTE NUMÉRO 36 DE SOLFERINO";"40210";"SOLFERINO";"Pylône autostable"; 35.0;"SFR"
31493;-1.00139;43.76917;"01° 00' 05.00'' Ouest, 43° 46' 09.00'' Nord";"40283";;"RTE DE BUGLOSE";"40990";"SAINT-VINCENT-DE-PAUL";"Pylône autostable"; 40.0;"SFR"
31495;-1.13361;43.68278;"01° 08' 01.00'' Ouest, 43° 40' 58.00'' Nord";"40003";;"RTE DÉPARTEMENTALE N462";"40990";"ANGOUME";"Pylône autostable"; 35.0;"SFR"
55555;-1.43083;43.55972;"01° 25' 51.00'' Ouest, 43° 33' 35.00'' Nord";"40209";"CLAOUS";"NORD DU P.I. RD26 A63";"40440";"ONDRES";"Pylône autostable"; 14.0;"Sociétés d'Autoroutes"
63196;-0.24944;43.71056;"00° 14' 58.00'' Ouest, 43° 42' 38.00'' Nord";"40001";;"AÉRODROME DE AIR SUR ADOUR";"40800";"AIRE-SUR-L'ADOUR";"Mât métallique"; 1.0;"Météo"
64886;-1.15111;43.52972;"01° 09' 04.00'' Ouest, 43° 31' 47.00'' Nord";"40120";"AIRE DE SERVICE";"PRES NOGARET";"40300";"HASTINGUES";"Pylône tubulaire"; 14.0;"Sociétés d'Autoroutes"
96030;-0.67972;43.84778;"00° 40' 47.00'' Ouest, 43° 50' 52.00'' Nord";"40180";"LES RICAOUS";;"40400";"MEILHAN";"Pylône autostable"; 44.0;
96044;-1.21750;43.76083;"01° 13' 03.00'' Ouest, 43° 45' 39.00'' Nord";"40168";"BELLEGARDE";;"40140";"MAGESCQ";"Château d'eau - réservoir"; 53.0;"Commune, communauté de commune"
96088;-0.05083;44.06583;"00° 03' 03.00'' Ouest, 44° 03' 57.00'' Nord";"40158";"LAPEYRADE";;"40240";"LOSSE";"Pylône autostable"; 38.0;"ORANGE"
96118;-0.58639;43.95389;"00° 35' 11.00'' Ouest, 43° 57' 14.00'' Nord";"40320";"LE ROND";;"40090";"UCHACQ-ET-PARENTIS";"Pylône autostable"; 36.0;"ORANGE"
96126;-0.91556;43.93389;"00° 54' 56.00'' Ouest, 43° 56' 02.00'' Nord";"40243";"CHÂTEAU D'EAU MENJUC";"R NICOLAS BRÉMONTIER";"40370";"RION-DES-LANDES";"Château d'eau - réservoir"; 48.0;"Commune, communauté de commune"
96144;-0.75694;44.23111;"00° 45' 25.00'' Ouest, 44° 13' 52.00'' Nord";"40319";"LE TARON";"R.N.134 DE TRENSACQ À PISSOS";"40630";"TRENSACQ";"Pylône autostable"; 37.0;"ORANGE"
96152;-0.74694;43.98472;"00° 44' 49.00'' Ouest, 43° 59' 05.00'' Nord";"40333";;"TOUR DE GUÊT DES POMPIERS D38";"40110";"YGOS-SAINT-SATURNIN";"Pylône autostable"; 41.0;"SDIS, secours, incendie"
96166;-0.68194;43.65167;"00° 40' 55.00'' Ouest, 43° 39' 06.00'' Nord";"40253";;"CHÂTEAU D'EAU DE POUDENX";"40700";"SAINT-CRICQ-CHALOSSE";"Château d'eau - réservoir"; 50.0;"Syndicat des eaux, Adduction"
144932;-1.14333;44.38361;"01° 08' 36.00'' Ouest, 44° 23' 01.00'' Nord";"40046";;"72 R FORESTIÈRE";"40600";"BISCARROSSE";"Pylône autostable"; 26.0;"Particulier"
192548;-1.06028;43.72389;"01° 03' 37.00'' Ouest, 43° 43' 26.00'' Nord";"40088";;"15 R AMPERE";"40100";"DAX";"Support non décrit"; 10.0;
192554;-1.29944;43.94694;"01° 17' 58.00'' Ouest, 43° 56' 49.00'' Nord";"40326";;"DRT";"40560";"VIELLE-SAINT-GIRONS";"Support non décrit"; 30.0;
192680;-0.83750;43.76028;"00° 50' 15.00'' Ouest, 43° 45' 37.00'' Nord";"40260";;"251 RTE DE PONTONX";"40380";"SAINT-GEOURS-D'AURIBAT";"Support non décrit"; 15.0;
207931;-1.31944;44.09583;"01° 19' 10.00'' Ouest, 44° 05' 45.00'' Nord";"40266";;"PHARE DE CONTIS";"40170";"SAINT-JULIEN-EN-BORN";"Phare"; 42.0;"Phares et balises"
210820;-1.08333;43.54444;"01° 04' 60.00'' Ouest, 43° 32' 40.00'' Nord";"40224";;"RST PEYREHORADE PN 318 PK 284.200";"40300";"PEYREHORADE";"Mât"; 10.0;"SNCF Réseau"
