Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
15342;4.82028;45.63222;"04° 49' 13.00'' Est, 45° 37' 56.00'' Nord";"69294";"AIRE DE SERVICE A7";;"69360";"SEREZIN-DU-RHONE";"Pylône tubulaire"; 14.0;"Sociétés d'Autoroutes"
15386;4.43833;46.24083;"04° 26' 18.00'' Est, 46° 14' 27.00'' Nord";"69209";;"TERRES DE LA COUR ET EBOUR VC N°11 DU BOURG AU PLOTRON";"69790";"SAINT-IGNY-DE-VERS";"Bâtiment"; 6.0;"ORANGE Services Fixes"
15388;4.51667;46.22139;"04° 30' 60.00'' Est, 46° 13' 17.00'' Nord";"69135";"LES FONDS";;"69860";"MONSOLS";"Bâtiment"; 6.0;"ORANGE Services Fixes"
15390;4.59861;46.25556;"04° 35' 55.00'' Est, 46° 15' 20.00'' Nord";"69210";"AU CROT";;"69860";"SAINT-JACQUES-DES-ARRETS";"Bâtiment"; 5.0;"ORANGE Services Fixes"
15398;4.47056;45.73667;"04° 28' 14.00'' Est, 45° 44' 12.00'' Nord";"69220";"GORGES DE L'ENFER";;"69930";"SAINT-LAURENT-DE-CHAMOUSSET";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
15408;4.44000;45.93250;"04° 26' 24.00'' Est, 45° 55' 57.00'' Nord";"69188";;"MOULIN LOY";"69170";"SAINT-CLEMENT-SUR-VALSONNE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
15410;4.45056;45.93056;"04° 27' 02.00'' Est, 45° 55' 50.00'' Nord";"69188";"LA RETODIÈRE";;"69170";"SAINT-CLEMENT-SUR-VALSONNE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
15426;4.44528;46.06778;"04° 26' 43.00'' Est, 46° 04' 04.00'' Nord";"69229";;"LES GIROLLES SOMMET LE PLACILLARD";"69870";"SAINT-NIZIER-D'AZERGUES";"Bâtiment"; 16.0;"Météo"
15432;4.80306;45.78500;"04° 48' 11.00'' Est, 45° 47' 06.00'' Nord";"69389";;"134 BD  DU 25ÈME RTS";"69009";"LYON-9E";"Immeuble"; 16.0;"Société Privée SA"
15482;4.59306;45.63806;"04° 35' 35.00'' Est, 45° 38' 17.00'' Nord";"69180";"LE SIGNAL";"PIERRE LONGUE";"69440";"SAINT-ANDRE-LA-COTE";"Pylône autostable"; 46.0;"ANFR"
15484;4.90778;45.83806;"04° 54' 28.00'' Est, 45° 50' 17.00'' Nord";"69286";"FORT DE VANCIA";;"69140";"RILLIEUX-LA-PAPE";"Pylône autostable"; 55.0;
37199;4.82472;45.73722;"04° 49' 29.00'' Est, 45° 44' 14.00'' Nord";"69387";;"40 AV LECLERC";"69007";"LYON-7E";"Immeuble"; 29.7;"Société HLM"
37299;4.84750;45.79444;"04° 50' 51.00'' Est, 45° 47' 40.00'' Nord";"69034";;"102 AV FLEMING";"69300";"CALUIRE-ET-CUIRE";"Immeuble"; 35.2;"Société HLM"
37351;4.91111;45.76389;"04° 54' 40.00'' Est, 45° 45' 50.00'' Nord";"69266";;"427 COURS EMILE ZOLA RÉSIDENCE HESTIA";"69100";"VILLEURBANNE";"Immeuble"; 52.9;"Société HLM"
37497;4.88000;45.88056;"04° 52' 48.00'' Est, 45° 52' 50.00'' Nord";"69284";"LES COMBES";;"69250";"MONTANAY";"Pylône autostable"; 29.8;"SFR"
37505;4.87528;45.73083;"04° 52' 31.00'' Est, 45° 43' 51.00'' Nord";"69388";;"63 AV PAUL SANTY LES JARDINS DU THÉÂTRE";"69008";"LYON-8E";"Immeuble"; 25.3;"Copropriété, Syndic, SCI"
37597;4.86389;45.77389;"04° 51' 50.00'' Est, 45° 46' 26.00'' Nord";"69266";;"4 R JACQUES BREL";"69100";"VILLEURBANNE";"Immeuble"; 31.0;"Société HLM"
37599;4.85750;45.74417;"04° 51' 27.00'' Est, 45° 44' 39.00'' Nord";"69387";;"74 BD DES TCHÉCOSLOVAQUES GIE  NATIONALE";"69007";"LYON-7E";"Immeuble"; 32.0;"Société HLM"
37601;4.86306;45.76139;"04° 51' 47.00'' Est, 45° 45' 41.00'' Nord";"69383";;"23-25 R MAURICE FLANDIN";"69003";"LYON-3E";"Immeuble"; 22.0;"Société HLM"
37627;4.82222;45.74500;"04° 49' 20.00'' Est, 45° 44' 42.00'' Nord";"69382";;"56 COURS CHARLEMAGNE";"69002";"LYON-2E";"Immeuble"; 26.0;"Particulier"
37667;4.85083;45.75667;"04° 51' 03.00'' Est, 45° 45' 24.00'' Nord";"69383";;"78 R PAUL BERT";"69003";"LYON-3E";"Immeuble"; 27.7;"Copropriété, Syndic, SCI"
37675;4.83778;45.77167;"04° 50' 16.00'' Est, 45° 46' 18.00'' Nord";"69381";;"6 QUAI ANDRÉ LASSAGE";"69001";"LYON-1ER";"Immeuble"; 29.0;"Copropriété, Syndic, SCI"
37683;4.86028;45.72500;"04° 51' 37.00'' Est, 45° 43' 30.00'' Nord";"69259";;"44 R ERNEST RENAN";"69200";"VENISSIEUX";"Immeuble"; 25.0;"Copropriété, Syndic, SCI"
37701;4.95417;45.77417;"04° 57' 15.00'' Est, 45° 46' 27.00'' Nord";"69275";;"57 R DE LA FRATERNITÉ HÔTEL-RESTAURANT LA NOUVELLE PASSERELLE";"69150";"DECINES-CHARPIEU";"Immeuble"; 17.0;"Société Privée SA"
37717;4.85500;45.73500;"04° 51' 18.00'' Est, 45° 44' 06.00'' Nord";"69388";;"38 R AUDIBERT LAVIROTTE";"69008";"LYON-8E";"Immeuble"; 19.0;"Copropriété, Syndic, SCI"
37763;4.83806;45.75028;"04° 50' 17.00'' Est, 45° 45' 01.00'' Nord";"69387";;"71 R PASTEUR";"69007";"LYON-7E";"Immeuble"; 22.0;"Copropriété, Syndic, SCI"
37775;4.82444;45.74722;"04° 49' 28.00'' Est, 45° 44' 50.00'' Nord";"69382";;"12 COURS CHARLEMAGNE HOTEL BERLIOZ";"69002";"LYON-2E";"Immeuble"; 22.0;"Société Privée SA"
37893;4.92806;45.68306;"04° 55' 41.00'' Est, 45° 40' 59.00'' Nord";"69273";;"8 R DE LA VAROISE ZAC DES CORBEGES (LOT N° 2)";"69960";"CORBAS";"Pylône autostable"; 50.0;"SFR"
46592;4.89944;45.72972;"04° 53' 58.00'' Est, 45° 43' 47.00'' Nord";"69029";;"4, 6 SQ LAURENT BONNEVAY PROCHE R P.BELLEMAIN";"69500";"BRON";"Immeuble"; 46.0;"Société HLM"
61729;4.33528;46.01917;"04° 20' 07.00'' Est, 46° 01' 09.00'' Nord";"69129";"LE SIBERT";"MARNAND/RLP RADIO VAL DE REINS";"69240";"MARNAND";"Pylône haubané"; 18.0;"Titulaire programme Radio/TV"
65348;4.62194;45.75833;"04° 37' 19.00'' Est, 45° 45' 30.00'' Nord";"69154";"ST BONNET LE FROID";;"69290";"POLLIONNAY";"Pylône autostable"; 21.0;"EDF ou GDF"
66576;4.84278;45.76222;"04° 50' 34.00'' Est, 45° 45' 44.00'' Nord";"69383";;"10 R RABELAIS";"69003";"LYON-3E";"Immeuble"; 25.0;"Copropriété, Syndic, SCI"
83102;4.79333;45.61000;"04° 47' 36.00'' Est, 45° 36' 36.00'' Nord";"69096";;"4 PL FELIX HERITIER";"69520";"GRIGNY";"Immeuble"; 17.0;"Société HLM"
102388;4.34167;45.93472;"04° 20' 30.00'' Est, 45° 56' 05.00'' Nord";"69006";"LA PIERRE";;"69550";"AMPLEPUIS";"Pylône autostable"; 18.0;"ORANGE"
102392;4.53556;46.18028;"04° 32' 08.00'' Est, 46° 10' 49.00'' Nord";"69012";;"RÉSERVOIR AIRE DE REPOS D 37";"69430";"LES ARDILLATS";"Pylône autostable"; 20.0;"ORANGE"
102396;4.32833;46.10417;"04° 19' 42.00'' Est, 46° 06' 15.00'' Nord";"69066";"RÉSIDENCE PIERRE CLAUZEL";"ALLÉE PIERRE CLAUZEL";"69470";"COURS-LA-VILLE";"Immeuble"; 19.0;"Société HLM"
102428;4.55750;45.65222;"04° 33' 27.00'' Est, 45° 39' 08.00'' Nord";"69227";"HAMEAU DES PLAINES";"IMPRIMERIE IML";"69850";"SAINT-MARTIN-EN-HAUT";"Pylône autostable"; 21.0;"ORANGE"
102502;4.39306;46.01528;"04° 23' 35.00'' Est, 46° 00' 55.00'' Nord";"69070";"LE CRET";;"69550";"CUBLIZE";"Pylône autostable"; 21.0;"ORANGE"
102526;4.85778;45.77000;"04° 51' 28.00'' Est, 45° 46' 12.00'' Nord";"69386";;"69 COURS VITTON";"69006";"LYON-6E";"Immeuble"; 38.0;"Copropriété, Syndic, SCI"
102558;4.85333;45.74861;"04° 51' 12.00'' Est, 45° 44' 55.00'' Nord";"69387";;"313, R GARIBALDI LE VELASQUEZ";"69007";"LYON-7E";"Immeuble"; 31.0;"Copropriété, Syndic, SCI"
102604;4.81028;45.75306;"04° 48' 37.00'' Est, 45° 45' 11.00'' Nord";"69385";;"39 IMPASSE DU FORT STE IRÉNÉE";"69005";"LYON-5E";"Bâtiment"; 30.0;"Copropriété, Syndic, SCI"
102668;4.56778;45.59611;"04° 34' 04.00'' Est, 45° 35' 46.00'' Nord";"69184";;"PRÈS DE LA RIVIÈRE PLATTE STADE";"69440";"SAINTE-CATHERINE";"Pylône tubulaire"; 18.0;"ORANGE"
102670;4.31528;46.06778;"04° 18' 55.00'' Est, 46° 04' 04.00'' Nord";"69158";;"9 R AIMÉ CHRISTOPHE";"69240";"PONT-TRAMBOUZE";"Pylône autostable"; 25.0;"ORANGE"
110522;4.72639;46.04250;"04° 43' 35.00'' Est, 46° 02' 33.00'' Nord";"69206";"AIRE REPOS PATURAL";;"69830";"SAINT-GEORGES-DE-RENEINS";"Pylône autostable"; 41.0;"Sociétés d'Autoroutes"
115907;4.66167;45.76583;"04° 39' 42.00'' Est, 45° 45' 57.00'' Nord";"69154";;"R JEAN PAUL DUMORTIER";"69290";"POLLIONNAY";"Bâtiment"; 6.0;"ORANGE Services Fixes"
118233;4.74917;45.48778;"04° 44' 57.00'' Est, 45° 29' 16.00'' Nord";"69064";;"ARBUEL";"69420";"CONDRIEU";"Pylône autostable"; 9.0;"ORANGE Services Fixes"
118289;4.71639;46.23167;"04° 42' 59.00'' Est, 46° 13' 54.00'' Nord";"69103";"LES BOUILLOUX";;"69840";"JULIENAS";"Pylône tubulaire"; 15.0;"ORANGE Services Fixes"
118637;4.58194;45.94917;"04° 34' 55.00'' Est, 45° 56' 57.00'' Nord";"69146";"LA PICOTIÈRE";;"69620";"OINGT";"Bâtiment"; 7.0;"ORANGE Services Fixes"
118694;4.69167;45.52806;"04° 41' 30.00'' Est, 45° 31' 41.00'' Nord";"69252";;"CROIX ST-ADON";"69420";"TREVES";"Bâtiment"; 5.0;"ORANGE Services Fixes"
133176;4.86194;45.69917;"04° 51' 43.00'' Est, 45° 41' 57.00'' Nord";"69259";;"12 AV MAURICE THOREZ";"69200";"VENISSIEUX";"Immeuble"; 56.0;"Société HLM"
143582;5.06111;45.69056;"05° 03' 40.00'' Est, 45° 41' 26.00'' Nord";"69288";;"CHEMIN DE LA VIE DES OIES";"69720";"SAINT-LAURENT-DE-MURE";"Pylône autostable"; 20.0;"Sociétés d'Autoroutes"
163394;4.91778;45.82250;"04° 55' 04.00'' Est, 45° 49' 21.00'' Nord";"69286";;"1110 RTE DU MAS RILLIER";"69140";"RILLIEUX-LA-PAPE";"Support non décrit"; 30.0;
168374;4.82694;45.70750;"04° 49' 37.00'' Est, 45° 42' 27.00'' Nord";"69152";;"FORANE SPECIAUX";"69310";"PIERRE-BENITE";"Support non décrit"; 12.0;
172895;4.71611;45.98917;"04° 42' 58.00'' Est, 45° 59' 21.00'' Nord";"69264";;"115 R PAULT BERT SERVICES TECHNIQUES";"69400";"VILLEFRANCHE-SUR-SAONE";"Support non décrit";;
173101;4.49389;45.64528;"04° 29' 38.00'' Est, 45° 38' 43.00'' Nord";"69042";;"LE PLAT";"69590";"LA CHAPELLE-SUR-COISE";"Support non décrit"; 2.0;
