Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
15052;7.63778;48.72278;"07° 38' 16.00'' Est, 48° 43' 22.00'' Nord";"67539";;"R DES CERISIERS";"67170";"WINGERSHEIM";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
36709;7.76639;48.58417;"07° 45' 59.00'' Est, 48° 35' 03.00'' Nord";"67482";;"28 R GOETHE BÂTIMENT DE L'INSTITUT ULP";"67200";"STRASBOURG";"Immeuble"; 37.0;"Etat, Ministère"
52584;7.79417;48.58972;"07° 47' 39.00'' Est, 48° 35' 23.00'' Nord";"67482";;"QUAI JACOUVOT POSTE DE COMMANDE ECLUSE NORD";"67200";"STRASBOURG";"Bâtiment"; 7.0;"Voies navigables de France"
52589;7.80278;48.59250;"07° 48' 10.00'' Est, 48° 35' 33.00'' Nord";"67482";;"SEMAPHORE NORD DIGUE DE CORRECTION(ROBERSTAU)";"67200";"STRASBOURG";"Bâtiment"; 5.0;"CCI,Ch Metiers,Port Aut,Aérop"
52606;7.79056;48.59083;"07° 47' 26.00'' Est, 48° 35' 27.00'' Nord";"67482";;"46 QUAI JACOUTOT";"67200";"STRASBOURG";"Bâtiment"; 12.0;"CCI,Ch Metiers,Port Aut,Aérop"
52612;7.79444;48.59083;"07° 47' 40.00'' Est, 48° 35' 27.00'' Nord";"67482";;"FEU ENTREE BASSIN AU PETROLE";"67200";"STRASBOURG";"Bâtiment"; 5.0;
61697;7.35028;48.76111;"07° 21' 01.00'' Est, 48° 45' 40.00'' Nord";"67117";;"RUE DE LA BONNE FONTAINE A4";"67700";"ECKARTSWILLER";"Pylône autostable"; 45.0;"Sociétés d'Autoroutes"
82704;7.41111;48.77694;"07° 24' 40.00'' Est, 48° 46' 37.00'' Nord";"67478";;"15 R DE BOUXWILLER";"67790";"STEINBOURG";"Pylône autostable"; 43.0;"TDF"
101756;7.30778;48.62333;"07° 18' 28.00'' Est, 48° 37' 24.00'' Nord";"67122";;"R DU GÉNÉRAL DE GAULLE EGLISE";"67710";"WANGENBOURG-ENGENTHAL";"Monument religieux"; 46.0;"Commune, communauté de commune"
101802;7.29944;48.39889;"07° 17' 58.00'' Est, 48° 23' 56.00'' Nord";"67210";"ZUNDELHUTTE";"19 R ZUNDELHUTTE";"67140";"LE HOHWALD";"Mât"; 10.0;"ORANGE Services Fixes"
101898;8.08722;48.86139;"08° 05' 14.00'' Est, 48° 51' 41.00'' Nord";"67025";;"R DU CIMETIÈRE CASERNE DES POMPIERS";"67930";"BEINHEIM";"Bâtiment"; 15.0;"Commune, communauté de commune"
