Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
21422;-61.58333;16.24778;"61° 35' 00.00'' Ouest, 16° 14' 52.00'' Nord";"97103";;"DESTRELLAN CTRE DE COMMUNICATIONS PAR SATELLITE DE DESTRELLAN BP 452";"97122";"BAIE-MAHAULT";"Pylône autostable"; 49.0;"ORANGE Services Fixes"
21502;-61.52778;16.26222;"61° 31' 40.00'' Ouest, 16° 15' 44.00'' Nord";"97101";;"AEROPORT GUADELOUPE-POLE CARAIBES RUE ERNEST PALLAS";"97139";"LES ABYMES";"Mât"; 7.0;"Météo"
21504;-61.34889;16.31417;"61° 20' 56.00'' Ouest, 16° 18' 51.00'' Nord";"97117";"LE RAIZET";"RADAR MÉTÉO";"97160";"LE MOULE";"Bâtiment"; 13.0;"Météo"
57351;-61.53472;16.24750;"61° 32' 05.00'' Ouest, 16° 14' 51.00'' Nord";"97101";"GRAND CAMP";"SIEPAPA";"97142";"LES ABYMES";"Pylône autostable"; 14.0;"DIGICEL"
62757;-61.51833;16.24694;"61° 31' 06.00'' Ouest, 16° 14' 49.00'' Nord";"97101";;"MORNE GRACIA";"97142";"LES ABYMES";"Pylône autostable"; 20.0;"Société Privée SA"
94793;-61.53250;16.25167;"61° 31' 57.00'' Ouest, 16° 15' 06.00'' Nord";"97101";;"MORNE MIQUEL";"97142";"LES ABYMES";"Bâtiment"; 8.0;"Titulaire programme Radio/TV"
115161;-61.73583;16.00694;"61° 44' 09.00'' Ouest, 16° 00' 25.00'' Nord";"97105";"PINTADE";;"97100";"BASSE-TERRE";"Bâtiment"; 12.0;"Société Privée SA"
118306;-61.46417;16.33167;"61° 27' 51.00'' Ouest, 16° 19' 54.00'' Nord";"97116";;"MORNE ROUSSEAU";"97111";"MORNE-A-L'EAU";"Pylône autostable"; 25.0;"DIGICEL"
118332;-61.57833;16.12111;"61° 34' 42.00'' Ouest, 16° 07' 16.00'' Nord";"97114";"HABITATION ST CLAIRE";"MORNE ROUGE";"97128";"GOYAVE";"Pylône autostable"; 24.0;"DIGICEL"
118386;-61.58750;16.26694;"61° 35' 15.00'' Ouest, 16° 16' 01.00'' Nord";"97103";;"25 R DE LA RÉPUBLIQUE";"97122";"BAIE-MAHAULT";"Immeuble"; 15.0;"Société Privée SA"
145446;-61.53806;16.24222;"61° 32' 17.00'' Ouest, 16° 14' 32.00'' Nord";"97120";"ESPACE 2000";"153 RÉSIDENCE ESPACE 2000";"97110";"POINTE-A-PITRE";"Immeuble"; 40.0;"Titulaire programme Radio/TV"
159669;-61.69611;16.02972;"61° 41' 46.00'' Ouest, 16° 01' 47.00'' Nord";"97124";;"HOTEL DE VILLE";"97120";"SAINT-CLAUDE";"Support non décrit"; 6.0;
170352;-61.54861;16.23583;"61° 32' 55.00'' Ouest, 16° 14' 09.00'' Nord";"97103";"ZI DE JARRY";"IMM SOCOVIEC ZI DE JARRY";"97122";"BAIE-MAHAULT";"Support non décrit"; 10.0;
174265;-61.54944;16.24028;"61° 32' 58.00'' Ouest, 16° 14' 25.00'' Nord";"97120";;"ZI DE JARRY";"97110";"POINTE-A-PITRE";"Support non décrit"; 15.0;
183572;-61.52500;16.26528;"61° 31' 30.00'' Ouest, 16° 15' 55.00'' Nord";"97101";;"AEROPORT DU RAIZET";"97142";"LES ABYMES";"Support non décrit"; 3.0;
183574;-61.52444;16.26889;"61° 31' 28.00'' Ouest, 16° 16' 08.00'' Nord";"97101";;"AEROPORT DU RAIZET";"97142";"LES ABYMES";"Support non décrit"; 3.0;
