Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
10370;4.80917;45.31944;"04° 48' 33.00'' Est, 45° 19' 10.00'' Nord";"38072";;"CHANAS";"38150";"CHANAS";"Support non décrit";;
10376;6.06472;45.09167;"06° 03' 53.00'' Est, 45° 05' 30.00'' Nord";"38191";"CITRIERE ET SAGNE";"RTE DU COULET CENTRAL AUTOMATIQUE";"38750";"HUEZ";"Bâtiment"; 21.0;"ORANGE Services Fixes"
10384;5.73083;45.18389;"05° 43' 51.00'' Est, 45° 11' 02.00'' Nord";"38185";;"4, PL PASTEUR";"38100";"GRENOBLE";"Bâtiment"; 32.0;"ORANGE Services Fixes"
10400;6.04028;45.20250;"06° 02' 25.00'' Est, 45° 12' 09.00'' Nord";"38005";"LE RIVIER";;"38114";"ALLEMOND";"Bâtiment"; 13.0;"Commune, communauté de commune"
10408;5.40861;45.81944;"05° 24' 31.00'' Est, 45° 49' 10.00'' Nord";"38247";"R DE CORNOU";;"38390";"MONTALIEU-VERCIEU";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
10412;5.16389;45.69639;"05° 09' 50.00'' Est, 45° 41' 47.00'' Nord";"38067";"MIANGES";;"38460";"CHAMAGNIEU";"Pylône autostable"; 40.0;"ORANGE Services Fixes"
10432;5.84611;45.41056;"05° 50' 46.00'' Est, 45° 24' 38.00'' Nord";"38446";"LA CROIX";;"73670";"SAINT-PIERRE-D'ENTREMONT";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
10434;6.11528;45.20306;"06° 06' 55.00'' Est, 45° 12' 11.00'' Nord";"38527";"BARRAGE DE GRAND MAISON";;"38114";"VAUJANY";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
10436;6.10528;45.19333;"06° 06' 19.00'' Est, 45° 11' 36.00'' Nord";"38527";"PRÉ LAURENT";;"38114";"VAUJANY";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
10490;5.64389;45.18222;"05° 38' 38.00'' Est, 45° 10' 56.00'' Nord";"38433";"LES GUILLETS";;"38250";"SAINT-NIZIER-DU-MOUCHEROTTE";"Pylône autostable"; 46.0;"ANFR"
30811;5.44556;45.57167;"05° 26' 44.00'' Est, 45° 34' 18.00'' Nord";"38509";;"COLLÈGE LE CALLOUD AV DU GÉNÉRAL DE GAULLE";"38110";"LA TOUR-DU-PIN";"Bâtiment"; 17.0;"SFR"
30981;6.08111;45.05528;"06° 04' 52.00'' Est, 45° 03' 19.00'' Nord";"38020";;"CHEM DE LA FORET (AU-DESSUS AIRE DE PIQUE-NIQUE)";"38142";"AURIS";"Pylône autostable"; 20.0;"SFR"
31047;5.70222;45.14889;"05° 42' 08.00'' Est, 45° 08' 56.00'' Nord";"38151";;"1/3 AV DANIEL CASANOVA COPROP LE PEUIL I";"38130";"ECHIROLLES";"Immeuble"; 32.0;"Copropriété, Syndic, SCI"
31099;5.76056;45.18444;"05° 45' 38.00'' Est, 45° 11' 04.00'' Nord";"38421";;"6 R GEORGES CLÉMENCEAU";"38400";"SAINT-MARTIN-D'HERES";"Immeuble"; 16.0;"Copropriété, Syndic, SCI"
31117;5.71444;45.18528;"05° 42' 52.00'' Est, 45° 11' 07.00'' Nord";"38185";;"25 R JEAN PRÉVOST";"38100";"GRENOBLE";"Immeuble"; 29.0;"Copropriété, Syndic, SCI"
31179;5.72833;45.19167;"05° 43' 42.00'' Est, 45° 11' 30.00'' Nord";"38185";;"16 GRANDE RUE";"38100";"GRENOBLE";"Immeuble"; 20.0;"SFR"
49524;5.54250;45.44194;"05° 32' 33.00'' Est, 45° 26' 31.00'' Nord";"38043";;"STADE DE BILIEU";"38850";"BILIEU";"Pylône tubulaire"; 20.0;"SFR"
53555;5.07667;45.61444;"05° 04' 36.00'' Est, 45° 36' 52.00'' Nord";"38189";"LE VALENTIER";;"38540";"HEYRIEUX";"Pylône autostable"; 30.0;"ORANGE"
56668;5.42028;45.19861;"05° 25' 13.00'' Est, 45° 11' 55.00'' Nord";"38559";"AIRE DE VINAY";;"38470";"VINAY";"Pylône autostable"; 25.0;"Sociétés d'Autoroutes"
56670;5.32250;45.13444;"05° 19' 21.00'' Est, 45° 08' 04.00'' Nord";"38416";"PÉAGE";"RUE ARAGO";"38160";"SAINT-MARCELLIN";"Pylône autostable"; 15.0;"Sociétés d'Autoroutes"
56888;5.90111;45.27139;"05° 54' 04.00'' Est, 45° 16' 17.00'' Nord";"38140";;"AIRE DE PÉAGE A 41 - CROLLES PK 14";"38920";"CROLLES";"Pylône autostable"; 20.0;"Sociétés d'Autoroutes"
56890;5.96611;45.34750;"05° 57' 58.00'' Est, 45° 20' 51.00'' Nord";"38511";;"PÉAGE D 29";"38660";"LE TOUVET";"Pylône autostable"; 15.0;"Sociétés d'Autoroutes"
56894;5.67472;45.10028;"05° 40' 29.00'' Est, 45° 06' 01.00'' Nord";"38524";"PK 2,2";;"38760";"VARCES-ALLIERES-ET-RISSET";"Pylône autostable"; 25.0;"Sociétés d'Autoroutes"
57091;5.78389;45.20472;"05° 47' 02.00'' Est, 45° 12' 17.00'' Nord";"38229";"PK 2";;"38240";"MEYLAN";"Pylône autostable"; 15.0;"Sociétés d'Autoroutes"
57097;5.32694;45.57139;"05° 19' 37.00'' Est, 45° 34' 17.00'' Nord";"38348";"AIRE DE REPOS";"CHEMIN DE LA FLEURETTE A 43";"38300";"RUY";"Pylône autostable"; 25.0;"Sociétés d'Autoroutes"
63406;4.86639;45.51750;"04° 51' 59.00'' Est, 45° 31' 03.00'' Nord";"38544";;"10 AV BEAUSÉJOUR CENTRAL TÉLÉPHONIQUE";"38200";"VIENNE";"Bâtiment"; 23.0;"ORANGE Services Fixes"
77871;5.55611;45.41694;"05° 33' 22.00'' Est, 45° 25' 01.00'' Nord";"38105";"BUISSONNET";;"38850";"CHIRENS";"Pylône autostable"; 29.5;"TDF"
77966;4.77667;45.44500;"04° 46' 36.00'' Est, 45° 26' 42.00'' Nord";"38378";"BURIEUX";"CHEM DE MORDANT";"38370";"SAINT-CLAIR-DU-RHONE";"Local technique"; 5.0;"TDF"
93916;5.66083;45.03250;"05° 39' 39.00'' Est, 45° 01' 57.00'' Nord";"38545";"LE SERT";"CHEM DE GENEVRAY AU POYET";"38450";"VIF";"Pylône autostable"; 15.0;"ORANGE"
93940;5.68778;45.37278;"05° 41' 16.00'' Est, 45° 22' 22.00'' Nord";"38405";;"STADE";"38134";"SAINT-JOSEPH-DE-RIVIERE";"Pylône autostable"; 22.0;"ORANGE"
93954;5.78694;45.11278;"05° 47' 13.00'' Est, 45° 06' 46.00'' Nord";"38059";;"PRES DU CIMETIERE R D 5E";"38320";"BRIE-ET-ANGONNES";"Pylône autostable"; 14.4;"ORANGE"
93956;5.87833;45.30222;"05° 52' 42.00'' Est, 45° 18' 08.00'' Nord";"38395";"LE MARGAIN";"TERRAIN DE SPORTS - LE MARGAIN";"38660";"SAINT-HILAIRE";"Pylône autostable"; 20.0;"ORANGE"
93994;5.19806;45.48944;"05° 11' 53.00'' Est, 45° 29' 22.00'' Nord";"38094";"DELPHINE";"CHEM DES BASSES TERRES-STADE COMMUNAL";"38440";"CHATONNAY";"Mât"; 26.0;"ORANGE"
94068;5.73917;45.24278;"05° 44' 21.00'' Est, 45° 14' 34.00'' Nord";"38328";"LA FRETTE";"RÉSERVOIR DE LA FRETTE";"38950";"QUAIX-EN-CHARTREUSE";"Bâtiment"; 9.0;"Syndicat des eaux, Adduction"
94116;5.46528;45.48722;"05° 27' 55.00'' Est, 45° 29' 14.00'' Nord";"38293";"MURINAIS";;"38730";"PANISSAGE";"Pylône autostable"; 18.0;"ORANGE"
100160;6.08500;45.10583;"06° 05' 06.00'' Est, 45° 06' 21.00'' Nord";"38191";"GARE TPH. 2100 M";;"38750";"HUEZ";"Pylône haubané"; 13.0;"TDF"
110594;4.84667;45.54306;"04° 50' 48.00'' Est, 45° 32' 35.00'' Nord";"38544";"ECH VIENNE NORD";"RLP RADIO TRAFIC";"38200";"VIENNE";"Pylône autostable"; 31.0;"Sociétés d'Autoroutes"
110598;4.83417;45.47972;"04° 50' 03.00'' Est, 45° 28' 47.00'' Nord";"38336";"AIRE SERVICE SALAGE";"E15";"38121";"REVENTIN-VAUGRIS";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
115846;5.97778;45.04778;"05° 58' 40.00'' Est, 45° 02' 52.00'' Nord";"38285";"LE BOURG";;"38520";"ORNON";"Pylône autostable"; 26.0;"ORANGE Services Fixes"
115947;5.63333;45.16639;"05° 37' 60.00'' Est, 45° 09' 59.00'' Nord";"38433";"LA ROCHE";;"38250";"SAINT-NIZIER-DU-MOUCHEROTTE";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
116066;5.83917;45.19139;"05° 50' 21.00'' Est, 45° 11' 29.00'' Nord";"38271";"LES CHARMETTES";;"38420";"MURIANETTE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
116162;5.90722;44.80083;"05° 54' 26.00'' Est, 44° 48' 03.00'' Nord";"38299";"SERRE LONG";;"38970";"PELLAFOL";"Mât"; 8.0;"ORANGE Services Fixes"
116165;5.92667;44.77778;"05° 55' 36.00'' Est, 44° 46' 40.00'' Nord";"38241";"MAIRIE";;"38970";"MONESTIER-D'AMBEL";"Bâtiment"; 6.0;"Commune, communauté de commune"
116167;5.93000;44.80528;"05° 55' 48.00'' Est, 44° 48' 19.00'' Nord";"38008";"MAIRIE";;"38970";"AMBEL";"Bâtiment"; 6.0;"Commune, communauté de commune"
116419;5.62472;45.59500;"05° 37' 29.00'' Est, 45° 35' 42.00'' Nord";"38012";"CHEM DU BOLLET";;"38490";"AOSTE";"Bâtiment"; 7.0;
116499;5.42861;45.43778;"05° 25' 43.00'' Est, 45° 26' 16.00'' Nord";"38065";"LA GARE";"ROUTE DE GRENOBLE D 520";"38690";"CHABONS";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
116539;5.90278;45.08972;"05° 54' 10.00'' Est, 45° 05' 23.00'' Nord";"38212";;"RIOUPEROUX ROUTE DES ALPES";"38220";"LIVET-ET-GAVET";"Bâtiment"; 7.0;"ORANGE Services Fixes"
116557;5.57333;44.81194;"05° 34' 24.00'' Est, 44° 48' 43.00'' Nord";"38103";"MAISON DU PARC";;"38930";"CHICHILIANNE";"Bâtiment"; 5.0;"ORANGE Services Fixes"
116563;5.60417;44.80556;"05° 36' 15.00'' Est, 44° 48' 20.00'' Nord";"38103";"LA PLAINE DU MILIEU";;"38930";"CHICHILIANNE";"Pylône autostable"; 7.0;"ORANGE Services Fixes"
116570;5.61667;44.82389;"05° 37' 00.00'' Est, 44° 49' 26.00'' Nord";"38113";;"GRAND PRÈ FOURCHE";"38930";"CLELLES";"Bâtiment"; 8.0;"ORANGE Services Fixes"
116600;5.89750;45.24472;"05° 53' 51.00'' Est, 45° 14' 41.00'' Nord";"38547";"TERRES DU MOULIN";"R VICTOR FAVIER / AV DE BELLEDONNE";"38190";"VILLARD-BONNOT";"Bâtiment"; 8.0;"ORANGE Services Fixes"
116627;5.52750;45.12722;"05° 31' 39.00'' Est, 45° 07' 38.00'' Nord";"38225";;"COUR HOTEL DES POSTES CD 106";"38112";"MEAUDRE";"Bâtiment"; 14.0;"Commune, communauté de commune"
116637;5.77167;44.98333;"05° 46' 18.00'' Est, 44° 59' 00.00'' Nord";"38462";"LA CROIX DES THENAUX";"CV N°6";"38119";"SAINT-THEOFFREY";"Pylône autostable"; 17.0;"ORANGE Services Fixes"
116714;5.67889;44.75778;"05° 40' 44.00'' Est, 44° 45' 28.00'' Nord";"38204";;"RTE DE MENS LE VILLAGE";"38930";"LALLEY";"Bâtiment"; 6.0;"ORANGE Services Fixes"
116724;5.77500;45.26306;"05° 46' 30.00'' Est, 45° 15' 47.00'' Nord";"38471";;"BRUNE COTE";"38700";"LE SAPPEY-EN-CHARTREUSE";"Bâtiment"; 6.0;"ORANGE Services Fixes"
116731;5.52694;45.03250;"05° 31' 37.00'' Est, 45° 01' 57.00'' Nord";"38129";"LES DIATS";"VC6";"38250";"CORRENCON-EN-VERCORS";"Bâtiment"; 6.0;"ORANGE Services Fixes"
116848;5.09528;45.74194;"05° 05' 43.00'' Est, 45° 44' 31.00'' Nord";"38197";"LE BOIS DE BACCOS";;"38280";"JANNEYRIAS";"Mât métallique"; 11.0;"Sociétés d'Autoroutes"
126308;5.64500;45.18861;"05° 38' 42.00'' Est, 45° 11' 19.00'' Nord";"38433";"LE MOLLARD";"LES CHARVETS";"38250";"SAINT-NIZIER-DU-MOUCHEROTTE";"Pylône haubané"; 109.0;"TDF"
136494;4.99611;45.34694;"04° 59' 46.00'' Est, 45° 20' 49.00'' Nord";"38290";;"LA VIE MARCHÈRE CHEM DE FERBY";"38270";"PACT";"Pylône autostable"; 23.0;"ORANGE"
142938;5.48417;45.14472;"05° 29' 03.00'' Est, 45° 08' 41.00'' Nord";"38333";"COL DE ROMEYÈRE";"COL DE ROMEYÈRE";"38680";"RENCUREL";"Pylône haubané"; 13.0;
157991;6.02861;45.05500;"06° 01' 43.00'' Est, 45° 03' 18.00'' Nord";"38052";;"R GAMBETTA";"38520";"LE BOURG-D'OISANS";"Support non décrit"; 10.0;
157993;5.94306;44.90556;"05° 56' 35.00'' Est, 44° 54' 20.00'' Nord";"38154";;"CHALET DU PARC DES ECRINS";"38740";"ENTRAIGUES";"Support non décrit"; 15.0;
158889;5.64694;45.28056;"05° 38' 49.00'' Est, 45° 16' 50.00'' Nord";"38565";;"139 R DU PEUIL";"38340";"VOREPPE";"Support non décrit"; 12.0;
162336;5.69639;45.16833;"05° 41' 47.00'' Est, 45° 10' 06.00'' Nord";"38486";;"107 R PASTEUR";"38180";"SEYSSINS";"Support non décrit"; 10.0;
167072;5.67306;45.19250;"05° 40' 23.00'' Est, 45° 11' 33.00'' Nord";"38169";;"37 R PIERRE SEMARD";"38600";"FONTAINE";"Support non décrit"; 8.0;
168444;5.62611;45.32667;"05° 37' 34.00'' Est, 45° 19' 36.00'' Nord";"38061";;"LA CARRIERE";"38500";"LA BUISSE";"Support non décrit"; 6.0;
169432;5.22056;45.61500;"05° 13' 14.00'' Est, 45° 36' 54.00'' Nord";"38193";;"PARC ST HUBERT";"38080";"L'ISLE-D'ABEAU";"Support non décrit"; 12.0;
169434;5.16000;45.62083;"05° 09' 36.00'' Est, 45° 37' 15.00'' Nord";"38553";;"FERME LEMAND CTRE TECHNIQUE";"38090";"VILLEFONTAINE";"Support non décrit"; 10.0;
174886;5.87806;45.23167;"05° 52' 41.00'' Est, 45° 13' 54.00'' Nord";"38547";"LANCEY";"68 R ARISTIDE BERGES LANCEY";"38190";"VILLARD-BONNOT";"Support non décrit"; 15.0;
