Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
43359;2.42139;48.91972;"02° 25' 17.00'' Est, 48° 55' 11.00'' Nord";"93029";;"60, R ST STENAY CCAL";"93700";"DRANCY";"Bâtiment"; 13.0;"Société Privée SA"
43561;2.53694;48.86417;"02° 32' 13.00'' Est, 48° 51' 51.00'' Nord";"93050";;"1 R DUGAY TROUIN LES FAUCHERETS";"93330";"NEUILLY-SUR-MARNE";"Immeuble"; 25.5;"Société HLM"
43669;2.57194;48.96000;"02° 34' 19.00'' Est, 48° 57' 36.00'' Nord";"93073";;"69 R HENRI BARBUSSE RÉSIDENCE BARBUSSE";"93290";"TREMBLAY-EN-FRANCE";"Immeuble"; 17.5;"Copropriété, Syndic, SCI"
88383;2.33167;48.90639;"02° 19' 54.00'' Est, 48° 54' 23.00'' Nord";"93070";;"1 R FARCOT";"93400";"SAINT-OUEN";"Immeuble"; 25.0;"Particulier"
107976;2.37000;48.96389;"02° 22' 12.00'' Est, 48° 57' 50.00'' Nord";"93059";;"13 R DES MARRONNIERS";"93380";"PIERREFITTE-SUR-SEINE";"Immeuble"; 35.0;"ORANGE"
108148;2.37056;48.92056;"02° 22' 14.00'' Est, 48° 55' 14.00'' Nord";"93001";;"CHEM DU HAUT ST DENIS (LATÉRAL NORD)";"93300";"AUBERVILLIERS";"Ouvrage d'art (pont, viaduc)"; 26.0;"DDE"
108168;2.52028;48.88222;"02° 31' 13.00'' Est, 48° 52' 56.00'' Nord";"93077";;"2 R GIRARDOT";"93250";"VILLEMOMBLE";"Immeuble"; 27.0;"Copropriété, Syndic, SCI"
120538;2.50750;48.88972;"02° 30' 27.00'' Est, 48° 53' 23.00'' Nord";"93077";;"38 R BERNARD GANTE";"93250";"VILLEMOMBLE";"Immeuble"; 18.3;"Particulier"
129243;2.43667;48.91000;"02° 26' 12.00'' Est, 48° 54' 36.00'' Nord";"93008";;"203 AV JEAN JAURES";"93000";"BOBIGNY";"Immeuble"; 33.0;"Société HLM"
132285;2.47444;48.89611;"02° 28' 28.00'' Est, 48° 53' 46.00'' Nord";"93010";;"16 R DU SERGENT BOBILLOT";"93140";"BONDY";"Immeuble"; 34.0;"Société HLM"
132720;2.45472;48.91083;"02° 27' 17.00'' Est, 48° 54' 39.00'' Nord";"93008";;"68, CHEM DE LA MADELEINE";"93000";"BOBIGNY";"Immeuble"; 25.0;"Copropriété, Syndic, SCI"
132852;2.40583;48.91639;"02° 24' 21.00'' Est, 48° 54' 59.00'' Nord";"93055";"LA COURTILLIÈRE";"190 AV JEAN JAURES LA COURTILLIERE";"93500";"PANTIN";"Immeuble"; 27.0;"Société HLM"
132854;2.43889;48.90556;"02° 26' 20.00'' Est, 48° 54' 20.00'' Nord";"93008";;"119-127 AV JEAN JAURÈS";"93000";"BOBIGNY";"Immeuble"; 31.0;"Société HLM"
145927;2.52556;48.95000;"02° 31' 32.00'' Est, 48° 57' 00.00'' Nord";"93071";;"RTE DES PETITS PONTS  CENTRE C";"93270";"SEVRAN";"Bâtiment"; 10.0;"Société Privée SA"
157379;2.55694;48.96389;"02° 33' 25.00'' Est, 48° 57' 50.00'' Nord";"93073";;"46 R MARCEL PAUL ZI";"93290";"TREMBLAY-EN-FRANCE";"Support non décrit"; 15.0;
159003;2.41389;48.86361;"02° 24' 50.00'' Est, 48° 51' 49.00'' Nord";"93006";;"1 AV DE LA REPUBLIQUE";"93170";"BAGNOLET";"Support non décrit"; 3.0;
159391;2.46889;48.94194;"02° 28' 08.00'' Est, 48° 56' 31.00'' Nord";"93007";;"AVE PASTEUR";"93150";"LE BLANC-MESNIL";"Support non décrit"; 20.0;
179616;2.57056;48.95139;"02° 34' 14.00'' Est, 48° 57' 05.00'' Nord";"93073";;"18 BOULEVARD DE L'HÔTEL DE VILLE MAIRIE";"93290";"TREMBLAY-EN-FRANCE";"Bâtiment"; 20.0;"Commune, communauté de commune"
203147;2.49028;48.94194;"02° 29' 25.00'' Est, 48° 56' 31.00'' Nord";"93005";;"72 R CAMILLE PELLETAN";"93600";"AULNAY-SOUS-BOIS";"Support non décrit"; 42.0;
203169;2.46528;48.94361;"02° 27' 55.00'' Est, 48° 56' 37.00'' Nord";"93007";;"CH D EAU AV DIVISION LECLERC";"93150";"LE BLANC-MESNIL";"Support non décrit"; 25.0;
207681;2.38556;48.92361;"02° 23' 08.00'' Est, 48° 55' 25.00'' Nord";"93027";;"R SUZANNE MASSON PROCHE GARE RER";"93120";"LA COURNEUVE";"Mât métallique"; 12.0;"DDE"
216732;2.35000;48.91917;"02° 21' 00.00'' Est, 48° 55' 09.00'' Nord";"93066";;"RST LANDY EX POSTE 7 PK 004.350";"93210";"SAINT-DENIS";"Mât"; 15.0;"SNCF Réseau"
216734;2.35694;48.95250;"02° 21' 25.00'' Est, 48° 57' 09.00'' Nord";"93059";;"RST JONCHEROLLES PK 008.500";"93380";"PIERREFITTE-SUR-SEINE";"Mât"; 15.0;"SNCF Réseau"
216750;2.52417;48.94806;"02° 31' 27.00'' Est, 48° 56' 53.00'' Nord";"93071";;"RST SEVRAN BEAUDOTTES PK 017.855";"93270";"SEVRAN";"Tunnel"; 5.0;"SNCF Réseau"
216754;2.51278;48.96056;"02° 30' 46.00'' Est, 48° 57' 38.00'' Nord";"93078";;"RST VILLEPINTE PK 019.795";"93420";"VILLEPINTE";"Mât"; 10.0;"SNCF Réseau"
216758;2.55250;49.00556;"02° 33' 09.00'' Est, 49° 00' 20.00'' Nord";"93073";;"RST ROISSY PK 027.360";"93290";"TREMBLAY-EN-FRANCE";"Mât"; 7.0;"SNCF Réseau"
