Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
10370;30985;"Direction Des Routes";"Aérien issu de reprise des données électroniques";2599;;;;;;34.85;36.60;"MHz"
10370;30985;"Direction Des Routes";"Aérien issu de reprise des données électroniques";2599;;;;;;39.40;40.65;"MHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201805;1.80;"Directif";45.00;19.00;"FH";17.70;18.10;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201805;1.80;"Directif";45.00;19.00;"FH";17.70;18.10;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201805;1.80;"Directif";45.00;19.00;"FH";18.60;18.80;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201805;1.80;"Directif";45.00;19.00;"FH";18.60;18.80;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201809;1.10;"Directif";45.50;3.00;"FH";14.25;14.30;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201809;1.10;"Directif";45.50;3.00;"FH";14.25;14.30;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201809;1.10;"Directif";45.50;3.00;"FH";14.30;14.40;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201809;1.10;"Directif";45.50;3.00;"FH";14.40;14.47;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201809;1.10;"Directif";45.50;3.00;"FH";14.40;14.47;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201809;1.10;"Directif";45.50;3.00;"FH";14.47;14.50;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201826;0.60;"Directif";214.30;14.00;"FH";12.75;13.25;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201831;2.40;"Directif";62.30;19.00;"FH";8025.00;8175.00;"MHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201831;2.40;"Directif";62.30;19.00;"FH";8025.00;8175.00;"MHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201831;2.40;"Directif";62.30;19.00;"FH";8215.00;8400.00;"MHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";201831;2.40;"Directif";62.30;19.00;"FH";8215.00;8400.00;"MHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";652357;2.40;"Directif";41.40;14.00;"FH";14.30;14.40;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";652357;2.40;"Directif";41.40;14.00;"FH";14.40;14.47;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";790480;1.20;"Directif";256.00;19.00;"FH";12.75;13.25;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";837900;1.20;"Directif";256.00;14.00;"FH";12.75;13.25;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";837900;1.20;"Directif";256.00;14.00;"FH";12.75;13.25;"GHz"
10376;2836;"ORANGE service fixe";"Antenne parabolique";1082729;0.70;"Directif";53.00;18.00;"FH";12.75;13.25;"GHz"
10376;2836;"ORANGE service fixe";"Yagi";1104166;0.60;"Directif";90.00;14.00;"FH ABI";154.00;156.00;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104166;0.60;"Directif";90.00;14.00;"FH ABI";157.45;160.60;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104168;2.20;"Directif";140.00;18.00;"FH ABI";154.00;156.00;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104168;2.20;"Directif";140.00;18.00;"FH ABI";157.45;160.60;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104170;0.60;"Directif";250.00;14.00;"FH ABI";154.00;156.00;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104170;0.60;"Directif";250.00;14.00;"FH ABI";157.45;160.60;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104172;0.60;"Directif";45.00;18.00;"FH ABI";456.00;460.00;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104172;0.60;"Directif";45.00;18.00;"FH ABI";466.00;470.00;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104174;2.20;"Directif";53.00;10.00;"FH ABI";154.00;156.00;"MHz"
10376;2836;"ORANGE service fixe";"Yagi";1104174;2.20;"Directif";53.00;10.00;"FH ABI";157.45;160.60;"MHz"
