Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
20460;12311;"ORANGE service fixe";"Antenne parabolique";596204;1.20;"Directif";222.00;25.00;"FH";8175.00;8215.00;"MHz"
20460;12311;"ORANGE service fixe";"Antenne parabolique";596204;1.20;"Directif";222.00;25.00;"FH";8215.00;8400.00;"MHz"
20474;41297;"ORANGE service fixe";"Antenne parabolique";1144665;1.20;"Directif";329.60;20.00;"FH";6425.00;6700.00;"MHz"
20474;41297;"ORANGE service fixe";"Antenne parabolique";1144665;1.20;"Directif";329.60;20.00;"FH";6700.00;7075.00;"MHz"
20474;41297;"ORANGE service fixe";"Antenne parabolique";3791501;0.60;"Directif";234.80;20.00;"FH";22.40;22.50;"GHz"
20474;41297;"ORANGE service fixe";"Antenne parabolique";3791501;0.60;"Directif";234.80;20.00;"FH";22.40;22.50;"GHz"
20474;41297;"ORANGE service fixe";"Antenne parabolique";3791501;0.60;"Directif";234.80;20.00;"FH";23.40;23.50;"GHz"
20474;41297;"ORANGE service fixe";"Antenne parabolique";3791501;0.60;"Directif";234.80;20.00;"FH";23.40;23.50;"GHz"
20480;42602;"ORANGE service fixe";"Antenne parabolique";1144670;1.20;"Directif";279.50;10.00;"FH";6425.00;6700.00;"MHz"
20480;42602;"ORANGE service fixe";"Antenne parabolique";1144670;1.20;"Directif";279.50;10.00;"FH";6700.00;7075.00;"MHz"
20490;58162;"ORANGE service fixe";"Antenne parabolique";260741;0.70;"Directif";19.10;12.00;"FH";12.80;13.20;"GHz"
20490;58162;"ORANGE service fixe";"Antenne parabolique";875791;1.20;"Directif";19.00;12.00;"FH";6425.00;6700.00;"MHz"
20490;58162;"ORANGE service fixe";"Antenne parabolique";875791;1.20;"Directif";19.00;12.00;"FH";6700.00;7075.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Antenne parabolique";156774;0.30;"Directif";153.00;43.40;"FH";38.50;39.50;"GHz"
87571;86588;"BOUYGUES TELECOM";"Antenne parabolique";156777;0.30;"Directif";103.00;43.40;"FH";38.50;39.50;"GHz"
87571;86588;"BOUYGUES TELECOM";"Antenne parabolique";156778;0.30;"Directif";30.00;45.80;"FH";81.00;84.00;"GHz"
87571;86588;"BOUYGUES TELECOM";"Antenne parabolique";156780;0.60;"Directif";63.00;43.40;"FH";18.10;18.40;"GHz"
87571;86588;"BOUYGUES TELECOM";"Antenne parabolique";156782;0.30;"Directif";329.00;43.60;"FH";81.00;84.00;"GHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216801;1.40;"Directif";300.00;45.10;"LTE 1800";1765.00;1785.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216801;1.40;"Directif";300.00;45.10;"LTE 1800";1860.00;1880.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216801;1.40;"Directif";300.00;45.10;"UMTS 2100";1900.10;1905.10;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216801;1.40;"Directif";300.00;45.10;"UMTS 2100";1935.30;1950.10;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216801;1.40;"Directif";300.00;45.10;"UMTS 2100";2125.30;2140.10;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216819;1.40;"Directif";90.00;45.10;"LTE 1800";1765.00;1785.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216819;1.40;"Directif";90.00;45.10;"LTE 1800";1860.00;1880.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216819;1.40;"Directif";90.00;45.10;"UMTS 2100";1900.10;1905.10;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216819;1.40;"Directif";90.00;45.10;"UMTS 2100";1935.30;1950.10;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216819;1.40;"Directif";90.00;45.10;"UMTS 2100";2125.30;2140.10;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216827;1.40;"Directif";190.00;45.10;"LTE 1800";1765.00;1785.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216827;1.40;"Directif";190.00;45.10;"LTE 1800";1860.00;1880.00;"MHz"
87571;86588;"BOUYGUES TELECOM";"Panneau";216827;1.40;"Directif";190.00;45.10;"UMTS 2100";1900.10;1905.10;"MHz"
