Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
22812;5518;"ORANGE service fixe";"Yagi";8201;0.10;"Directif";164.70;45.00;"FH ABI";456.00;460.00;"MHz"
22812;5518;"ORANGE service fixe";"Yagi";8201;0.10;"Directif";164.70;45.00;"FH ABI";466.00;470.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";8215;6.10;"Directif";95.00;4.00;"SAT";3600.00;3800.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";8215;6.10;"Directif";95.00;4.00;"SAT";3800.00;4200.00;"MHz"
22812;5518;"ORANGE service fixe";"Yagi";334427;0.10;"Directif";167.00;45.00;"FH ABI";456.00;460.00;"MHz"
22812;5518;"ORANGE service fixe";"Yagi";334427;0.10;"Directif";167.00;45.00;"FH ABI";466.00;470.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";3609135;0.60;"Directif";185.40;45.00;"FH";8025.00;8175.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";3609135;0.60;"Directif";185.40;45.00;"FH";8215.00;8400.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";4725132;1.80;"Directif";56.30;50.00;"FH";6425.00;6700.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";4725132;1.80;"Directif";56.30;50.00;"FH";6700.00;7075.00;"MHz"
22812;5518;"ORANGE service fixe";"Antenne parabolique";4778992;0.60;"Directif";185.40;30.00;"FH";10.70;11.70;"GHz"
22862;46097;"ORANGE service fixe";"Antenne parabolique";3609109;1.20;"Directif";202.70;18.00;"FH";8025.00;8175.00;"MHz"
22862;46097;"ORANGE service fixe";"Antenne parabolique";3609109;1.20;"Directif";202.70;18.00;"FH";8215.00;8400.00;"MHz"
22862;46097;"ORANGE service fixe";"Antenne parabolique";3609111;1.20;"Directif";202.70;11.00;"FH";8025.00;8175.00;"MHz"
22862;46097;"ORANGE service fixe";"Antenne parabolique";3609111;1.20;"Directif";202.70;11.00;"FH";8215.00;8400.00;"MHz"
22862;46097;"ORANGE service fixe";"Antenne parabolique";4882795;1.20;"Directif";202.70;23.00;"FH";10.70;11.70;"GHz"
44817;300521;"TDF";"Antenne parabolique";44591;2.00;"Directif";137.00;7.00;"FH";8025.00;8175.00;"MHz"
44821;300523;"TDF";"Antenne parabolique";44595;2.00;"Directif";143.60;7.00;"FH";8025.00;8175.00;"MHz"
44825;300525;"TDF";"Antenne parabolique";44627;2.00;"Directif";146.40;10.00;"FH";8025.00;8175.00;"MHz"
46413;301362;"TDF";"Antenne parabolique";49849;2.00;"Directif";256.00;7.00;"FH";8400.00;8500.00;"MHz"
48839;302864;"ORANGE service fixe";"Antenne parabolique";57722;1.80;"Directif";45.00;78.50;"FH";8175.00;8215.00;"MHz"
48839;302864;"ORANGE service fixe";"Antenne parabolique";57722;1.80;"Directif";45.00;78.50;"FH";8215.00;8400.00;"MHz"
48839;302864;"ORANGE service fixe";"Antenne parabolique";4837920;2.40;"Directif";45.00;75.00;"FH";6425.00;6700.00;"MHz"
48839;302864;"ORANGE service fixe";"Antenne parabolique";4837920;2.40;"Directif";45.00;75.00;"FH";6700.00;7075.00;"MHz"
53632;63088;"Antenne autorisée mais non activée";"Yagi";73428;1.00;"Directif";344.50;10.00;"FH";458.20;458.40;"MHz"
53632;63088;"Antenne autorisée mais non activée";"Yagi";73428;1.00;"Directif";344.50;10.00;"FH";468.20;468.40;"MHz"
53640;214982;"TDF";"Antenne parabolique";73436;0.70;"Directif";288.00;7.00;"FH";8400.00;8500.00;"MHz"
53658;25025;"EDF";"Dipôle/Doublet";73473;1.60;"Non Directif";;20.00;"COM TER";68.50;69.20;"MHz"
53658;25025;"EDF";"Dipôle/Doublet";73473;1.60;"Non Directif";;20.00;"COM TER";72.50;73.30;"MHz"
56329;204187;"TDF";"Dipôle large bande";80970;2.00;"Directif";313.00;6.00;"FH";8400.00;8500.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";103508;11.00;"Directif";342.00;4.00;"SAT";3625.00;4200.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";103508;11.00;"Directif";342.00;4.00;"SAT";5850.00;5925.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";103510;11.00;"Directif";225.50;4.00;"SAT";3600.00;3800.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";103510;11.00;"Directif";225.50;4.00;"SAT";3800.00;4200.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";103510;11.00;"Directif";225.50;4.00;"SAT";5850.00;6425.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";103982;6.00;"Directif";13.00;2.00;"SAT";10.70;11.70;"GHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";104058;3.70;"Directif";13.00;2.00;"SAT";3600.00;3800.00;"MHz"
68224;6710;"ORANGE service fixe";"Antenne parabolique";104058;3.70;"Directif";13.00;2.00;"SAT";3800.00;4200.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";200144;3.00;"Directif";305.10;34.00;"FH";8025.00;8175.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";200144;3.00;"Directif";305.10;34.00;"FH";8215.00;8400.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";200181;1.80;"Directif";201.30;47.00;"FH";8025.00;8175.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";200181;1.80;"Directif";201.30;47.00;"FH";8215.00;8400.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";418360;3.00;"Directif";305.10;44.00;"FH";8025.00;8175.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";418360;3.00;"Directif";305.10;44.00;"FH";8215.00;8400.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";418369;1.80;"Directif";201.30;40.00;"FH";8025.00;8175.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";418369;1.80;"Directif";201.30;40.00;"FH";8215.00;8400.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";4874673;1.20;"Directif";201.30;60.00;"FH";6425.00;6700.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";4874673;1.20;"Directif";201.30;60.00;"FH";6425.00;6700.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";4874673;1.20;"Directif";201.30;60.00;"FH";6700.00;7075.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";4874675;1.20;"Directif";201.30;41.00;"FH";6425.00;6700.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";4874675;1.20;"Directif";201.30;41.00;"FH";6425.00;6700.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";4874675;1.20;"Directif";201.30;41.00;"FH";6700.00;7075.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";5115516;1.80;"Directif";305.10;60.00;"FH";6700.00;7075.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";5115516;1.80;"Directif";305.10;60.00;"FH";6700.00;7075.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";5115516;1.80;"Directif";305.10;60.00;"FH";7075.00;7145.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";5115518;1.20;"Directif";305.10;41.00;"FH";6700.00;7075.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";5115518;1.20;"Directif";305.10;41.00;"FH";6700.00;7075.00;"MHz"
113673;53446;"ORANGE service fixe";"Antenne parabolique";5115518;1.20;"Directif";305.10;41.00;"FH";7075.00;7145.00;"MHz"
113907;55120;"ORANGE service fixe";"Antenne parabolique";200756;6.10;"Directif";;1.00;"SAT";3700.00;4200.00;"MHz"
113907;55120;"ORANGE service fixe";"Antenne parabolique";200756;6.10;"Directif";;1.00;"SAT";5850.00;5925.00;"MHz"
113907;55120;"ORANGE service fixe";"Cornet";200758;;"Directif";80.00;12.00;"FH";1384.00;1400.00;"MHz"
113907;55120;"ORANGE service fixe";"Cornet";200758;;"Directif";80.00;12.00;"FH";1452.00;1460.00;"MHz"
113907;55120;"ORANGE service fixe";"Cornet";200758;;"Directif";80.00;12.00;"FH";1484.00;1492.00;"MHz"
113923;59607;"ORANGE service fixe";"Antenne parabolique";200817;6.10;"Directif";;1.00;"SAT";3625.00;4200.00;"MHz"
113923;59607;"ORANGE service fixe";"Antenne parabolique";200817;6.10;"Directif";;1.00;"SAT";5850.00;5925.00;"MHz"
113923;59607;"ORANGE service fixe";"Antenne parabolique";200817;6.10;"Directif";;1.00;"SAT";5925.00;6425.00;"MHz"
113926;60510;"ORANGE service fixe";"Antenne parabolique";200823;6.10;"Directif";352.00;1.00;"SAT";3625.00;4200.00;"MHz"
113926;60510;"ORANGE service fixe";"Antenne parabolique";200823;6.10;"Directif";352.00;1.00;"SAT";5850.00;5925.00;"MHz"
113926;60510;"ORANGE service fixe";"Antenne parabolique";200823;6.10;"Directif";352.00;1.00;"SAT";5925.00;6425.00;"MHz"
113926;60510;"ORANGE service fixe";"Cornet";200825;;"Directif";156.00;12.00;"FH";1384.00;1400.00;"MHz"
113926;60510;"ORANGE service fixe";"Cornet";200825;;"Directif";156.00;12.00;"FH";1452.00;1460.00;"MHz"
113926;60510;"ORANGE service fixe";"Cornet";200825;;"Directif";156.00;12.00;"FH";1484.00;1492.00;"MHz"
113963;60511;"ORANGE service fixe";"Antenne parabolique";200924;6.10;"Directif";8.00;1.00;"SAT";3625.00;4200.00;"MHz"
113963;60511;"ORANGE service fixe";"Antenne parabolique";200924;6.10;"Directif";8.00;1.00;"SAT";5850.00;5925.00;"MHz"
113963;60511;"ORANGE service fixe";"Antenne parabolique";200924;6.10;"Directif";8.00;1.00;"SAT";5925.00;6425.00;"MHz"
113977;60512;"ORANGE service fixe";"Antenne parabolique";200957;6.10;"Directif";;1.00;"SAT";3625.00;4200.00;"MHz"
113977;60512;"ORANGE service fixe";"Antenne parabolique";200957;6.10;"Directif";;1.00;"SAT";5850.00;5925.00;"MHz"
113977;60512;"ORANGE service fixe";"Antenne parabolique";200957;6.10;"Directif";;1.00;"SAT";5925.00;6425.00;"MHz"
113983;59608;"ORANGE service fixe";"Antenne parabolique";200975;6.10;"Directif";8.00;1.00;"SAT";3625.00;4200.00;"MHz"
113983;59608;"ORANGE service fixe";"Antenne parabolique";200975;6.10;"Directif";8.00;1.00;"SAT";5850.00;5925.00;"MHz"
113983;59608;"ORANGE service fixe";"Antenne parabolique";200975;6.10;"Directif";8.00;1.00;"SAT";5925.00;6425.00;"MHz"
113990;62961;"ORANGE service fixe";"Yagi";200985;1.00;"Directif";359.00;18.00;"FH ABI";458.20;458.40;"MHz"
113990;62961;"ORANGE service fixe";"Yagi";200985;1.00;"Directif";359.00;18.00;"FH ABI";468.20;468.40;"MHz"
114002;63093;"ORANGE service fixe";"Yagi";201024;1.00;"Directif";280.00;4.00;"FH ABI";458.20;458.40;"MHz"
114002;63093;"ORANGE service fixe";"Yagi";201024;1.00;"Directif";280.00;4.00;"FH ABI";468.20;468.40;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"LTE 800";811.00;821.00;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"LTE 800";852.00;862.00;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"GSM 900";880.10;890.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"UMTS 900";880.10;890.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"UMTS 900";925.10;935.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"GSM 900";925.10;935.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"UMTS 2100";1920.50;1930.30;"MHz"
118518;206083;"DIGICEL";"Panneau";210757;2.60;"Directif";330.00;23.70;"UMTS 2100";2110.50;2120.30;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"LTE 800";811.00;821.00;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"LTE 800";852.00;862.00;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"GSM 900";880.10;890.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"UMTS 900";880.10;890.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"UMTS 900";925.10;935.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"GSM 900";925.10;935.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"UMTS 2100";1920.50;1930.30;"MHz"
118518;206083;"DIGICEL";"Panneau";210758;2.60;"Directif";100.00;23.70;"UMTS 2100";2110.50;2120.30;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"LTE 800";811.00;821.00;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"LTE 800";852.00;862.00;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"UMTS 900";880.10;890.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"GSM 900";880.10;890.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"GSM 900";925.10;935.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"UMTS 900";925.10;935.10;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"UMTS 2100";1920.50;1930.30;"MHz"
118518;206083;"DIGICEL";"Panneau";210759;2.60;"Directif";250.00;23.70;"UMTS 2100";2110.50;2120.30;"MHz"
118518;206083;"DIGICEL";"Antenne parabolique";1125764;0.60;"Directif";340.00;20.60;"FH";8215.00;8400.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"LTE 800";811.00;821.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"LTE 800";852.00;862.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"UMTS 900";880.10;890.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"GSM 900";880.10;890.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"UMTS 900";925.10;935.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"GSM 900";925.10;935.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"UMTS 2100";1920.50;1930.30;"MHz"
118538;211652;"DIGICEL";"Panneau";210782;2.60;"Directif";0.00;42.80;"UMTS 2100";2110.50;2120.30;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"LTE 800";811.00;821.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"LTE 800";852.00;862.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"UMTS 900";880.10;890.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"GSM 900";880.10;890.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"UMTS 900";925.10;935.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"GSM 900";925.10;935.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"UMTS 2100";1920.50;1930.30;"MHz"
118538;211652;"DIGICEL";"Panneau";210783;2.60;"Directif";100.00;42.80;"UMTS 2100";2110.50;2120.30;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"LTE 800";811.00;821.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"LTE 800";852.00;862.00;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"GSM 900";880.10;890.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"UMTS 900";880.10;890.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"UMTS 900";925.10;935.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"GSM 900";925.10;935.10;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"UMTS 2100";1920.50;1930.30;"MHz"
118538;211652;"DIGICEL";"Panneau";210784;2.60;"Directif";220.00;42.80;"UMTS 2100";2110.50;2120.30;"MHz"
118538;211652;"DIGICEL";"Antenne parabolique";1101369;0.60;"Directif";291.00;43.60;"FH";8025.00;8175.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"LTE 800";791.00;801.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"LTE 800";832.00;842.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"GSM 900";904.90;914.90;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"UMTS 900";904.90;914.90;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"GSM 900";949.90;959.90;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"UMTS 900";949.90;959.90;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"LTE 1800";1730.00;1750.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"GSM 1800";1730.00;1750.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"LTE 1800";1825.00;1845.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"GSM 1800";1825.00;1845.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"UMTS 2100";1950.10;1964.90;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"UMTS 2100";2140.10;2154.90;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"LTE 2600";2555.00;2570.00;"MHz"
118538;422030;"OUTREMER TELECOM";"Panneau";725147;2.00;"Directif";347.00;38.20;"LTE 2600";2675.00;2690.00;"MHz"
