Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
21920;-56.18056;46.78139;"56° 10' 50.00'' Ouest, 46° 46' 53.00'' Nord";"97502";"LE PAIN DE SUCRE";"R DU MARECHAL DE LATTRE DE TASSIGNY";"97500";"SAINT-PIERRE";"Pylône autostable"; 80.0;"ORANGE Services Fixes"
47845;-56.20528;46.76278;"56° 12' 19.00'' Ouest, 46° 45' 46.00'' Nord";"97502";;"RTE DU CAP AUX BASQUES";"97500";"SAINT-PIERRE";"Pylône haubané"; 12.0;"Société Privée SA"
205114;-56.39833;47.10528;"56° 23' 54.00'' Ouest, 47° 06' 19.00'' Nord";"97501";"CAP BLANC";"RTE DU CAP BLANC";"97500";"MIQUELON-LANGLADE";"Mât métallique"; 6.0;"ORANGE Services Fixes"
205119;-56.30083;46.89806;"56° 18' 03.00'' Ouest, 46° 53' 53.00'' Nord";"97501";"ANSE DU GOUVERNEMENT";"POINTE AU GENDARME";"97500";"MIQUELON-LANGLADE";"Mât"; 8.0;"ORANGE Services Fixes"
205122;-56.15333;46.78194;"56° 09' 12.00'' Ouest, 46° 46' 55.00'' Nord";"97502";"ILE AUX MARINS";;"97500";"SAINT-PIERRE";"Bâtiment"; 6.0;"Commune, communauté de commune"
205125;-56.15056;46.78639;"56° 09' 02.00'' Ouest, 46° 47' 11.00'' Nord";"97502";"ILE AUX MARINS";"CALE DE L'ILE AUX MARINS";"97500";"SAINT-PIERRE";"Mât"; 4.0;"ORANGE Services Fixes"
205135;-56.18306;46.77889;"56° 10' 59.00'' Ouest, 46° 46' 44.00'' Nord";"97502";;"R IPHIGENIE";"97500";"SAINT-PIERRE";"Bâtiment"; 4.0;"ORANGE Services Fixes"
205155;-56.33417;46.89389;"56° 20' 03.00'' Ouest, 46° 53' 38.00'' Nord";"97501";"YNIÂCHI";;"97500";"MIQUELON-LANGLADE";"Mât"; 6.0;"ORANGE Services Fixes"
205234;-56.29306;46.88750;"56° 17' 35.00'' Ouest, 46° 53' 15.00'' Nord";"97501";"FOND DE L'ANSE";;"97500";"MIQUELON-LANGLADE";"Mât"; 6.0;"ORANGE Services Fixes"
205248;-56.37611;47.12028;"56° 22' 34.00'' Ouest, 47° 07' 13.00'' Nord";"97501";"LOT DU CAP";;"97500";"MIQUELON-LANGLADE";"Mât métallique"; 6.0;"ORANGE Services Fixes"
205251;-56.38111;47.09667;"56° 22' 52.00'' Ouest, 47° 05' 48.00'' Nord";"97501";;"2,R DES BASQUES";"97500";"MIQUELON-LANGLADE";"Mât métallique"; 6.0;"ORANGE Services Fixes"
220238;-56.15722;46.76278;"56° 09' 26.00'' Ouest, 46° 45' 46.00'' Nord";"97502";"PHARE DE GALANTRY";;"97500";"SAINT-PIERRE";"Pylône autostable"; 12.0;
220259;-56.17167;46.77528;"56° 10' 18.00'' Ouest, 46° 46' 31.00'' Nord";"97502";"QUAI DE L'EPI";;"97500";"SAINT-PIERRE";"Bâtiment"; 14.0;
220270;-56.16278;46.78167;"56° 09' 46.00'' Ouest, 46° 46' 54.00'' Nord";"97502";"FEU DU MUSOIR SUD";"DIGUE DU LARGE";"97500";"SAINT-PIERRE";"Bâtiment"; 9.0;"Phares et balises"
220272;-56.16194;46.78500;"56° 09' 43.00'' Ouest, 46° 47' 06.00'' Nord";"97502";"FEU DU MUSOIR NORD";"DIGUE DU LARGE";"97500";"SAINT-PIERRE";"Bâtiment"; 17.0;"Phares et balises"
220276;-56.14833;46.79861;"56° 08' 54.00'' Ouest, 46° 47' 55.00'' Nord";"97502";"TOURELLE DU PETIT ST PIERRE";;"97500";"SAINT-PIERRE";"Bâtiment"; 27.0;"Phares et balises"
220278;-56.40222;47.10250;"56° 24' 08.00'' Ouest, 47° 06' 09.00'' Nord";"97501";"PHARE DU CAP BLANC";;"97500";"MIQUELON-LANGLADE";"Phare"; 35.0;
220283;-56.40222;46.82222;"56° 24' 08.00'' Ouest, 46° 49' 20.00'' Nord";"97501";"PHARE DE POINT PLATE";;"97500";"MIQUELON-LANGLADE";"Phare"; 51.0;
225118;-56.15722;46.76278;"56° 09' 26.00'' Ouest, 46° 45' 46.00'' Nord";"97502";"PHARE DE GALANTRY";;"97500";"SAINT-PIERRE";"Phare"; 20.0;"DDE"
365571;-56.18000;46.76472;"56° 10' 48.00'' Ouest, 46° 45' 53.00'' Nord";"97502";;"AEROPORT POINTE BLANCHE";"97500";"SAINT-PIERRE";"Bâtiment"; 8.0;
428340;-56.17333;46.78333;"56° 10' 24.00'' Ouest, 46° 46' 60.00'' Nord";"97502";;"14 R GLOANEC BASE";"97500";"SAINT-PIERRE";"Bâtiment"; 12.0;"Titulaire programme Radio/TV"
568729;-56.36889;47.01944;"56° 22' 08.00'' Ouest, 47° 01' 10.00'' Nord";"97501";"POINTE AU CHEVAL";"RTE DE POINTE AU CHEVAL";"97500";"MIQUELON-LANGLADE";"Pylône autostable"; 43.0;"TDF"
574202;-56.15694;46.79778;"56° 09' 25.00'' Ouest, 46° 47' 52.00'' Nord";"97502";"CAP À L'AIGLE";;"97500";"SAINT-PIERRE";"Pylône autostable"; 47.0;"TDF"
623889;-56.17417;46.77889;"56° 10' 27.00'' Ouest, 46° 46' 44.00'' Nord";"97502";;"2 R PAUL MAZIER";"97500";"SAINT-PIERRE";"Bâtiment"; 27.0;"Société Privée SA"
717243;-56.19500;46.78611;"56° 11' 42.00'' Ouest, 46° 47' 10.00'' Nord";"97502";"L'ANSE À PIERRE";"RTE DE L'ANSE À PIERRE";"97500";"SAINT-PIERRE";"Pylône autostable"; 45.0;"ORANGE"
717918;-56.37167;47.11944;"56° 22' 18.00'' Ouest, 47° 07' 10.00'' Nord";"97501";"LE CAP DE MIQUELON";;"97500";"MIQUELON-LANGLADE";"Pylône autostable"; 12.0;"Société Privée SA"
937774;-56.16389;46.77528;"56° 09' 50.00'' Ouest, 46° 46' 31.00'' Nord";"97502";"ANCIEN AÉROPORT";"BÂTIMENT TERRITORIAL PORT EN BESSIN";"97500";"SAINT-PIERRE";"Bâtiment"; 15.0;"Conseil Régional"
937776;-56.37639;47.12028;"56° 22' 35.00'' Ouest, 47° 07' 13.00'' Nord";"97501";;"2  R BARON DE L'ESPÉRANCE STATION DE TRAITEMENT DES EAUX";"97500";"MIQUELON-LANGLADE";"Pylône tubulaire"; 12.0;"Titulaire programme Radio/TV"
1037591;-56.18250;46.78444;"56° 10' 57.00'' Ouest, 46° 47' 04.00'' Nord";"97502";"ETANG FANCHE";"RTE DE L'ANSE A PIERRE PYLONE TDF";"97500";"SAINT-PIERRE";"Pylône haubané"; 80.0;"TDF"
1049243;-56.37667;47.09889;"56° 22' 36.00'' Ouest, 47° 05' 56.00'' Nord";"97501";;"8 RUE ANNE CLAIRE DU PONT-RENON";"97500";"MIQUELON-LANGLADE";"Bâtiment"; 8.0;"Société Privée SA"
1316781;-56.17417;46.78000;"56° 10' 27.00'' Ouest, 46° 46' 48.00'' Nord";"97502";;"RUE ALBERT BRIAND GALERIE ALBERT BRIAND";"97500";"SAINT-PIERRE";"Bâtiment"; 21.0;"Société Privée SA"
1353815;-56.17333;46.78333;"56° 10' 24.00'' Ouest, 46° 46' 60.00'' Nord";"97502";;"15 RUE GLOANNEC";"97500";"SAINT-PIERRE";"Bâtiment"; 20.0;"Société Privée SA"
1396200;-56.19083;46.77500;"56° 11' 27.00'' Ouest, 46° 46' 30.00'' Nord";"97502";;"53 ROUTE IPHIGÉNIE";"97500";"SAINT-PIERRE";"Bâtiment"; 11.5;"Société Privée SA"
1398169;-56.30167;46.89750;"56° 18' 06.00'' Ouest, 46° 53' 51.00'' Nord";"97501";"AU GOUVERNEMENT";;"97500";"MIQUELON-LANGLADE";"Mât"; 8.0;"Société Privée SA"
1406225;-56.38000;47.10222;"56° 22' 48.00'' Ouest, 47° 06' 08.00'' Nord";"97501";;"34 RUE VICTOR BRIAND";"97500";"MIQUELON-LANGLADE";"Mât"; 11.0;"Société Privée SA"
1414697;-56.20583;46.76278;"56° 12' 21.00'' Ouest, 46° 45' 46.00'' Nord";"97502";;"100 ROUTE DU CAP AUX BASQUES";"97500";"SAINT-PIERRE";"Mât"; 11.0;"Société Privée SA"
1417751;-56.17167;46.78750;"56° 10' 18.00'' Ouest, 46° 47' 15.00'' Nord";"97502";;"RUE ANGE GAUTIER";"97500";"SAINT-PIERRE";"Mât"; 5.0;"Société Privée SA"
1468901;-56.18194;46.77917;"56° 10' 55.00'' Ouest, 46° 46' 45.00'' Nord";"97502";;"3, RUE DU COMMANDANT BLAISON";"97500";"SAINT-PIERRE";"Mât béton"; 18.0;"Association"
1522648;-56.35833;47.13028;"56° 21' 30.00'' Ouest, 47° 07' 49.00'' Nord";"97501";"BUTTE DES CORMORANDIERES";;"97500";"MIQUELON-LANGLADE";"Mât"; 5.0;"Société Privée SA"
1550076;-56.15389;46.76500;"56° 09' 14.00'' Ouest, 46° 45' 54.00'' Nord";"97502";"PHARE DE GALANTRY";"RTE DE GALANTRY";"97500";"SAINT-PIERRE";"Phare"; 17.0;"Phares et balises"
1584692;-56.35333;47.02611;"56° 21' 12.00'' Ouest, 47° 01' 34.00'' Nord";"97501";"MORNE DU RUISSEAU CREUX";;"97500";"MIQUELON-LANGLADE";"Mât"; 6.0;"Société Privée SA"
1584844;-56.16389;46.77500;"56° 09' 50.00'' Ouest, 46° 46' 30.00'' Nord";"97502";"ANCIEN AÉROPORT";"QUARTIER DES GRAVES";"97500";"SAINT-PIERRE";"Bâtiment"; 9.0;"Société Privée SA"
1676429;-56.15722;46.79806;"56° 09' 26.00'' Ouest, 46° 47' 53.00'' Nord";"97502";"CAP À L'AIGLE";"RÉSERVOIRS HYDRO";"97500";"SAINT-PIERRE";"Pylône autostable"; 12.0;"Syndicat des eaux, Adduction"
1678627;-56.37556;47.09639;"56° 22' 32.00'' Ouest, 47° 05' 47.00'' Nord";"97501";;"44 RUE BARON DE L ESPERANCE";"97500";"MIQUELON-LANGLADE";"Pylône autostable"; 8.0;"Société Privée SA"
2058502;-56.39833;47.10528;"56° 23' 54.00'' Ouest, 47° 06' 19.00'' Nord";"97501";"CAP BLANC";"RTE DU CAP BLANC";"97500";"MIQUELON-LANGLADE";"Pylône autostable"; 45.0;"Société Privée SA"
2090532;-56.37583;47.12028;"56° 22' 33.00'' Ouest, 47° 07' 13.00'' Nord";"97501";"LE CAP";;"97500";"MIQUELON-LANGLADE";"Mât"; 6.0;"Société Privée SA"
2297495;-56.19750;46.77417;"56° 11' 51.00'' Ouest, 46° 46' 27.00'' Nord";"97502";"SAVOYARD";"18, RTE DE LA CLÉOPÂTRE";"97500";"SAINT-PIERRE";"Bâtiment"; 12.0;"Société Privée SA"
2297853;-56.18028;46.78111;"56° 10' 49.00'' Ouest, 46° 46' 52.00'' Nord";"97502";"PAIN DE SUCRE";"4 BD JEAN LEVASSEUR";"97500";"SAINT-PIERRE";"Bâtiment"; 12.0;"ORANGE Services Fixes"
2373726;-56.17306;46.78056;"56° 10' 23.00'' Ouest, 46° 46' 50.00'' Nord";"97502";;"12 RUE MAÎTRE GEORGES LEFEVRE";"97500";"SAINT-PIERRE";"Bâtiment"; 21.0;"Société Privée SA"
2423923;-56.10389;46.79083;"56° 06' 14.00'' Ouest, 46° 47' 27.00'' Nord";"97502";;"QUAI DE L'EPI BALISE EN MER";"97500";"SAINT-PIERRE";"Balise ou bouée"; 7.0;"Phares et balises"
