Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
4826;2.23944;42.80667;"02° 14' 22.00'' Est, 42° 48' 24.00'' Nord";"11021";;"AXAT PONTS ET CHAUSSEES";"11140";"AXAT";"Support non décrit";;
4844;2.27361;43.35833;"02° 16' 25.00'' Est, 43° 21' 30.00'' Nord";"11115";"CAZELLES";"RD.118";"11390";"CUXAC-CABARDES";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
4860;2.52944;42.96500;"02° 31' 46.00'' Est, 42° 57' 54.00'' Nord";"11260";"LE CLOT";"INTERSECTION CHEM DE BAGAZA ET LE FALGA";"11330";"MOUTHOUMET";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
4866;2.18222;42.88667;"02° 10' 56.00'' Est, 42° 53' 12.00'' Nord";"11304";;"MONTICAL";"11500";"QUILLAN";"Pylône autostable"; 37.0;"ORANGE Services Fixes"
4874;1.90333;43.19333;"01° 54' 12.00'' Est, 43° 11' 36.00'' Nord";"11159";;"ROUTE DE CASTELNAUDARY";"11270";"GAJA-LA-SELVE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
4882;2.21667;43.04583;"02° 13' 00.00'' Est, 43° 02' 45.00'' Nord";"11206";"LES ENCANTADOS";;"11300";"LIMOUX";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
24913;3.03333;43.01028;"03° 01' 60.00'' Est, 43° 00' 37.00'' Nord";"11266";"LE PETIT LEVAT";"RELAIS RADIO";"11210";"PORT-LA-NOUVELLE";"Pylône autostable"; 12.0;"TDF"
24997;2.35250;43.21306;"02° 21' 09.00'' Est, 43° 12' 47.00'' Nord";"11069";;"PL CARNOT 10 R SABATIER R DENISSE";"11000";"CARCASSONNE";"Immeuble"; 17.3;"Copropriété, Syndic, SCI"
50940;2.11944;43.28111;"02° 07' 10.00'' Est, 43° 16' 52.00'' Nord";"11434";"LA LAUZETTE";"STATION MARINE";"11150";"VILLEPINTE";"Dalle en béton"; 3.0;"Etat, Ministère"
56513;2.55444;43.18750;"02° 33' 16.00'' Est, 43° 11' 15.00'' Nord";"11068";;"R DES ORTS DE LA VILLE AUTOCOMMUTATEUR RUE JEAN JAURES";"11700";"CAPENDU";"Pylône autostable"; 13.0;"ORANGE Services Fixes"
