Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
12318;-1.07250;49.01444;"01° 04' 21.00'' Ouest, 49° 00' 52.00'' Nord";"50608";"LE CALVAIRE";"CHEM DES TROISGOTS AU GRAND VAL DE VIRE OU HEBERT";"50420";"TROISGOTS";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
12320;-1.05917;48.97639;"01° 03' 33.00'' Ouest, 48° 58' 35.00'' Nord";"50592";;"RTE DE ST LÔ CD 28 AUTOCOMMUTATEUR";"50420";"TESSY-SUR-VIRE";"Pylône tubulaire"; 11.0;"ORANGE Services Fixes"
12346;-1.55167;49.58583;"01° 33' 06.00'' Ouest, 49° 35' 09.00'' Nord";"50305";"LES CABINETS";"LA BOISSAIS";"50110";"LE MESNIL-AU-VAL";"Pylône autostable"; 36.0;"ANFR"
32831;-1.58278;49.54583;"01° 34' 58.00'' Ouest, 49° 32' 45.00'' Nord";"50087";"LA BUTTE DU HAUT MUR";"CHEM RURAL 59";"50700";"BRIX";"Pylône autostable"; 44.0;"SFR"
32873;-1.45917;48.92806;"01° 27' 33.00'' Ouest, 48° 55' 41.00'' Nord";"50365";;"IMP DU CLOS";"50290";"MUNEVILLE-SUR-MER";"Pylône autostable"; 46.6;"SFR"
32875;-1.46583;48.74944;"01° 27' 57.00'' Ouest, 48° 44' 58.00'' Nord";"50565";"LA GILBERDIÈRE";;"50530";"SARTILLY";"Pylône autostable"; 47.6;"SFR"
32881;-1.57667;49.27778;"01° 34' 36.00'' Ouest, 49° 16' 40.00'' Nord";"50343";"LES GRANDES GATTES";;"50250";"MONTGARDON";"Pylône autostable"; 46.6;"Sociétés d'Autoroutes"
32891;-1.38611;49.64944;"01° 23' 10.00'' Ouest, 49° 38' 58.00'' Nord";"50135";"PARC ÉOLIEN";"D.26";"50330";"CLITOURPS";"Château d'eau - réservoir"; 22.0;"Syndicat des eaux, Adduction"
32893;-1.12917;48.58750;"01° 07' 45.00'' Ouest, 48° 35' 15.00'' Nord";"50644";;"ZONE D'ACTIVITÉS LA MAISON NEUVE";"50600";"VIREY";"Pylône autostable"; 47.6;"SFR"
53712;-1.47972;48.77806;"01° 28' 47.00'' Ouest, 48° 46' 41.00'' Nord";"50540";;"RTE DES VAUX DE L'ALLEMAGNE";"50530";"SAINT-PIERRE-LANGERS";"Pylône autostable"; 31.0;"ORANGE"
60745;-1.23583;48.68722;"01° 14' 09.00'' Ouest, 48° 41' 14.00'' Nord";"50025";"LE CHASTEL";;"50300";"AVRANCHES";"Pylône autostable"; 25.0;"Titulaire programme Radio/TV"
98084;-1.10750;48.59694;"01° 06' 27.00'' Ouest, 48° 35' 49.00'' Nord";"50391";"LE HAUT MAURAY";"RTE DU PONT ST-YVES";"50600";"PARIGNY";"Pylône autostable"; 30.0;"ORANGE"
98102;-1.24889;49.08778;"01° 14' 56.00'' Ouest, 49° 05' 16.00'' Nord";"50098";"LE POTEAU";"CHÂTEAU D'EAU";"50570";"CARANTILLY";"Château d'eau - réservoir"; 30.0;"Commune, communauté de commune"
98104;-1.15944;49.27167;"01° 09' 34.00'' Ouest, 49° 16' 18.00'' Nord";"50348";"LE RATA";"STADE DE FOOTBALL";"50620";"MONTMARTIN-EN-GRAIGNES";"Pylône autostable"; 30.0;"ORANGE"
98110;-1.29361;48.77667;"01° 17' 37.00'' Ouest, 48° 46' 36.00'' Nord";"50535";"LE GRAND CLOS";"CHÂTEAU D'EAU";"50870";"SAINTE-PIENCE";"Château d'eau - réservoir"; 40.0;"Syndicat des eaux, Adduction"
98118;-1.13528;49.20667;"01° 08' 07.00'' Ouest, 49° 12' 24.00'' Nord";"50161";"LA PERRINE";"CHÂTEAU D'EAU";"50620";"LE DEZERT";"Château d'eau - réservoir"; 25.0;"Commune, communauté de commune"
98120;-1.35333;49.07611;"01° 21' 12.00'' Ouest, 49° 04' 34.00'' Nord";"50094";;"CHEM RURAL DE BRICQUEBOEUF LA CHAPELLE";"50210";"CAMPROND";"Pylône autostable"; 30.0;"ORANGE"
98122;-1.27861;49.16111;"01° 16' 43.00'' Ouest, 49° 09' 40.00'' Nord";"50325";"VILLAGE DE LA BORDERIE";"VC 102 LA CROIX ROUGE CHAMP BRISSON-CHÂTEAU D'EAU";"50570";"LE MESNIL-VIGOT";"Pylône autostable"; 30.0;"ORANGE"
