Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
12730;5.86111;49.16972;"05° 51' 40.00'' Est, 49° 10' 11.00'' Nord";"54136";;"CONFLANS PONTS ET CHAUSSEES";"54800";"CONFLANS-EN-JARNISY";"Support non décrit";;
12732;6.51028;48.58833;"06° 30' 37.00'' Est, 48° 35' 18.00'' Nord";"54329";;"LUNEVILLE PONTS ET CHAUSSEES";"54300";"LUNEVILLE";"Support non décrit";;
12742;5.89306;48.52278;"05° 53' 35.00'' Est, 48° 31' 22.00'' Nord";"54135";;"CHEM RURAL DIT DE VELAINE";"54170";"COLOMBEY-LES-BELLES";"Pylône autostable"; 22.0;"ORANGE Services Fixes"
12754;5.75556;49.39361;"05° 45' 20.00'' Est, 49° 23' 37.00'' Nord";"54362";"COULOEUVRE";"D43 CITÉ DE MERCY LE BAS";"54960";"MERCY-LE-BAS";"Pylône autostable"; 31.0;"ORANGE Services Fixes"
12760;6.00250;48.38583;"06° 00' 09.00'' Est, 48° 23' 09.00'' Nord";"54237";"VIEUX CHEM DE LA COTE";"CHEM RURAL";"54115";"GRIMONVILLER";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
12762;6.89139;48.50056;"06° 53' 29.00'' Est, 48° 30' 02.00'' Nord";"54040";"R MARÉCHAL JOFFRE";"CTEL";"54540";"BADONVILLER";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
12768;6.51778;48.49806;"06° 31' 04.00'' Est, 48° 29' 53.00'' Nord";"54222";;"CH RURAL DE GRANDRUPT LE VILLAGE";"54830";"GERBEVILLER";"Pylône autostable"; 36.0;"ORANGE Services Fixes"
12772;6.13139;48.39528;"06° 07' 53.00'' Est, 48° 23' 43.00'' Nord";"54156";;"R DU DR MIDON";"54930";"DIARVILLE";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
12820;6.13750;48.65639;"06° 08' 15.00'' Est, 48° 39' 23.00'' Nord";"54578";"PARC CLUB DE NANCY BRABOIS";"7 ALLÉE DE LONGCHAMP";"54600";"VILLERS-LES-NANCY";"Pylône autostable"; 46.0;"ANFR"
33423;5.89667;49.44639;"05° 53' 48.00'' Est, 49° 26' 47.00'' Nord";"54096";;"RTE DE VILLERUPT DEVANT LE FORT - RELAIS EDF";"54190";"BREHAIN-LA-VILLE";"Pylône autostable"; 49.3;"HIVORY"
33425;6.14056;48.68833;"06° 08' 26.00'' Est, 48° 41' 18.00'' Nord";"54304";;"12 R DU PLATEAU";"54520";"LAXOU";"Immeuble"; 22.0;"Copropriété, Syndic, SCI"
33449;6.81000;48.58167;"06° 48' 36.00'' Est, 48° 34' 54.00'' Nord";"54562";;"CHEM COMMUNAL N° 3 DE VERDENAL À DOMEVRE SUR VEZOUZE";"54450";"VERDENAL";"Pylône autostable"; 41.0;"SFR"
33463;5.99361;48.38333;"05° 59' 37.00'' Est, 48° 22' 60.00'' Nord";"54237";"LE GENOVRE";"RTE DE BEUVEZIN";"54115";"GRIMONVILLER";"Pylône autostable"; 40.0;"HIVORY"
33529;5.96556;48.49722;"05° 57' 56.00'' Est, 48° 29' 50.00'' Nord";"54500";"LES ENSANGES";;"54170";"SELAINCOURT";"Pylône autostable"; 12.0;"HIVORY"
