Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
6423;23234;"ORANGE service fixe";"Antenne parabolique";178768;0.30;"Directif";112.60;11.00;"FH";22.40;22.50;"GHz"
6423;23234;"ORANGE service fixe";"Antenne parabolique";178768;0.30;"Directif";112.60;11.00;"FH";23.40;23.50;"GHz"
6437;41409;"ORANGE service fixe";"Antenne parabolique";3665568;1.20;"Directif";88.90;24.00;"FH";10.70;11.70;"GHz"
6437;41409;"ORANGE service fixe";"Antenne parabolique";6585288;0.60;"Directif";239.30;24.50;"FH";23.40;23.50;"GHz"
6443;42316;"ORANGE service fixe";"Antenne parabolique";1426970;1.20;"Directif";259.00;24.50;"FH";6425.00;6700.00;"MHz"
6443;42316;"ORANGE service fixe";"Antenne parabolique";1426970;1.20;"Directif";259.00;24.50;"FH";6425.00;6700.00;"MHz"
6443;42316;"ORANGE service fixe";"Antenne parabolique";1426970;1.20;"Directif";259.00;24.50;"FH";6700.00;7075.00;"MHz"
6443;42316;"ORANGE service fixe";"Antenne parabolique";1426970;1.20;"Directif";259.00;24.50;"FH";6700.00;7075.00;"MHz"
55613;191225;"TDF";"Logarithmique/Log périodique";80597;2.00;"Directif";0.00;14.00;"FM";87.50;108.00;"MHz"
74321;75401;"ORANGE";"Panneau";117416;2.60;"Directif";30.00;28.30;"LTE 800";811.00;821.00;"MHz"
74321;75401;"ORANGE";"Panneau";117416;2.60;"Directif";30.00;28.30;"LTE 800";852.00;862.00;"MHz"
74321;75401;"ORANGE";"Panneau";117416;2.60;"Directif";30.00;28.30;"UMTS 900";889.90;899.90;"MHz"
74321;75401;"ORANGE";"Panneau";117416;2.60;"Directif";30.00;28.30;"GSM 900";889.90;899.90;"MHz"
74321;75401;"ORANGE";"Panneau";117416;2.60;"Directif";30.00;28.30;"UMTS 900";934.90;944.90;"MHz"
74321;75401;"ORANGE";"Panneau";117416;2.60;"Directif";30.00;28.30;"GSM 900";934.90;944.90;"MHz"
74321;75401;"ORANGE";"Panneau";4394747;2.60;"Directif";160.00;28.30;"LTE 800";811.00;821.00;"MHz"
