Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
11606;3.07194;48.03639;"03° 04' 19.00'' Est, 48° 02' 11.00'' Nord";"45115";;"COURTENAY";"45320";"COURTENAY";"Support non décrit";;
32353;1.89556;47.92167;"01° 53' 44.00'' Est, 47° 55' 18.00'' Nord";"45234";;"5, R GÉO ANDRÉ BÂTIMENT C";"45100";"ORLEANS";"Immeuble"; 34.7;"Société HLM"
32367;1.92278;47.90500;"01° 55' 22.00'' Est, 47° 54' 18.00'' Nord";"45234";;"EGLISE ST MARC EGLISE ST MARC";"45100";"ORLEANS";"Monument religieux"; 46.0;"Commune, communauté de commune"
60475;1.93056;47.92389;"01° 55' 50.00'' Est, 47° 55' 26.00'' Nord";"45234";"CLOS DES BOEUFS";"R DU PETIT PONT CHATEAU D'EAU";"45100";"ORLEANS";"Château d'eau - réservoir"; 35.0;"Commune, communauté de commune"
60487;1.93583;47.84306;"01° 56' 09.00'' Est, 47° 50' 35.00'' Nord";"45234";;"4 R DE TOURS UNIVERSITÉ LE FORUM";"45100";"ORLEANS";"Bâtiment"; 35.0;"Etat, Ministère"
60501;2.31417;48.13833;"02° 18' 51.00'' Est, 48° 08' 18.00'' Nord";"45348";"BRIMPONT";"D 950";"45300";"YEVRE-LA-VILLE";"Château d'eau - réservoir"; 30.0;"Syndicat des eaux, Adduction"
97204;2.19972;47.79306;"02° 11' 59.00'' Est, 47° 47' 35.00'' Nord";"45324";"LE BOURG";"R DU CHÂTEAU D'EAU";"45510";"TIGY";"Château d'eau - réservoir"; 42.0;"Commune, communauté de commune"
97224;2.13528;47.75139;"02° 08' 07.00'' Est, 47° 45' 05.00'' Nord";"45335";"LE GUÉ ROBERT";"CD N° 12";"45510";"VIENNE-EN-VAL";"Pylône autostable"; 30.0;"ORANGE"
97252;1.68056;47.93417;"01° 40' 50.00'' Est, 47° 56' 03.00'' Nord";"45109";"LA GRANDE MAISON";"RN 157 BONNEVILLE";"45130";"COULMIERS";"Pylône autostable"; 30.0;"ORANGE"
97266;2.38444;48.19083;"02° 23' 04.00'' Est, 48° 11' 27.00'' Nord";"45225";"LES DÉPENDANCES DE MACHERON";"CHÂTEAU D'EAU";"45390";"LA NEUVILLE-SUR-ESSONNE";"Château d'eau - réservoir"; 37.0;"Syndicat des eaux, Adduction"
97324;1.72861;47.75306;"01° 43' 43.00'' Est, 47° 45' 11.00'' Nord";"45179";"LES GACHETIÈRES";"D 19";"45740";"LAILLY-EN-VAL";"Pylône autostable"; 31.0;"ORANGE"
114669;2.62694;47.68972;"02° 37' 37.00'' Est, 47° 41' 23.00'' Nord";"45155";;"19 RUE DES BRIQUETERIES";"45500";"GIEN";"Pylône autostable"; 20.0;"Titulaire programme Radio/TV"
143185;1.94139;47.94528;"01° 56' 29.00'' Est, 47° 56' 43.00'' Nord";"45147";;"RTE DE CHANTEAU CHÂTEAU D EAU";"45400";"FLEURY-LES-AUBRAIS";"Château d'eau - réservoir"; 27.0;"Syndicat des eaux, Adduction"
193328;2.72167;47.97611;"02° 43' 18.00'' Est, 47° 58' 34.00'' Nord";"45338";;"16 R DE LA BARAUDIERE";"45700";"VILLEMANDEUR";"Support non décrit"; 20.0;
222923;1.85111;47.90000;"01° 51' 04.00'' Est, 47° 53' 60.00'' Nord";"45169";;"R PIERRE ET MARIE CURIE GARAGE PEUGEOT";"45140";"INGRE";"Pylône autostable"; 29.0;"ORANGE"
241239;2.73667;47.98583;"02° 44' 12.00'' Est, 47° 59' 09.00'' Nord";"45004";;"213, R DU CHRIST";"45200";"AMILLY";"Château d'eau - réservoir"; 35.0;"Syndicat des eaux, Adduction"
248354;2.62694;47.69000;"02° 37' 37.00'' Est, 47° 41' 24.00'' Nord";"45155";;"30 R DES BRIQUETERIES";"45500";"GIEN";"Château d'eau - réservoir"; 26.0;"Commune, communauté de commune"
250946;1.86833;47.84056;"01° 52' 06.00'' Est, 47° 50' 26.00'' Nord";"45232";;"BRETELLE DE RACCORDEMENT DE L'A A71 À LA RN 20";"45160";"OLIVET";"Pylône tubulaire"; 25.0;"HIVORY"
267278;1.85972;47.90500;"01° 51' 35.00'' Est, 47° 54' 18.00'' Nord";"45285";;"R JEAN NICOT";"45140";"SAINT-JEAN-DE-LA-RUELLE";"Pylône tubulaire"; 30.0;"HIVORY"
279060;1.93056;47.94389;"01° 55' 50.00'' Est, 47° 56' 38.00'' Nord";"45147";;"R DES PINS";"45400";"FLEURY-LES-AUBRAIS";"Bâtiment"; 4.0;
290701;1.82583;47.91861;"01° 49' 33.00'' Est, 47° 55' 07.00'' Nord";"45169";"LES CHAMPS DEBRÉS";;"45140";"INGRE";"Pylône autostable"; 29.8;"HIVORY"
