Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
15648;5.84806;47.56028;"05° 50' 53.00'' Est, 47° 33' 37.00'' Nord";"70255";;"CH DES VIGNES";"70130";"FRESNE-SAINT-MAMES";"Pylône autostable"; 32.0;"ORANGE Services Fixes"
15654;6.48444;47.68778;"06° 29' 04.00'' Est, 47° 41' 16.00'' Nord";"70310";;"R DE BOURDIEU";"70200";"LURE";"Pylône autostable"; 32.0;"ORANGE Services Fixes"
15662;6.26639;47.88972;"06° 15' 59.00'' Est, 47° 53' 23.00'' Nord";"70467";;"AV JULES FERRY";"70800";"SAINT-LOUP-SUR-SEMOUSE";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
15664;6.75028;47.74806;"06° 45' 01.00'' Est, 47° 44' 53.00'' Nord";"70414";"ST ANTOINE";;"70290";"PLANCHER-LES-MINES";"Pylône autostable"; 35.0;"ORANGE Services Fixes"
15666;6.74222;47.76750;"06° 44' 32.00'' Est, 47° 46' 03.00'' Nord";"70414";;"R DES VOSGES";"70290";"PLANCHER-LES-MINES";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
15668;5.77000;47.28861;"05° 46' 12.00'' Est, 47° 17' 19.00'' Nord";"70334";"BAS DU CIMETIÈRE";;"70150";"MARNAY";"Bâtiment"; 7.0;"ORANGE Services Fixes"
15670;5.66889;47.64111;"05° 40' 08.00'' Est, 47° 38' 28.00'' Nord";"70247";"FOUVENT LE HAUT";"R DES FOSSÉS";"70600";"FOUVENT-SAINT-ANDOCHE";"Pylône tubulaire"; 15.0;"ORANGE Services Fixes"
15676;6.04722;47.80083;"06° 02' 50.00'' Est, 47° 48' 03.00'' Nord";"70012";"LA PAULE";;"70160";"AMANCE";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
15678;6.05750;47.80056;"06° 03' 27.00'' Est, 47° 48' 02.00'' Nord";"70012";;"12 B GRANDE RUE";"70160";"AMANCE";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
15680;6.23583;47.77250;"06° 14' 09.00'' Est, 47° 46' 21.00'' Nord";"70344";"CHAPELLE";"R DU CENTRE";"70300";"MEURCOURT";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
15682;6.55528;47.89778;"06° 33' 19.00'' Est, 47° 53' 52.00'' Nord";"70308";"PETIT RONCEY";;"70310";"LA LONGINE";"Pylône autostable"; 42.0;"ORANGE Services Fixes"
15684;5.51139;47.61722;"05° 30' 41.00'' Est, 47° 37' 02.00'' Nord";"70122";;"ALLÉE DU SAINFOIN";"70600";"CHAMPLITTE";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
15686;6.73139;47.78361;"06° 43' 53.00'' Est, 47° 47' 01.00'' Nord";"70061";"MAIRIE";"CLOS L'EVAUX";"70290";"BELFAHY";"Bâtiment"; 10.0;
15690;6.72500;47.64083;"06° 43' 30.00'' Est, 47° 38' 27.00'' Nord";"70149";;"CHEM DES BOUCHURES AUTOCOMMUTATEUR";"70400";"CHENEBIER";"Bâtiment"; 3.0;
37909;6.32944;47.73194;"06° 19' 46.00'' Est, 47° 43' 55.00'' Nord";"70263";"LA REMONTAILLE";"CHEM RURAL DE LA REMONTAILLE";"70240";"GENEVREY";"Pylône autostable"; 31.8;"SFR"
37935;5.93139;47.69444;"05° 55' 53.00'' Est, 47° 41' 40.00'' Nord";"70386";"LE PENDU";"CHEM DE DÉFRUITEMENT";"70360";"LA NEUVELLE-LES-SCEY";"Pylône autostable"; 20.0;"SFR"
37939;6.68472;47.67556;"06° 41' 05.00'' Est, 47° 40' 32.00'' Nord";"70120";"EN CHERIMONT";;"70290";"CHAMPAGNEY";"Pylône autostable"; 45.0;"SFR"
37953;5.46778;47.39361;"05° 28' 04.00'' Est, 47° 23' 37.00'' Nord";"70220";"CHANOIS GRAND";"DÉCHARGE MUNICIPALE";"70100";"ESSERTENNE-ET-CECEY";"Pylône autostable"; 35.0;"SFR"
48896;6.48639;47.65611;"06° 29' 11.00'' Est, 47° 39' 22.00'' Nord";"70577";"EN CHATILLON";;"70200";"VOUHENANS";"Pylône autostable"; 33.0;"SFR"
63034;6.52194;47.79028;"06° 31' 19.00'' Est, 47° 47' 25.00'' Nord";"70295";"MONT-BERNARD";;"70270";"LA LANTERNE-ET-LES-ARMONTS";"Pylône tubulaire"; 21.0;"Titulaire programme Radio/TV"
63040;6.64917;47.74278;"06° 38' 57.00'' Est, 47° 44' 34.00'' Nord";"70256";"LE PLAINET";;"70270";"FRESSE";"Pylône tubulaire"; 20.0;"Titulaire programme Radio/TV"
83584;6.69694;47.68361;"06° 41' 49.00'' Est, 47° 41' 01.00'' Nord";"70120";"LA PETITE RAVEROTTE";"CHEM D'EXPLOITATION";"70290";"CHAMPAGNEY";"Pylône autostable"; 42.0;"FPS TOWERS"
