Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
8908;202552;"TDF";"Logarithmique/Log périodique";2169;2.00;"Directif";350.00;40.00;"FM";87.50;108.00;"MHz"
8914;202555;"TDF";"Logarithmique/Log périodique";2172;2.00;"Directif";350.00;25.00;"FM";87.50;108.00;"MHz"
8926;214469;"TDF";"Logarithmique/Log périodique";2178;2.00;"Directif";170.00;40.00;"FM";87.50;108.00;"MHz"
8936;30767;"Direction Des Routes";"Aérien issu de reprise des données électroniques";2181;;;;;;34.85;36.60;"MHz"
8936;30767;"Direction Des Routes";"Aérien issu de reprise des données électroniques";2181;;;;;;39.40;40.65;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972174;1.20;"Directif";49.20;14.00;"FH";6425.00;6700.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972174;1.20;"Directif";49.20;14.00;"FH";6425.00;6700.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972174;1.20;"Directif";49.20;14.00;"FH";6700.00;7075.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972174;1.20;"Directif";49.20;14.00;"FH";6700.00;7075.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972176;1.20;"Directif";173.10;14.00;"FH";6425.00;6700.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972176;1.20;"Directif";173.10;14.00;"FH";6425.00;6700.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972176;1.20;"Directif";173.10;14.00;"FH";6700.00;7075.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";972176;1.20;"Directif";173.10;14.00;"FH";6700.00;7075.00;"MHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980613;1.20;"Directif";49.20;20.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980613;1.20;"Directif";49.20;20.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980613;1.20;"Directif";49.20;20.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980613;1.20;"Directif";49.20;20.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980615;0.60;"Directif";173.00;15.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980615;0.60;"Directif";173.00;15.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980615;0.60;"Directif";173.00;15.00;"FH";10.70;11.70;"GHz"
8954;5546;"ORANGE service fixe";"Antenne parabolique";2980615;0.60;"Directif";173.00;15.00;"FH";10.70;11.70;"GHz"
8980;17760;"ORANGE service fixe";"Antenne parabolique";2028924;0.60;"Directif";284.00;16.00;"FH";10.70;11.70;"GHz"
8992;40067;"ORANGE service fixe";"Antenne parabolique";170904;0.60;"Directif";266.00;13.00;"FH";12.75;13.25;"GHz"
8994;40068;"ORANGE service fixe";"Antenne parabolique";170914;0.60;"Directif";85.90;4.00;"FH";12.75;13.25;"GHz"
8996;40757;"ORANGE service fixe";"Plan passif ou miroir";3609073;5.00;"Directif";282.00;5.00;"FH";10.70;11.70;"GHz"
8996;40757;"ORANGE service fixe";"Plan passif ou miroir";3609073;5.00;"Directif";282.00;5.00;"FH";10.70;11.70;"GHz"
8996;40757;"ORANGE service fixe";"Plan passif ou miroir";3609075;5.00;"Directif";268.80;5.00;"FH";10.70;11.70;"GHz"
8996;40757;"ORANGE service fixe";"Plan passif ou miroir";3609075;5.00;"Directif";268.80;5.00;"FH";10.70;11.70;"GHz"
8998;40758;"ORANGE service fixe";"Antenne parabolique";1886673;0.30;"Directif";261.40;20.00;"FH";12.75;13.25;"GHz"
8998;40758;"ORANGE service fixe";"Antenne parabolique";3609065;1.20;"Directif";102.00;19.00;"FH";10.70;11.70;"GHz"
8998;40758;"ORANGE service fixe";"Antenne parabolique";3609065;1.20;"Directif";102.00;19.00;"FH";10.70;11.70;"GHz"
8998;40758;"ORANGE service fixe";"Antenne parabolique";3609067;0.90;"Directif";244.10;19.00;"FH";22.37;22.50;"GHz"
8998;40758;"ORANGE service fixe";"Antenne parabolique";3609067;0.90;"Directif";244.10;19.00;"FH";23.38;23.50;"GHz"
9032;46874;"ORANGE service fixe";"Antenne parabolique";2005700;0.60;"Directif";69.60;13.00;"FH";8175.00;8215.00;"MHz"
9032;46874;"ORANGE service fixe";"Antenne parabolique";2005700;0.60;"Directif";69.60;13.00;"FH";8215.00;8400.00;"MHz"
9038;51424;"ORANGE service fixe";"Antenne parabolique";1882363;0.60;"Directif";40.50;9.00;"FH";22.37;22.50;"GHz"
9038;51424;"ORANGE service fixe";"Antenne parabolique";1882363;0.60;"Directif";40.50;9.00;"FH";23.38;23.50;"GHz"
9038;51424;"ORANGE service fixe";"Antenne parabolique";3632104;0.60;"Directif";40.60;9.00;"FH";22.37;22.50;"GHz"
9038;51424;"ORANGE service fixe";"Antenne parabolique";3632104;0.60;"Directif";40.60;9.00;"FH";23.38;23.50;"GHz"
9044;51765;"ORANGE service fixe";"Antenne parabolique";2194950;0.60;"Directif";168.40;9.50;"FH";22.37;22.50;"GHz"
9044;51765;"ORANGE service fixe";"Antenne parabolique";2194950;0.60;"Directif";168.40;9.50;"FH";23.38;23.50;"GHz"
9046;51766;"ORANGE service fixe";"Antenne parabolique";2194956;0.60;"Directif";347.90;10.00;"FH";22.37;22.50;"GHz"
9046;51766;"ORANGE service fixe";"Antenne parabolique";2194956;0.60;"Directif";347.90;10.00;"FH";23.38;23.50;"GHz"
9046;51766;"ORANGE service fixe";"Antenne parabolique";2194958;0.60;"Directif";186.00;8.50;"FH";12.75;13.25;"GHz"
9046;51766;"ORANGE service fixe";"Antenne parabolique";2766699;0.60;"Directif";207.40;6.00;"FH";22.37;22.50;"GHz"
9046;51766;"ORANGE service fixe";"Antenne parabolique";2766699;0.60;"Directif";207.40;6.00;"FH";23.38;23.50;"GHz"
9048;51767;"ORANGE service fixe";"Antenne parabolique";1005082;0.60;"Directif";6.10;4.50;"FH";12.75;13.25;"GHz"
9098;42706;"ANFR / DTCG";"Antenne Gonio";224308;1.70;"Non Directif";;46.00;"GONIO";20.00;160.00;"MHz"
9098;42706;"ANFR / DTCG";"Antenne Gonio";224308;1.70;"Non Directif";;46.00;"GONIO";160.00;400.00;"MHz"
9098;42706;"ANFR / DTCG";"Antenne Gonio";224308;1.70;"Non Directif";;46.00;"GONIO";400.00;1350.00;"MHz"
9098;42706;"ANFR / DTCG";"Fouet";224310;2.00;"Non Directif";;40.00;"REC";20.00;80.00;"MHz"
9098;42706;"ANFR / DTCG";"Discone";224314;0.90;"Non Directif";;40.00;"REC";70.00;400.00;"MHz"
9098;42706;"ANFR / DTCG";"Discone";224318;0.40;"Non Directif";;43.00;"REC";400.00;1350.00;"MHz"
9100;51255;"ANFR / DTCG";"Antenne Gonio";224727;1.70;"Non Directif";;46.00;"GONIO";20.00;160.00;"MHz"
9100;51255;"ANFR / DTCG";"Antenne Gonio";224727;1.70;"Non Directif";;46.00;"GONIO";160.00;700.00;"MHz"
