Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
6637;199369;"TDF";"Logarithmique/Log périodique";1697;0.20;"Directif";145.00;12.00;"FM";87.50;108.00;"MHz"
6681;7659;"ORANGE service fixe";"Antenne parabolique";149624;0.30;"Directif";127.30;22.00;"FH";22.40;22.50;"GHz"
6681;7659;"ORANGE service fixe";"Antenne parabolique";149624;0.30;"Directif";127.30;22.00;"FH";23.40;23.50;"GHz"
6681;7659;"ORANGE service fixe";"Cornet";149630;0.50;"Directif";150.90;24.00;"FH";1377.00;1400.00;"MHz"
6681;7659;"ORANGE service fixe";"Cornet";149630;0.50;"Directif";150.90;24.00;"FH";1452.00;1460.00;"MHz"
6681;7659;"ORANGE service fixe";"Antenne parabolique";282700;0.30;"Directif";201.20;23.00;"FH";12.80;13.20;"GHz"
6691;9053;"ORANGE service fixe";"Antenne parabolique";1725783;0.60;"Directif";298.00;20.00;"FH";10.70;11.70;"GHz"
6703;12044;"ORANGE service fixe";"Antenne parabolique";2185678;0.60;"Directif";268.00;18.00;"FH";10.70;11.70;"GHz"
6703;12044;"ORANGE service fixe";"Antenne parabolique";2185678;0.60;"Directif";268.00;18.00;"FH";10.70;11.70;"GHz"
6713;12972;"ORANGE service fixe";"Antenne parabolique";4308459;0.60;"Directif";279.20;20.00;"FH";17.70;18.10;"GHz"
6713;12972;"ORANGE service fixe";"Antenne parabolique";4308459;0.60;"Directif";279.20;20.00;"FH";18.60;18.80;"GHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"LTE 800";801.00;811.00;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"LTE 800";842.00;852.00;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"GSM 900";904.90;914.90;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 900";904.90;914.90;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 900";949.90;959.90;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"GSM 900";949.90;959.90;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"LTE 1800";1730.00;1750.00;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"LTE 1800";1825.00;1845.00;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 2100";1915.10;1920.10;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 2100";1920.50;1935.30;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 2100";1959.90;1964.90;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 2100";2110.50;2125.30;"MHz"
26797;75904;"SFR";"Panneau";1543812;2.60;"Directif";355.00;24.50;"UMTS 2100";2149.90;2154.90;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"LTE 800";801.00;811.00;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"LTE 800";842.00;852.00;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"GSM 900";904.90;914.90;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 900";904.90;914.90;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 900";949.90;959.90;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"GSM 900";949.90;959.90;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"LTE 1800";1730.00;1750.00;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"LTE 1800";1825.00;1845.00;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 2100";1915.10;1920.10;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 2100";1920.50;1935.30;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 2100";1959.90;1964.90;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 2100";2110.50;2125.30;"MHz"
26797;75904;"SFR";"Panneau";1543814;2.60;"Directif";170.00;24.50;"UMTS 2100";2149.90;2154.90;"MHz"
26797;75904;"SFR";"Antenne parabolique";1543816;1.20;"Directif";88.00;15.20;"FH";6425.00;6700.00;"MHz"
26797;75904;"SFR";"Antenne parabolique";2984169;0.30;"Directif";222.20;21.00;"FH";23.10;23.40;"GHz"
26797;75904;"SFR";"Antenne parabolique";2984171;0.90;"Directif";3.80;15.00;"FH";6425.00;6700.00;"MHz"
26797;75904;"SFR";"Antenne parabolique";2984171;0.90;"Directif";3.80;15.00;"FH";6700.00;7075.00;"MHz"
26797;75904;"SFR";"Antenne parabolique";2984173;0.60;"Directif";218.80;21.00;"FH";19.30;19.70;"GHz"
26797;75904;"SFR";"Antenne parabolique";5154104;1.20;"Directif";88.00;16.00;"FH";10.70;11.70;"GHz"
