Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
18548;2.71389;48.26944;"02° 42' 50.00'' Est, 48° 16' 10.00'' Nord";"77333";;"NEMOURS PONTS ET CHAUSSEES";"77140";"NEMOURS";"Support non décrit";;
18550;2.59333;48.33889;"02° 35' 36.00'' Est, 48° 20' 20.00'' Nord";"77477";;"URY";"77760";"URY";"Support non décrit";;
18630;2.66111;48.55194;"02° 39' 40.00'' Est, 48° 33' 07.00'' Nord";"77288";;"ROUTE DE VOISENON COLLEGE LES CAPUCINS";"77000";"MELUN";"Bâtiment"; 30.0;"Commune, communauté de commune"
18638;2.64500;48.54694;"02° 38' 42.00'' Est, 48° 32' 49.00'' Nord";"77285";;"RÉSIDENCE PLEIN CIEL";"77350";"LE MEE-SUR-SEINE";"Immeuble"; 77.0;"Copropriété, Syndic, SCI"
24229;2.86333;48.39722;"02° 51' 48.00'' Est, 48° 23' 50.00'' Nord";"77494";"MONT DE VERNOU";"DU MONT DE LA CÔTE VERNOU CHEM RURAL";"77670";"VERNOU-LA-CELLE-SUR-SEINE";"Tour hertzienne"; 53.0;"ORANGE Services Fixes"
39911;3.29528;48.53694;"03° 17' 43.00'' Est, 48° 32' 13.00'' Nord";"77368";"LES HAUTS DE ROUGEMONT";;"77160";"POIGNY";"Château d'eau - réservoir"; 31.0;"Commune, communauté de commune"
39963;3.17944;48.72639;"03° 10' 46.00'' Est, 48° 43' 35.00'' Nord";"77113";"L'ÉPAUCHE";"DÉPARTEMENTALE 215 CHÂTEAU D'EAU";"77320";"CHEVRU";"Château d'eau - réservoir"; 37.0;"Syndicat des eaux, Adduction"
40021;2.60806;48.77722;"02° 36' 29.00'' Est, 48° 46' 38.00'' Nord";"77373";;"R DE MONTHERY CCAL CARREFOUR";"77340";"PONTAULT-COMBAULT";"Bâtiment"; 11.0;"Copropriété, Syndic, SCI"
40043;2.72667;48.41556;"02° 43' 36.00'' Est, 48° 24' 56.00'' Nord";"77014";;"R DE LA PETITE VITESSE DERRIÈRE LA GARE SNCF";"77210";"AVON";"Bâtiment"; 5.3;"SFR"
40045;2.63083;48.83861;"02° 37' 51.00'' Est, 48° 50' 19.00'' Nord";"77258";;"5 SQ PHILIPPE LE BON";"77185";"LOGNES";"Immeuble"; 26.8;"Société HLM"
40087;2.45722;48.31028;"02° 27' 26.00'' Est, 48° 18' 37.00'' Nord";"77060";"LES SABLONS";"CHEM RURAL DE PUISEAUX";"77760";"BUTHIERS";"Pylône autostable"; 35.0;"SFR"
47820;2.64333;48.83806;"02° 38' 36.00'' Est, 48° 50' 17.00'' Nord";"77258";;"TELEPORT ILE DE FRANCE R DES PETITES ÉCURIES";"77185";"LOGNES";"Mât"; 4.0;"Outremer Telecom"
54359;2.87194;48.27472;"02° 52' 19.00'' Est, 48° 16' 29.00'' Nord";"77504";;"COOPÉRATIVE AGRICOLE 35, R DU SILO";"77710";"VILLEMARECHAL";"Silo"; 46.0;"Commune, communauté de commune"
63250;2.79528;48.49750;"02° 47' 43.00'' Est, 48° 29' 51.00'' Nord";"77100";;"R DES CHAMPARTS ZI LES SABLONS";"77820";"LE CHATELET-EN-BRIE";"Bâtiment"; 8.0;"DDE"
63413;2.62944;48.95000;"02° 37' 46.00'' Est, 48° 57' 00.00'' Nord";"77514";;"RTE DE VILLEVAUDE CTRE AUTOROUTIER DE VILLEPARISIS";"77270";"VILLEPARISIS";"Bâtiment"; 13.0;
63458;3.29417;48.55056;"03° 17' 39.00'' Est, 48° 33' 02.00'' Nord";"77379";;"AV DE LA VOULZIE ZI DE CHAMPENOIE";"77160";"PROVINS";"Bâtiment"; 11.0;"DDE"
85833;2.61361;48.87778;"02° 36' 49.00'' Est, 48° 52' 40.00'' Nord";"77108";;"AV DU GENDARME CASTERMANT CCAL CHELLE2 MAGASIN CARREFOUR";"77500";"CHELLES";"Bâtiment"; 25.0;"Société Privée SA"
104582;3.13000;48.66417;"03° 07' 48.00'' Est, 48° 39' 51.00'' Nord";"77239";;"SILOS DE LA C.A.B.E";"77970";"JOUY-LE-CHATEL";"Immeuble"; 37.0;"Coopérative Agricole, Vinicole"
104598;2.77194;48.63917;"02° 46' 19.00'' Est, 48° 38' 21.00'' Nord";"77534";;"R DE PARIS CHÂTEAU D'EAU";"77390";"YEBLES";"Château d'eau - réservoir"; 37.0;"Commune, communauté de commune"
104610;2.59056;48.83167;"02° 35' 26.00'' Est, 48° 49' 54.00'' Nord";"77169";;"32/36 R ALCIDE DE GASPESIE";"77184";"EMERAINVILLE";"Immeuble"; 16.0;"Société HLM"
104726;3.29778;48.61583;"03° 17' 52.00'' Est, 48° 36' 57.00'' Nord";"77414";"LES HAUTES MÉZIÈRES";"FERME DES HAUTES MÉZIÈRES - SAVIGNY";"77160";"SAINT-HILLIERS";"Pylône autostable"; 28.0;"ORANGE"
104766;2.66333;48.53917;"02° 39' 48.00'' Est, 48° 32' 21.00'' Nord";"77288";;"R DE L'ABREUVOIR ESPACE ST JEAN";"77000";"MELUN";"Immeuble"; 20.0;"Commune, communauté de commune"
104776;2.53417;48.50528;"02° 32' 03.00'' Est, 48° 30' 19.00'' Nord";"77435";"BRINVILLE";"CHÂTEAU D'EAU";"77930";"SAINT-SAUVEUR-SUR-ECOLE";"Château d'eau - réservoir"; 27.0;"Commune, communauté de commune"
104808;2.65972;48.83222;"02° 39' 35.00'' Est, 48° 49' 56.00'' Nord";"77146";;"CHEM DE LA FONTAINE COMPLEXE SPORTIF";"77183";"CROISSY-BEAUBOURG";"Pylône tubulaire"; 15.0;"ORANGE"
104834;2.71278;48.56667;"02° 42' 46.00'' Est, 48° 34' 00.00'' Nord";"77269";"RD 125";"RÉGIE DU CHÂTEAU DE VAUX LE VICOMTE";"77950";"MAINCY";"Immeuble"; 15.0;"Copropriété, Syndic, SCI"
152085;2.94417;48.58917;"02° 56' 39.00'' Est, 48° 35' 21.00'' Nord";"77211";;"D 67 - D 619 RAFFINERIE DE GRANDPUITS";"77720";"GRANDPUITS-BAILLY-CARROIS";"Fût"; 10.0;"Société Privée SA"
153429;2.89194;48.36694;"02° 53' 31.00'' Est, 48° 22' 01.00'' Nord";"77210";"CD 28";"PIECE DE PINCEVENT CD 28";"77130";"LA GRANDE-PAROISSE";"Support non décrit"; 4.0;
154983;2.66139;48.60333;"02° 39' 41.00'' Est, 48° 36' 12.00'' Nord";"77384";;"DEPLACABLE SUR PISTES AVIATION";"77550";"REAU";"Support non décrit"; 5.0;
156607;2.64972;48.60361;"02° 38' 59.00'' Est, 48° 36' 13.00'' Nord";"77296";;"RD 57 CTRE SNECMA VILLAROCHE";"77550";"MOISSY-CRAMAYEL";"Support non décrit"; 25.0;
157073;2.66694;48.53694;"02° 40' 01.00'' Est, 48° 32' 13.00'' Nord";"77288";;"R FRETEAU DE PENY";"77000";"MELUN";"Support non décrit"; 6.0;
157377;2.69917;49.05972;"02° 41' 57.00'' Est, 49° 03' 35.00'' Nord";"77153";;"ZI LES PRES BOUCHER";"77230";"DAMMARTIN-EN-GOELE";"Support non décrit"; 10.0;
158807;3.09528;48.82583;"03° 05' 43.00'' Est, 48° 49' 33.00'' Nord";"77131";"HOP RENE ARBELTIER";"R GABRIEL PERI HOP RENE ARBELTIER";"77120";"COULOMMIERS";"Support non décrit"; 20.0;
161810;2.60472;48.91861;"02° 36' 17.00'' Est, 48° 55' 07.00'' Nord";"77139";;"52 R DU GAL DE GAULLE";"77181";"COURTRY";"Support non décrit"; 14.0;
173319;2.94583;48.58722;"02° 56' 45.00'' Est, 48° 35' 14.00'' Nord";"77317";;"LOCAL SECURITE GRANDPUITS";"77720";"MORMANT";"Support non décrit"; 12.0;
200070;2.65667;48.55028;"02° 39' 24.00'' Est, 48° 33' 01.00'' Nord";"77288";;"7 AV CHARLES PEGUY";"77000";"MELUN";"Support non décrit"; 40.0;
200096;2.66833;48.55056;"02° 40' 06.00'' Est, 48° 33' 02.00'' Nord";"77288";;"46 R LAVOISIER ALMONT";"77000";"MELUN";"Support non décrit"; 45.0;
200106;2.58583;48.57667;"02° 35' 09.00'' Est, 48° 34' 36.00'' Nord";"77445";;"1 PL DE LA COMMUNE";"77176";"SAVIGNY-LE-TEMPLE";"Support non décrit"; 35.0;
200154;2.62444;48.52972;"02° 37' 28.00'' Est, 48° 31' 47.00'' Nord";"77285";;"383 AV MAURICE D AUVERGNE";"77350";"LE MEE-SUR-SEINE";"Support non décrit";;
215096;2.56944;49.01556;"02° 34' 10.00'' Est, 49° 00' 56.00'' Nord";"77282";;"RST PRCI 77 ROISSY PK 006.500";"77990";"MAUREGARD";"Mât"; 10.0;"SNCF Réseau"
215100;2.63333;49.08306;"02° 38' 00.00'' Est, 49° 04' 59.00'' Nord";"77322";;"RST MOUSSY PRCI 13 PK 017.947";"77230";"MOUSSY-LE-NEUF";"Mât"; 9.0;"SNCF Réseau"
215108;2.72861;48.93472;"02° 43' 43.00'' Est, 48° 56' 05.00'' Nord";"77005";;"RST ANNET SUR MARNE PK 022.300";"77410";"ANNET-SUR-MARNE";"Mât"; 22.0;"SNCF Réseau"
215112;2.78250;48.86778;"02° 46' 57.00'' Est, 48° 52' 04.00'' Nord";"77111";;"RST CHESSY ZC 4910 PK 031.800";"77700";"CHESSY";"Mât"; 22.0;"SNCF Réseau"
