Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
28235;1.07944;48.23917;"01° 04' 46.00'' Est, 48° 14' 21.00'' Nord";"28123";;"PK 100 - A 11 (SENS PROVINCE PARIS) AIRE COFIRTE DE BROU-DAMPIERRE";"28160";"DAMPIERRE-SOUS-BROU";"Pylône autostable"; 36.0;"Sociétés d'Autoroutes"
50290;1.40167;48.17389;"01° 24' 06.00'' Est, 48° 10' 26.00'' Nord";"28051";"LA MAISON BLANCHE";"RN 10 CH D'EAU";"28800";"BONNEVAL";"Château d'eau - réservoir"; 45.0;"Syndicat des eaux, Adduction"
52706;1.15111;48.26444;"01° 09' 04.00'' Est, 48° 15' 52.00'' Nord";"28161";"MOULIN D'EZANVILLE";;"28160";"FRAZE";"Pylône autostable"; 45.0;"ORANGE"
67813;1.36222;48.38667;"01° 21' 44.00'' Est, 48° 23' 12.00'' Nord";"28281";;"PRÈS DU RAVIN D'OISEMENT D 123";"28120";"NOGENT-SUR-EURE";"Château d'eau - réservoir"; 24.0;"Commune, communauté de commune"
67819;1.66444;48.47194;"01° 39' 52.00'' Est, 48° 28' 19.00'' Nord";"28397";;"LA GROUÉE D 28";"28700";"UMPEAU";"Château d'eau - réservoir"; 30.0;"Syndicat des eaux, Adduction"
75865;1.38333;48.72500;"01° 23' 00.00'' Est, 48° 43' 30.00'' Nord";"28134";;"9 R HOCHE";"28100";"DREUX";"Immeuble"; 21.0;
90586;1.69194;48.49444;"01° 41' 31.00'' Est, 48° 29' 40.00'' Nord";"28188";"ST-CHÉRON DU CHEM";"R DES TROIS MARES";"28700";"LE GUE-DE-LONGROI";"Château d'eau - réservoir"; 31.0;"Commune, communauté de commune"
90618;1.76250;48.22639;"01° 45' 45.00'' Est, 48° 13' 35.00'' Nord";"28426";"PLANCHEVILLIERS";"D.354";"28150";"YMONVILLE";"Pylône autostable"; 33.0;"ORANGE"
90620;1.65694;48.35639;"01° 39' 25.00'' Est, 48° 21' 23.00'' Nord";"28309";"AUGERVILLE-LES-MALADES";"CHEM RURAL 17";"28360";"PRUNAY-LE-GILLON";"Pylône autostable"; 27.0;"ORANGE"
90644;1.57639;48.53722;"01° 34' 35.00'' Est, 48° 32' 14.00'' Nord";"28357";"VIGNES DES POMMERAYES";"CR N°6";"28130";"SAINT-PIAT";"Pylône autostable"; 35.0;"ORANGE"
90648;1.70694;48.60361;"01° 42' 25.00'' Est, 48° 36' 13.00'' Nord";"28135";"LES ROCHES";"DÉCHARGE MUNICIPALE CHEM RURAL N° 11";"28230";"DROUE-SUR-DROUETTE";"Pylône autostable"; 31.0;"ORANGE"
138419;1.39722;48.57167;"01° 23' 50.00'' Est, 48° 34' 18.00'' Nord";"28102";"LE BOULLAY D'ACHERES";"CHEM DU PRIEURE";"28300";"CLEVILLIERS";"Pylône autostable"; 40.0;"TDF"
156357;1.36806;48.72222;"01° 22' 05.00'' Est, 48° 43' 20.00'' Nord";"28404";;"21 R DU PRESSOIR";"28500";"VERNOUILLET";"Support non décrit"; 2.0;
190206;0.85222;48.60972;"00° 51' 08.00'' Est, 48° 36' 35.00'' Nord";"28149";;"2 RTE DE SENONCHES";"28340";"LA FERTE-VIDAME";"Support non décrit"; 10.0;
209744;1.36694;48.72944;"01° 22' 01.00'' Est, 48° 43' 46.00'' Nord";"28134";;"RST DREUX PK 081.450";"28100";"DREUX";"Mât"; 22.0;"SNCF Réseau"
209768;1.47778;48.44583;"01° 28' 40.00'' Est, 48° 26' 45.00'' Nord";"28085";;"RST CHARTRES PK 087.620";"28000";"CHARTRES";"Mât"; 22.0;"SNCF Réseau"
209780;1.09083;48.48361;"01° 05' 27.00'' Est, 48° 29' 01.00'' Nord";"28354";;"RST LA COURONNE PK 117.250";"28240";"SAINT-MAURICE-SAINT-GERMAIN";"Mât"; 18.0;"SNCF Réseau"
209788;0.81167;48.32611;"00° 48' 42.00'' Est, 48° 19' 34.00'' Nord";"28280";;"RST NOGENT LE ROTROU PK 148.100";"28400";"NOGENT-LE-ROTROU";"Mât"; 22.0;"SNCF Réseau"
209792;1.75806;48.42000;"01° 45' 29.00'' Est, 48° 25' 12.00'' Nord";"28344";"EVANRYS BALLUS";"RST ST LEGER PRS 14 PK 067.501";"28700";"SAINT-LEGER-DES-AUBEES";"Mât"; 22.0;"SNCF Réseau"
260616;1.44444;48.35222;"01° 26' 40.00'' Est, 48° 21' 08.00'' Nord";"28253";"BOIS GUESLIN";"Z.A";"28630";"MIGNIERES";"Pylône autostable"; 45.0;"HIVORY"
262660;1.45778;48.42611;"01° 27' 28.00'' Est, 48° 25' 34.00'' Nord";"28220";;"14 R DES CHÊNES";"28600";"LUISANT";"Pylône tubulaire"; 20.0;"ORANGE"
265248;1.94000;48.33806;"01° 56' 24.00'' Est, 48° 20' 17.00'' Nord";"28183";"LES HUGUENOTS";"CH D'EAU";"28310";"GOMMERVILLE";"Château d'eau - réservoir"; 37.0;"Syndicat des eaux, Adduction"
301888;1.47028;48.42833;"01° 28' 13.00'' Est, 48° 25' 42.00'' Nord";"28220";;"14 R DE LA LIBERTÉ POSTE EDF";"28600";"LUISANT";"Pylône autostable"; 30.0;"EDF ou GDF"
301890;1.44806;48.41417;"01° 26' 53.00'' Est, 48° 24' 51.00'' Nord";"28158";"LA PIGOUSSERIE";;"28630";"FONTENAY-SUR-EURE";"Pylône autostable"; 15.0;"EDF ou GDF"
312400;0.95778;48.21528;"00° 57' 28.00'' Est, 48° 12' 55.00'' Nord";"28273";"LES MARGINIÈRES";"D.372";"28160";"MOULHARD";"Pylône autostable"; 27.0;"ORANGE"
340678;1.42111;48.29972;"01° 25' 16.00'' Est, 48° 17' 59.00'' Nord";"28048";"NOËLVILLE";"CHEM RURAL N°118 PRÈS D.12";"28360";"LA BOURDINIERE-SAINT-LOUP";"Pylône autostable"; 35.0;"ORANGE"
341219;1.46444;48.45028;"01° 27' 52.00'' Est, 48° 27' 01.00'' Nord";"28229";;"127 AV DE LA RESISTANCE";"28300";"MAINVILLIERS";"Bâtiment"; 11.0;
353707;1.10000;48.41028;"01° 06' 00.00'' Est, 48° 24' 37.00'' Nord";"28071";"LES BÉROUX";"N. 23";"28240";"CHAMPROND-EN-GATINE";"Pylône autostable"; 38.0;"ORANGE"
360779;1.78528;48.42556;"01° 47' 07.00'' Est, 48° 25' 32.00'' Nord";"28013";"BRETONVILLIERS";"PRÈS D.132";"28700";"AUNAY-SOUS-AUNEAU";"Pylône autostable"; 25.0;"ORANGE"
396759;1.50778;48.44833;"01° 30' 28.00'' Est, 48° 26' 54.00'' Nord";"28085";;"6 PL CHICHESTER";"28000";"CHARTRES";"Immeuble"; 22.0;"Société HLM"
429217;0.96056;48.25833;"00° 57' 38.00'' Est, 48° 15' 30.00'' Nord";"28031";;"AV DE LA RÉSISTANCE PRÈS DU CHÂTEAU D'EAU";"28480";"BEAUMONT-LES-AUTELS";"Pylône autostable"; 33.0;"ORANGE Services Fixes"
435855;1.01611;48.39639;"01° 00' 58.00'' Est, 48° 23' 47.00'' Nord";"28265";"BUTTE DE LA FOSSE";"23 R DU PERCHE";"28240";"MONTLANDON";"Pylône haubané"; 200.0;"TDF"
435861;1.29833;48.03667;"01° 17' 54.00'' Est, 48° 02' 12.00'' Nord";"28075";"LA FRINGALE";"PRÈS N.10";"28200";"LA CHAPELLE-DU-NOYER";"Pylône autostable"; 104.0;"TDF"
439813;0.78111;48.32972;"00° 46' 52.00'' Est, 48° 19' 47.00'' Nord";"28280";"LA BUTTE DES LUGÈRES";"LES MULARDIÈRES";"28400";"NOGENT-LE-ROTROU";"Pylône autostable"; 47.0;"TDF"
440003;1.49139;48.46167;"01° 29' 29.00'' Est, 48° 27' 42.00'' Nord";"28085";;"RUE JULES COURTOIS LES HAUTS SAUMONS CHEM DES GRANDES PLANTES";"28000";"CHARTRES";"Pylône autostable"; 72.0;"TDF"
440496;1.30139;48.07694;"01° 18' 05.00'' Est, 48° 04' 37.00'' Nord";"28088";"MACHECLOU";"CHEM RURAL NUMERO 10";"28200";"CHATEAUDUN";"Pylône autostable"; 49.0;"Commune, communauté de commune"
440905;1.47000;48.43056;"01° 28' 12.00'' Est, 48° 25' 50.00'' Nord";"28220";;"1/3 R MAURICE VIOLETTE";"28600";"LUISANT";"Immeuble"; 30.0;"Commune, communauté de commune"
441553;1.31861;48.73278;"01° 19' 07.00'' Est, 48° 43' 58.00'' Nord";"28404";"LES BOIS DU SEIGNEUR";;"28500";"VERNOUILLET";"Pylône autostable"; 72.0;"ORANGE Services Fixes"
443936;1.49139;48.43583;"01° 29' 29.00'' Est, 48° 26' 09.00'' Nord";"28085";;"31, R DES RÉSERVOIRS CENTRAL TÉLÉPHONIQUE";"28000";"CHARTRES";"Bâtiment"; 37.0;"ORANGE Services Fixes"
443979;1.32667;48.67222;"01° 19' 36.00'' Est, 48° 40' 20.00'' Nord";"28394";;"R DU CHÂTEAU D'EAU";"28500";"TREON";"Château d'eau - réservoir"; 30.0;"Commune, communauté de commune"
444341;1.46028;48.45194;"01° 27' 37.00'' Est, 48° 27' 07.00'' Nord";"28229";;"151 AV DE LA RÉSISTANCE CITE TAILLEMONT A BRIAND";"28300";"MAINVILLIERS";"Immeuble"; 37.0;"Commune, communauté de commune"
