Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
7770;5604;"ORANGE service fixe";"Antenne parabolique";1746971;0.30;"Directif";85.30;14.00;"FH";22.40;22.50;"GHz"
7770;5604;"ORANGE service fixe";"Antenne parabolique";1746971;0.30;"Directif";85.30;14.00;"FH";22.40;22.50;"GHz"
7770;5604;"ORANGE service fixe";"Antenne parabolique";1746971;0.30;"Directif";85.30;14.00;"FH";23.40;23.50;"GHz"
7770;5604;"ORANGE service fixe";"Antenne parabolique";1746971;0.30;"Directif";85.30;14.00;"FH";23.40;23.50;"GHz"
7770;5604;"ORANGE service fixe";"Antenne parabolique";1952884;1.80;"Directif";212.20;12.00;"FH";10.70;11.70;"GHz"
7784;12862;"ORANGE service fixe";"Antenne parabolique";73284;0.60;"Directif";214.00;12.00;"FH";18.60;18.80;"GHz"
7784;12862;"ORANGE service fixe";"Antenne parabolique";89358;0.60;"Directif";8.10;12.00;"FH";8215.00;8400.00;"MHz"
7784;12862;"ORANGE service fixe";"Antenne parabolique";1746895;0.60;"Directif";214.00;12.00;"FH";23.40;23.50;"GHz"
7784;12862;"ORANGE service fixe";"Antenne parabolique";5613217;0.60;"Directif";214.00;12.00;"FH";23.40;23.50;"GHz"
7786;12863;"ORANGE service fixe";"Antenne parabolique";79721;0.30;"Directif";0.00;8.00;"FH";22.40;22.50;"GHz"
7786;12863;"ORANGE service fixe";"Antenne parabolique";79831;0.60;"Directif";198.80;12.00;"FH";8215.00;8400.00;"MHz"
7786;12863;"ORANGE service fixe";"Antenne parabolique";79831;0.60;"Directif";198.80;12.00;"FH";8215.00;8400.00;"MHz"
7786;12863;"ORANGE service fixe";"Antenne parabolique";6874778;0.60;"Directif";0.00;11.00;"FH";81.00;84.00;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79827;4.00;"Directif";103.60;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79827;4.00;"Directif";103.60;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79827;4.00;"Directif";103.60;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79827;4.00;"Directif";103.60;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79827;4.00;"Directif";103.60;20.00;"FH";8025.00;8175.00;"MHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79827;4.00;"Directif";103.60;20.00;"FH";8215.00;8400.00;"MHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79833;4.00;"Directif";118.70;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79833;4.00;"Directif";118.70;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79833;4.00;"Directif";118.70;20.00;"FH";10.70;11.70;"GHz"
7788;12864;"ORANGE service fixe";"Plan passif ou miroir";79833;4.00;"Directif";118.70;20.00;"FH";10.70;11.70;"GHz"
