Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
19062;2.27694;49.87583;"02° 16' 37.00'' Est, 49° 52' 33.00'' Nord";"80021";"PAUL CLAUDEL";"20, AV PAUL CLAUDEL";"80080";"AMIENS";"Pylône autostable"; 37.0;"ORANGE Services Fixes"
19084;2.25639;50.18000;"02° 15' 23.00'' Est, 50° 10' 48.00'' Nord";"80614";;"R DU HAUT CD 59 AUTOCOMMUTATEUR";"80600";"OUTREBOIS";"Bâtiment"; 4.0;"ORANGE Services Fixes"
65662;2.39417;49.85861;"02° 23' 39.00'' Est, 49° 51' 31.00'' Nord";"80379";"LES QUATORZE";"PÉAGE";"80440";"GLISY";"Pylône autostable"; 24.0;"Sociétés d'Autoroutes"
105408;1.49583;50.18056;"01° 29' 45.00'' Est, 50° 10' 50.00'' Nord";"80182";;"R DU MONT ROTI";"80410";"CAYEUX-SUR-MER";"Pylône autostable"; 27.0;"ORANGE Services Fixes"
105426;1.54167;50.07083;"01° 32' 30.00'' Est, 50° 04' 15.00'' Nord";"80827";;"CD 2";"80520";"WOINCOURT";"Tour hertzienne"; 53.0;"ORANGE Services Fixes"
105438;2.01000;49.89250;"02° 00' 36.00'' Est, 49° 53' 33.00'' Nord";"80554";"BOIS DU DEFROY";"PRÈS D.38";"80540";"MOLLIENS-DREUIL";"Pylône autostable"; 29.0;"ORANGE Services Fixes"
105442;1.74333;50.24139;"01° 44' 36.00'' Est, 50° 14' 29.00'' Nord";"80332";"LA PETITE CROIX";"VOIE RURALE DITE DE DERRIÈRE LES HAIES";"80120";"FOREST-MONTIERS";"Pylône autostable"; 46.6;"HIVORY"
105470;2.15667;49.78472;"02° 09' 24.00'' Est, 49° 47' 05.00'' Nord";"80485";"LA BLANCHE VOYE";"CHEM COMMUNAL N°9";"80160";"LOEUILLY";"Pylône autostable"; 30.0;"Commune, communauté de commune"
151307;3.09861;49.94556;"03° 05' 55.00'' Est, 49° 56' 44.00'' Nord";"80677";;"11 R DE LA REPUBLIQUE";"80240";"ROISEL";"Bâtiment"; 10.0;"Société Privée SA"
151311;3.03833;49.87667;"03° 02' 18.00'' Est, 49° 52' 36.00'' Nord";"80557";;"RUE DE L AERODROME BONDUELLE ESTREES EN CHAUSSEE";"80200";"ESTREES-MONS";"Bâtiment"; 10.0;"Société Privée SA"
173915;2.41111;50.05333;"02° 24' 40.00'' Est, 50° 03' 12.00'' Nord";"80645";;"3 R D'EN HAUT MAIRIE";"80560";"PUCHEVILLERS";"Support non décrit"; 10.0;
173959;2.49944;50.09389;"02° 29' 58.00'' Est, 50° 05' 38.00'' Nord";"80493";;"2 R AUTHIE";"80560";"LOUVENCOURT";"Support non décrit"; 10.0;
175104;2.65611;49.98139;"02° 39' 22.00'' Est, 49° 58' 53.00'' Nord";"80523";;"24 GRANDE RUE MAIRIE";"80300";"MEAULTE";"Support non décrit"; 8.0;
175266;2.71639;49.99861;"02° 42' 59.00'' Est, 49° 59' 55.00'' Nord";"80366";;"4 PL DE L'EGLISE";"80300";"FRICOURT";"Support non décrit"; 9.0;
200920;3.02306;50.01028;"03° 01' 23.00'' Est, 50° 00' 37.00'' Nord";"80601";;"D917 ROUTE NATIONALE RTE DE CAMBRAI";"80240";"NURLU";"Pylône autostable"; 30.0;"Société Privée SA"
200988;1.74750;50.25333;"01° 44' 51.00'' Est, 50° 15' 12.00'' Nord";"80332";;"COTE PICARDE";"80120";"FOREST-MONTIERS";"Support non décrit"; 45.0;
201018;2.82250;49.82111;"02° 49' 21.00'' Est, 49° 49' 16.00'' Nord";"80621";;"A1/SITE DE CHAULNES";"80320";"PERTAIN";"Support non décrit"; 50.0;
215588;2.76194;49.64917;"02° 45' 43.00'' Est, 49° 38' 57.00'' Nord";"80101";;"RST BEUVRAINES PRCI PK 087.581";"80700";"BEUVRAIGNES";"Mât"; 22.0;"SNCF Réseau"
215592;2.78639;49.74722;"02° 47' 11.00'' Est, 49° 44' 50.00'' Nord";"80359";;"RST HATTENCOURT PK 097.821";"80700";"FRESNOY-LES-ROYE";"Mât"; 22.0;"SNCF Réseau"
