Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
44203;213673;"SFR";"Antenne parabolique";42216;0.30;"Directif";47.10;12.20;"FH";32.30;33.00;"GHz"
44203;213673;"SFR";"Antenne parabolique";1438733;0.60;"Directif";151.80;11.50;"FH";25.50;26.30;"GHz"
44203;213673;"SFR";"Antenne parabolique";1438735;0.30;"Directif";302.00;11.00;"FH";32.30;33.00;"GHz"
62687;86437;"Site privé";"Dipôle/Doublet";88940;2.00;"Directif";0.00;30.00;"FM";87.50;108.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 800";791.00;801.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 800";832.00;842.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"GSM 900";880.10;889.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"UMTS 900";880.10;889.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"GSM 900";925.10;934.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"UMTS 900";925.10;934.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 1800";1765.00;1785.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"GSM 1800";1765.00;1785.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"GSM 1800";1860.00;1880.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 1800";1860.00;1880.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"UMTS 2100";1900.10;1905.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"UMTS 2100";1935.30;1950.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 2100";1935.30;1950.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"UMTS 2100";2125.30;2140.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 2100";2125.30;2140.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 2600";2535.00;2550.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160940;2.00;"Directif";0.00;24.70;"LTE 2600";2655.00;2670.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 800";791.00;801.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 800";832.00;842.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"GSM 900";880.10;889.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"UMTS 900";880.10;889.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"GSM 900";925.10;934.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"UMTS 900";925.10;934.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"GSM 1800";1765.00;1785.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 1800";1765.00;1785.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"GSM 1800";1860.00;1880.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 1800";1860.00;1880.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"UMTS 2100";1900.10;1905.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"UMTS 2100";1935.30;1950.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 2100";1935.30;1950.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"UMTS 2100";2125.30;2140.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 2100";2125.30;2140.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 2600";2535.00;2550.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160941;2.00;"Directif";120.00;24.70;"LTE 2600";2655.00;2670.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 800";791.00;801.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 800";832.00;842.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"GSM 900";880.10;889.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"UMTS 900";880.10;889.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"UMTS 900";925.10;934.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"GSM 900";925.10;934.90;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 1800";1765.00;1785.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"GSM 1800";1765.00;1785.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"GSM 1800";1860.00;1880.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 1800";1860.00;1880.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"UMTS 2100";1900.10;1905.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"UMTS 2100";1935.30;1950.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 2100";1935.30;1950.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 2100";2125.30;2140.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"UMTS 2100";2125.30;2140.10;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 2600";2535.00;2550.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Panneau";160942;2.00;"Directif";240.00;24.70;"LTE 2600";2655.00;2670.00;"MHz"
88965;199684;"BOUYGUES TELECOM";"Antenne parabolique";1082598;0.30;"Directif";295.00;25.00;"FH";25.50;26.30;"GHz"
88975;201700;"BOUYGUES TELECOM";"Antenne parabolique";160965;0.30;"Directif";113.00;20.60;"FH";25.50;26.30;"GHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"UMTS 900";880.10;889.90;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"GSM 900";880.10;889.90;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"UMTS 900";925.10;934.90;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"GSM 900";925.10;934.90;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"LTE 1800";1765.00;1785.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"GSM 1800";1765.00;1785.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"GSM 1800";1860.00;1880.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160966;2.60;"Directif";340.00;24.00;"LTE 1800";1860.00;1880.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160967;1.30;"Directif";100.00;24.00;"LTE 1800";1765.00;1785.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160967;1.30;"Directif";100.00;24.00;"GSM 1800";1765.00;1785.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160967;1.30;"Directif";100.00;24.00;"LTE 1800";1860.00;1880.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160967;1.30;"Directif";100.00;24.00;"GSM 1800";1860.00;1880.00;"MHz"
88975;201700;"BOUYGUES TELECOM";"Panneau";160968;1.30;"Directif";210.00;24.00;"GSM 1800";1765.00;1785.00;"MHz"
