Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
12730;31354;"Direction Des Routes";"Aérien issu de reprise des données électroniques";3255;;;;;;34.85;36.60;"MHz"
12730;31354;"Direction Des Routes";"Aérien issu de reprise des données électroniques";3255;;;;;;39.40;40.65;"MHz"
12732;31355;"Direction Des Routes";"Aérien issu de reprise des données électroniques";3256;;;;;;39.40;40.65;"MHz"
12734;15545;"ORANGE service fixe";"Antenne parabolique";231116;1.10;"Directif";217.00;10.00;"FH";15.25;15.35;"GHz"
12736;15546;"ORANGE service fixe";"Plan passif ou miroir";231118;3.00;"Directif";37.00;11.00;"FH";15.25;15.35;"GHz"
12736;15546;"ORANGE service fixe";"Plan passif ou miroir";231120;3.00;"Directif";16.00;11.00;"FH";15.25;15.35;"GHz"
12742;20170;"ORANGE service fixe";"Antenne parabolique";1025255;1.20;"Directif";357.00;16.00;"FH";6425.00;6700.00;"MHz"
12742;20170;"ORANGE service fixe";"Antenne parabolique";1025255;1.20;"Directif";357.00;16.00;"FH";6700.00;7075.00;"MHz"
12754;13455;"ORANGE service fixe";"Antenne parabolique";104588;0.70;"Directif";115.00;30.00;"FH";12.75;13.25;"GHz"
12760;20091;"ORANGE service fixe";"Antenne parabolique";592799;2.40;"Directif";22.00;12.00;"FH";6425.00;6700.00;"MHz"
12760;20091;"ORANGE service fixe";"Antenne parabolique";592799;2.40;"Directif";22.00;12.00;"FH";6425.00;6700.00;"MHz"
12760;20091;"ORANGE service fixe";"Antenne parabolique";592799;2.40;"Directif";22.00;12.00;"FH";6700.00;7075.00;"MHz"
12760;20091;"ORANGE service fixe";"Antenne parabolique";592799;2.40;"Directif";22.00;12.00;"FH";6700.00;7075.00;"MHz"
12762;22874;"ORANGE service fixe";"Antenne parabolique";51946;1.80;"Directif";291.00;27.00;"FH";8025.00;8175.00;"MHz"
12762;22874;"ORANGE service fixe";"Antenne parabolique";51946;1.80;"Directif";291.00;27.00;"FH";8215.00;8400.00;"MHz"
12762;22874;"ORANGE service fixe";"Antenne parabolique";510505;3.00;"Directif";291.00;25.00;"FH";6425.00;6700.00;"MHz"
12762;22874;"ORANGE service fixe";"Antenne parabolique";510505;3.00;"Directif";291.00;25.00;"FH";6425.00;6700.00;"MHz"
12762;22874;"ORANGE service fixe";"Antenne parabolique";510505;3.00;"Directif";291.00;25.00;"FH";6700.00;7075.00;"MHz"
12762;22874;"ORANGE service fixe";"Antenne parabolique";510505;3.00;"Directif";291.00;25.00;"FH";6700.00;7075.00;"MHz"
12768;23121;"ORANGE service fixe";"Antenne parabolique";592768;1.20;"Directif";198.00;30.00;"FH";6425.00;6700.00;"MHz"
12768;23121;"ORANGE service fixe";"Antenne parabolique";592768;1.20;"Directif";198.00;30.00;"FH";6700.00;7075.00;"MHz"
12768;23121;"ORANGE service fixe";"Antenne parabolique";972752;1.20;"Directif";198.00;30.00;"FH";6700.00;7075.00;"MHz"
12772;24509;"ORANGE service fixe";"Antenne parabolique";844382;1.20;"Directif";97.00;17.00;"FH";6425.00;6700.00;"MHz"
12772;24509;"ORANGE service fixe";"Antenne parabolique";844382;1.20;"Directif";97.00;17.00;"FH";6700.00;7075.00;"MHz"
12786;50176;"ORANGE service fixe";"Antenne parabolique";624115;1.20;"Directif";192.00;11.00;"FH";6425.00;6700.00;"MHz"
12786;50176;"ORANGE service fixe";"Antenne parabolique";624115;1.20;"Directif";192.00;11.00;"FH";6700.00;7075.00;"MHz"
