Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
6571;2.35944;47.05861;"02° 21' 34.00'' Est, 47° 03' 31.00'' Nord";"18033";;"13-15 R CHARLES DURAND";"18000";"BOURGES";"Bâtiment"; 13.0;"Météo"
51742;2.31806;46.64472;"02° 19' 05.00'' Est, 46° 38' 41.00'' Nord";"18059";"LA BUSE";;"18170";"LE CHATELET";"Pylône autostable"; 30.0;"ORANGE"
65909;2.19333;47.38056;"02° 11' 36.00'' Est, 47° 22' 50.00'' Nord";"18159";"OBSERVATOIRE DE NANCAY";"RTE DE SOUESMES";"18330";"NANCAY";"Mât métallique"; 10.0;"Etat, Ministère"
74493;2.41472;46.76306;"02° 24' 53.00'' Est, 46° 45' 47.00'' Nord";"18091";"LA TUILERIE";"D.92";"18200";"FARGES-ALLICHAMPS";"Château d'eau - réservoir"; 43.0;"Syndicat des eaux, Adduction"
74537;2.60222;46.93028;"02° 36' 08.00'' Est, 46° 55' 49.00'' Nord";"18040";"LA CHAUSSÉE";"RN.76";"18130";"BUSSY";"Pylône autostable"; 38.0;"ORANGE"
74551;2.54222;46.95861;"02° 32' 32.00'' Est, 46° 57' 31.00'' Nord";"18006";"LA SABLIÈRE";"CHEM RURAL DES MOUTÉS ROUTE DE DUN";"18340";"ANNOIX";"Pylône autostable"; 30.0;"ORANGE"
74571;2.11306;47.39306;"02° 06' 47.00'' Est, 47° 23' 35.00'' Nord";"18159";"LE PONT EGARÉ";"D.944";"18330";"NANCAY";"Pylône autostable"; 31.0;"ORANGE"
74575;2.80111;47.35306;"02° 48' 04.00'' Est, 47° 21' 11.00'' Nord";"18274";"LES ROSSIGNOLS";"VC8 DE CHAUDENAY A VERDIGNY";"18300";"VERDIGNY";"Pylône autostable"; 35.0;"ORANGE"
134548;2.34333;46.87167;"02° 20' 36.00'' Est, 46° 52' 18.00'' Nord";"18058";"LES FONTS JAMES";"CHÂTEAU D EAU - D 940";"18190";"CHATEAUNEUF-SUR-CHER";"Château d'eau - réservoir"; 37.0;"Commune, communauté de commune"
150779;2.06472;47.24639;"02° 03' 53.00'' Est, 47° 14' 47.00'' Nord";"18279";;"CTRE ENTRETIEN COFIRTE ECHANGUER VIERZON NORD A71";"18100";"VIERZON";"Support non décrit"; 30.0;
169976;2.07667;47.22333;"02° 04' 36.00'' Est, 47° 13' 24.00'' Nord";"18279";;"2 R GAY LUSSAC";"18100";"VIERZON";"Bâtiment"; 10.0;"Commune, communauté de commune"
174085;2.63806;47.26833;"02° 38' 17.00'' Est, 47° 16' 06.00'' Nord";"18111";;"LA MOTTE D'HUMBLIGNY";"18250";"HUMBLIGNY";"Pylône autostable"; 20.0;"Etat, Ministère"
262466;2.37917;47.06056;"02° 22' 45.00'' Est, 47° 03' 38.00'' Nord";"18267";;"CHEM CHARBONNIER";"18570";"TROUY";"Pylône tubulaire"; 24.0;"ORANGE"
316378;2.42194;47.08694;"02° 25' 19.00'' Est, 47° 05' 13.00'' Nord";"18033";;"6 B  CHAUSSÉE DE LA CHAPPE";"18000";"BOURGES";"Pylône tubulaire"; 31.0;"ORANGE"
322328;2.62389;47.29167;"02° 37' 26.00'' Est, 47° 17' 30.00'' Nord";"18163";;"LES USAGES DE NEUVY";"18250";"NEUVY-DEUX-CLOCHERS";"Tour hertzienne"; 73.0;"TDF"
355564;2.41167;47.10889;"02° 24' 42.00'' Est, 47° 06' 32.00'' Nord";"18033";;"25 R JEAN PERRIN";"18000";"BOURGES";"Bâtiment"; 28.0;"TDF"
358367;2.67194;46.91750;"02° 40' 19.00'' Est, 46° 55' 03.00'' Nord";"18121";;"CHAMPS DES TROIS ORMES ROUTE NATIONALE 76";"18130";"LANTAN";"Pylône autostable"; 38.0;"ORANGE"
368361;2.53111;46.58028;"02° 31' 52.00'' Est, 46° 34' 49.00'' Nord";"18089";"CHAMBOURTIÈRE";"CHEM PRIVÉ";"18360";"EPINEUIL-LE-FLEURIEL";"Pylône autostable"; 36.0;"ORANGE"
388015;2.57278;46.64944;"02° 34' 22.00'' Est, 46° 38' 58.00'' Nord";"18178";"LES SABLES";"RTE DU CANAL LES SABLIÈRES DE LA PERCHE";"18200";"LA PERCHE";"Bâtiment"; 18.0;"Société Privée SA"
397293;2.20556;47.16861;"02° 12' 20.00'' Est, 47° 10' 07.00'' Nord";"18005";"LES GRANDES OUCHES";"RN 76";"18500";"ALLOUIS";"Dalle en béton"; 6.0;
437005;2.50583;46.73472;"02° 30' 21.00'' Est, 46° 44' 05.00'' Nord";"18197";;"AV MEILLANT STADE VÉLODROME ALPHONSE GESSET";"18200";"SAINT-AMAND-MONTROND";"Pylône tubulaire"; 32.0;"ATC FRANCE"
438464;2.42306;47.05889;"02° 25' 23.00'' Est, 47° 03' 32.00'' Nord";"18033";"LAZENAY";"19 R DE LA ROTTÉE TERRAIN DE SPORT";"18000";"BOURGES";"Pylône autostable"; 42.0;"TDF"
439839;2.46111;46.69778;"02° 27' 40.00'' Est, 46° 41' 52.00'' Nord";"18209";;"VC N°4 DES MAISONS ROUGES LES VERNES";"18200";"SAINT-GEORGES-DE-POISIEUX";"Pylône autostable"; 43.0;"Sociétés d'Autoroutes"
440773;2.38833;47.08361;"02° 23' 18.00'' Est, 47° 05' 01.00'' Nord";"18033";;"2-4 PL JURANVILLE &1 R DE L'ILE D'OR";"18000";"BOURGES";"Immeuble"; 42.9;"Copropriété, Syndic, SCI"
440921;2.44389;47.51750;"02° 26' 38.00'' Est, 47° 31' 03.00'' Nord";"18015";"LA TERRE DE LA RTE";"D 940";"18700";"AUBIGNY-SUR-NERE";"Pylône autostable"; 31.0;"ORANGE"
441963;2.38389;47.07556;"02° 23' 02.00'' Est, 47° 04' 32.00'' Nord";"18033";;"AV MARCEL HAËGELEN EGLISE ST HENRY";"18000";"BOURGES";"Monument religieux"; 37.0;"Association"
442466;2.51194;46.71861;"02° 30' 43.00'' Est, 46° 43' 07.00'' Nord";"18197";;"12-14 R DES FROMENTEAUX ALLÉE DE CLARINS";"18200";"SAINT-AMAND-MONTROND";"Château d'eau - réservoir"; 31.2;"Copropriété, Syndic, SCI"
443836;2.15861;47.17361;"02° 09' 31.00'' Est, 47° 10' 25.00'' Nord";"18096";"LA GRANDE PIÈCE";"CD.30 - V.C.60";"18500";"FOECY";"Château d'eau - réservoir"; 33.0;"Commune, communauté de commune"
443973;2.42806;47.11222;"02° 25' 41.00'' Est, 47° 06' 44.00'' Nord";"18033";"LES CLOS LARGES";"CHEM RURAL LES ECHENOUX";"18000";"BOURGES";"Pylône autostable"; 66.0;"TDF"
445453;2.50667;46.72889;"02° 30' 24.00'' Est, 46° 43' 44.00'' Nord";"18197";;"251, AV JEAN GIRAUDOUX";"18200";"SAINT-AMAND-MONTROND";"Immeuble"; 28.0;"ORANGE Services Fixes"
445858;2.41694;47.09722;"02° 25' 01.00'' Est, 47° 05' 50.00'' Nord";"18033";;"9 R HARDOUIN MANSARD";"18000";"BOURGES";"Immeuble"; 34.0;"Société HLM"
448856;2.37333;47.03194;"02° 22' 24.00'' Est, 47° 01' 55.00'' Nord";"18267";"GIVRAY";"A71 - SENS BOURGES/CLERMONT-FERRAND PK 212.660 PYLÔNE S.A.P.R.R.";"18570";"TROUY";"Pylône autostable"; 50.0;"Sociétés d'Autoroutes"
452110;2.04000;47.26306;"02° 02' 24.00'' Est, 47° 15' 47.00'' Nord";"18279";;"TUNNEL DE L' ALOUETTE TRANCHÉE DU TUNNEL";"18100";"VIERZON";"Pylône autostable"; 42.0;"CELLNEX"
452333;1.98333;47.24611;"01° 59' 00.00'' Est, 47° 14' 46.00'' Nord";"18150";"LE PERRIAU";"CHEM RURAL DIT DU PERRIAU";"18100";"MERY-SUR-CHER";"Château d'eau - réservoir"; 50.0;"Commune, communauté de commune"
454748;2.36167;47.07167;"02° 21' 42.00'' Est, 47° 04' 18.00'' Nord";"18033";"SERRES MUNICIPALES";"CHEMIN TORTIOT";"18000";"BOURGES";"Pylône autostable"; 49.0;"TDF"
454758;2.37389;47.07139;"02° 22' 26.00'' Est, 47° 04' 17.00'' Nord";"18033";;"CHEM CREUX DES TREMBLETS ET DES GOULEVENTS";"18000";"BOURGES";"Château d'eau - réservoir"; 44.4;"Commune, communauté de commune"
455057;2.79028;47.32667;"02° 47' 25.00'' Est, 47° 19' 36.00'' Nord";"18241";"BELLE CHAUME";"AMIGNY";"18300";"SANCERRE";"Pylône autostable"; 32.0;"Association"
456337;2.34833;47.06667;"02° 20' 54.00'' Est, 47° 04' 00.00'' Nord";"18033";"LES GOULEVENTS";"CHEM DE LA CHAPELLE À BOURGES";"18000";"BOURGES";"Pylône autostable"; 30.0;"TDF"
476263;2.38000;47.09806;"02° 22' 48.00'' Est, 47° 05' 53.00'' Nord";"18205";"LES COUPANCES";"CHEM DU CH D'EAU";"18230";"SAINT-DOULCHARD";"Château d'eau - réservoir"; 40.0;"Commune, communauté de commune"
476540;2.49528;46.98139;"02° 29' 43.00'' Est, 46° 58' 53.00'' Nord";"18218";"LE COLOMBIER";"LES CHÉTIVES VIGNES";"18340";"SAINT-JUST";"Château d'eau - réservoir"; 39.0;"Syndicat des eaux, Adduction"
476695;2.84167;46.93444;"02° 50' 30.00'' Est, 46° 56' 04.00'' Nord";"18080";"LE CHAMPS DE LA GRANGE";"VOIE COMMUNAL N°3 DES GÉROTS À FLAVIGNY CHÂTEAU D'EAU DU DOMAINE DE LA CURÉE";"18350";"CROISY";"Château d'eau - réservoir"; 42.0;"Commune, communauté de commune"
477762;2.76917;47.43250;"02° 46' 09.00'' Est, 47° 25' 57.00'' Nord";"18014";"LES MARNES";;"18260";"ASSIGNY";"Pylône autostable"; 17.0;"Towercast"
480731;2.41444;47.09694;"02° 24' 52.00'' Est, 47° 05' 49.00'' Nord";"18033";;"7 R FRANZ LEHAR";"18000";"BOURGES";"Immeuble"; 49.0;"Société HLM"
492200;2.57278;46.88000;"02° 34' 22.00'' Est, 46° 52' 48.00'' Nord";"18087";;"94 R DE L'HIRONDELLE";"18130";"DUN-SUR-AURON";"Château d'eau - réservoir"; 42.1;"CELLNEX"
492648;2.24972;46.98917;"02° 14' 59.00'' Est, 46° 59' 21.00'' Nord";"18207";;"R JOLIOT CURIE PROLONGÉE C D N° 35 CH D'EAU";"18400";"SAINT-FLORENT-SUR-CHER";"Château d'eau - réservoir"; 42.0;"Syndicat des eaux, Adduction"
493953;2.10167;47.22944;"02° 06' 06.00'' Est, 47° 13' 46.00'' Nord";"18279";;"CHEM DES JOFFROIS ROUTE DE LA CROIX";"18100";"VIERZON";"Pylône autostable"; 46.0;"Sociétés d'Autoroutes"
502872;2.21833;47.14750;"02° 13' 06.00'' Est, 47° 08' 51.00'' Nord";"18141";;"AV JEAN CHÂTELET PRÈS DE LA PISCINE";"18500";"MEHUN-SUR-YEVRE";"Château d'eau - réservoir"; 34.7;"Syndicat des eaux, Adduction"
507563;2.40917;46.93083;"02° 24' 33.00'' Est, 46° 55' 51.00'' Nord";"18126";"LES CASSONS";"CD N° 4 DIT DE LA GARE";"18340";"LEVET";"Pylône autostable"; 45.0;"ORANGE"
507685;2.13472;46.99667;"02° 08' 05.00'' Est, 46° 59' 48.00'' Nord";"18055";"LE BUISSON MONSIEUR";"CHEM RURAL DIT DE CASTELNAU";"18290";"CHAROST";"Pylône autostable"; 38.0;"ORANGE Services Fixes"
