Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
20018;1.08694;46.39583;"01° 05' 13.00'' Est, 46° 23' 45.00'' Nord";"86037";"CIMETIÈRE";"CD 10 CENTRAL TÉLÉPHONIQUE";"86290";"BRIGUEIL-LE-CHANTRE";"Pylône tubulaire"; 14.0;"ORANGE Services Fixes"
20030;0.06556;46.69861;"00° 03' 56.00'' Est, 46° 41' 55.00'' Nord";"86073";"VIVONNE";;"86170";"CHERVES";"Bâtiment"; 19.0;"Météo"
20032;0.33917;46.58083;"00° 20' 21.00'' Est, 46° 34' 51.00'' Nord";"86194";;"56 R DE LA MARNE STUDIO CHERIE FM";"86000";"POITIERS";"Immeuble"; 16.0;"Société Privée SA"
55785;0.22194;46.51778;"00° 13' 19.00'' Est, 46° 31' 04.00'' Nord";"86024";"LES BRANDES DE L'EPINE";"L'AQUITAINE A10 SITE ASF";"86190";"BERUGES";"Pylône autostable"; 30.0;"Sociétés d'Autoroutes"
62501;0.62667;46.56278;"00° 37' 36.00'' Est, 46° 33' 46.00'' Nord";"86070";"LE PEURON";"CITE HLM";"86300";"CHAUVIGNY";"Immeuble"; 20.0;
62505;0.64861;46.57111;"00° 38' 55.00'' Est, 46° 34' 16.00'' Nord";"86070";;"23 R DES PUYS";"86300";"CHAUVIGNY";"Immeuble"; 15.0;"Particulier"
106496;0.18056;46.30111;"00° 10' 50.00'' Est, 46° 18' 04.00'' Nord";"86082";;"R DES FONTAINES";"86700";"COUHE";"Château d'eau - réservoir"; 51.0;"Commune, communauté de commune"
106508;0.63528;46.42861;"00° 38' 07.00'' Est, 46° 25' 43.00'' Nord";"86153";;"ZONE D'ACTIVITÉ ÉCONOMIQUE DE LA PITAGE";"86320";"MAZEROLLES";"Pylône autostable"; 45.0;"ORANGE"
106548;0.11444;46.94861;"00° 06' 52.00'' Est, 46° 56' 55.00'' Nord";"86005";"LES PRÉS DE LA MOYE";;"86330";"ANGLIERS";"Pylône autostable"; 30.0;"ORANGE"
106584;0.76611;46.73667;"00° 45' 58.00'' Est, 46° 44' 12.00'' Nord";"86193";"LE BOURG SUD";"CENTRAL F.T AV JOURDE";"86450";"PLEUMARTIN";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
115099;0.36611;46.67278;"00° 21' 58.00'' Est, 46° 40' 22.00'' Nord";"86115";;"LYCEE PILOTE INNOVANT. PARC DU FUTUROSCOPE";"86130";"JAUNAY-CLAN";"Bâtiment"; 24.0;"Conseil Régional"
138207;0.32917;46.59778;"00° 19' 45.00'' Est, 46° 35' 52.00'' Nord";"86194";;"63 R DE LA BUGELLERIE LYCEE LOUIS ARMAND";"86000";"POITIERS";"Bâtiment"; 15.0;"Etat, Ministère"
144246;0.53278;46.82667;"00° 31' 58.00'' Est, 46° 49' 36.00'' Nord";"86066";;"R EDISON";"86100";"CHATELLERAULT";"Pylône autostable"; 30.0;"ORANGE"
216048;0.59389;46.90861;"00° 35' 38.00'' Est, 46° 54' 31.00'' Nord";"86092";;"RST INGRANDES PS PK 292.790";"86220";"DANGE-SAINT-ROMAIN";"Mât"; 22.0;"SNCF Réseau"
216052;0.54806;46.82139;"00° 32' 53.00'' Est, 46° 49' 17.00'' Nord";"86066";;"RST CHATELLERAULT PK 303.220";"86100";"CHATELLERAULT";"Mât"; 22.0;"SNCF Réseau"
216068;0.37333;46.65139;"00° 22' 24.00'' Est, 46° 39' 05.00'' Nord";"86062";;"RST CHASSENEUIL PK 328.110";"86360";"CHASSENEUIL-DU-POITOU";"Mât"; 22.0;"SNCF Réseau"
242991;0.37111;46.58917;"00° 22' 16.00'' Est, 46° 35' 21.00'' Nord";"86194";;"70 R DE BONNEUIL MATOURS";"86000";"POITIERS";"Immeuble"; 18.0;"Société Privée SA"
