Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
12394;3.64056;49.07528;"03° 38' 26.00'' Est, 49° 04' 31.00'' Nord";"51217";;"R DES PETITS RAMPARTS";"51700";"DORMANS";"Mât"; 12.0;"ORANGE Services Fixes"
12396;3.62861;49.09556;"03° 37' 43.00'' Est, 49° 05' 44.00'' Nord";"51644";"LES PATIS";;"51700";"VINCELLES";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
12424;4.35639;48.95583;"04° 21' 23.00'' Est, 48° 57' 21.00'' Nord";"51108";;"R DE LA MARNE";"51000";"CHALONS-EN-CHAMPAGNE";"Bâtiment"; 20.0;"ORANGE Services Fixes"
12430;4.76194;48.83806;"04° 45' 43.00'' Est, 48° 50' 17.00'' Nord";"51590";"BELVAL";"CHEM D'EXPLOITATION N°43 DIT DE BASSU";"51340";"VANAULT-LES-DAMES";"Bâtiment"; 42.0;"ORANGE Services Fixes"
33025;3.66917;48.62250;"03° 40' 09.00'' Est, 48° 37' 21.00'' Nord";"51103";"BLANQUEFORT";"CHEM VO N° 5 DES TUILERIES";"51260";"LA CELLE-SOUS-CHANTEMERLE";"Pylône autostable"; 45.0;
33047;4.46500;49.17806;"04° 27' 54.00'' Est, 49° 10' 41.00'' Nord";"51486";"ST SOUPLET SUR PY";"BÂTIMENT D'ÉLEVAGE DE POULETS VC DE ST-HILAIRE LE GRAND";"51600";"SAINT-HILAIRE-LE-GRAND";"Pylône autostable"; 45.0;"SFR"
33049;4.76472;48.54139;"04° 45' 53.00'' Est, 48° 32' 29.00'' Nord";"51269";"LE CHAMP DEVANT";"CHÂTEAU D'EAU PANORAMIQUE D 55 CHEMIN DE LA TOUR";"51290";"GIFFAUMONT-CHAMPAUBERT";"Château d'eau - réservoir"; 26.0;"Commune, communauté de commune"
33051;3.84361;49.08389;"03° 50' 37.00'' Est, 49° 05' 02.00'' Nord";"51605";;"TERRAIN DE FOOTBALL";"51480";"VENTEUIL";"Pylône tubulaire"; 12.0;"SFR"
33061;4.06861;49.04806;"04° 04' 07.00'' Est, 49° 02' 53.00'' Nord";"51347";"LE HAUT LIERY";;"51160";"MAREUIL-SUR-AY";"Pylône autostable"; 12.5;"SFR"
33063;3.98333;48.76278;"03° 59' 00.00'' Est, 48° 45' 46.00'' Nord";"51248";;"AV DE LA GARE L'ORMISSET SILO CHAMPAGNE CÉRÉALES";"51230";"FERE-CHAMPENOISE";"Silo"; 52.0;"Société Privée SA"
