Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
3492;2.34333;46.35361;"02° 20' 36.00'' Est, 46° 21' 13.00'' Nord";"03288";;"CIMETIERE DU BOURG D916";"03380";"TREIGNAT";"Pylône autostable"; 27.0;"ORANGE Services Fixes"
3494;2.42000;46.48833;"02° 25' 12.00'' Est, 46° 29' 18.00'' Nord";"03225";;"GOËLAT D943";"03370";"SAINT-DESIRE";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
3512;3.74583;45.98611;"03° 44' 45.00'' Est, 45° 59' 10.00'' Nord";"03139";;"RTE DE LE ROY JEAN PRÈS CSE DES POMPIERS";"03250";"LAPRUGNE";"Bâtiment"; 10.0;"ORANGE Services Fixes"
3514;3.03056;46.74778;"03° 01' 50.00'' Est, 46° 44' 52.00'' Nord";"03309";;"LE CHAMP ROUSSEAU";"03320";"LE VEURDRE";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
3516;3.04861;46.65361;"03° 02' 55.00'' Est, 46° 39' 13.00'' Nord";"03117";"LES PLACES";;"03160";"FRANCHESSE";"Pylône autostable"; 36.0;"ORANGE Services Fixes"
23426;3.33750;46.55361;"03° 20' 15.00'' Est, 46° 33' 13.00'' Nord";"03321";;"6, R JACQUARD";"03400";"YZEURE";"Bâtiment"; 18.7;"Coopérative Agricole, Vinicole"
23444;3.37417;46.17750;"03° 22' 27.00'' Est, 46° 10' 39.00'' Nord";"03258";"LE BOUCHEREAUD";"RTE DE VENDAT";"03110";"SAINT-REMY-EN-ROLLAT";"Pylône autostable"; 20.0;"SFR"
57875;2.63278;46.16750;"02° 37' 58.00'' Est, 46° 10' 03.00'' Nord";"03161";"RUE DE LA MAITRISE";;"03420";"MARCILLAT-EN-COMBRAILLE";"Château d'eau - réservoir"; 40.0;"Syndicat des eaux, Adduction"
58241;2.63667;46.34139;"02° 38' 12.00'' Est, 46° 20' 29.00'' Nord";"03185";"LE CHATELARD";"MONTLUCON/CHATELARD/ECOLE/RLP";"03100";"MONTLUCON";"Pylône autostable"; 22.0;"Titulaire programme Radio/TV"
63866;3.14806;46.11556;"03° 08' 53.00'' Est, 46° 06' 56.00'' Nord";"03021";"LES ROCS DE LA SERRE";;"03800";"BEGUES";"Pylône autostable"; 27.0;"EDF ou GDF"
68845;2.58556;46.36056;"02° 35' 08.00'' Est, 46° 21' 38.00'' Nord";"03185";;"36 R LUCAS DE NEHOU";"03100";"MONTLUCON";"Immeuble"; 37.0;"Société HLM"
68957;3.36861;46.55806;"03° 22' 07.00'' Est, 46° 33' 29.00'' Nord";"03321";"LA MERCY";;"03400";"YZEURE";"Château d'eau - réservoir"; 36.0;"Commune, communauté de commune"
71701;3.12528;46.59611;"03° 07' 31.00'' Est, 46° 35' 46.00'' Nord";"03247";"L'OME";;"03210";"SAINT-MENOUX";"Pylône autostable"; 34.0;"ORANGE"
71753;3.61056;46.38444;"03° 36' 38.00'' Est, 46° 23' 04.00'' Nord";"03132";"LES POULARDS";;"03220";"JALIGNY-SUR-BESBRE";"Pylône autostable"; 29.0;"ORANGE"
111566;2.66778;46.48333;"02° 40' 04.00'' Est, 46° 29' 00.00'' Nord";"03158";"PMV - GRD SOUDRAY";;"03190";"MAILLET";"Pylône autostable";;
111570;2.73861;46.37222;"02° 44' 19.00'' Est, 46° 22' 20.00'' Nord";"03031";"P.S. RD 33";;"03170";"BIZENEUILLE";"Pylône autostable";;
116691;2.58028;46.34639;"02° 34' 49.00'' Est, 46° 20' 47.00'' Nord";"03185";;"9 ALLÉE JEAN NEGRE";"03100";"MONTLUCON";"Immeuble"; 32.0;"Société HLM"
148235;3.30500;46.64694;"03° 18' 18.00'' Est, 46° 38' 49.00'' Nord";"03290";"ROTAIS";"ROUTE D'AUROUER";"03460";"TREVOL";"Château d'eau - réservoir"; 27.0;"Commune, communauté de commune"
148275;3.33861;46.56083;"03° 20' 19.00'' Est, 46° 33' 39.00'' Nord";"03190";;"1 PL DE LA GARE";"03000";"MOULINS";"Bâtiment"; 30.0;"Société Privée SA"
154601;3.56444;46.68056;"03° 33' 52.00'' Est, 46° 40' 50.00'' Nord";"03057";"L'AUMINCE";"CH D'EAU";"03230";"LA CHAPELLE-AUX-CHASSES";"Château d'eau - réservoir"; 30.0;"Syndicat des eaux, Adduction"
154913;3.43833;46.22194;"03° 26' 18.00'' Est, 46° 13' 19.00'' Nord";"03029";;"RÉSERVOIR DE BRISECHANGE D 173";"03260";"BILLY";"Château d'eau - réservoir"; 5.0;"Commune, communauté de commune"
154937;3.36694;46.30944;"03° 22' 01.00'' Est, 46° 18' 34.00'' Nord";"03298";;"LE MARQUISAT";"03150";"VARENNES-SUR-ALLIER";"Support non décrit"; 10.0;
173107;3.66139;46.07361;"03° 39' 41.00'' Est, 46° 04' 25.00'' Nord";"03165";;"SUBDIVISION EQUIPEMENT";"03250";"LE MAYET-DE-MONTAGNE";"Support non décrit"; 10.0;
173109;3.45972;46.06194;"03° 27' 35.00'' Est, 46° 03' 43.00'' Nord";"03264";;"AMONT PONT RIVE DROITE";"03270";"SAINT-YORRE";"Support non décrit"; 10.0;
173111;3.31583;46.40389;"03° 18' 57.00'' Est, 46° 24' 14.00'' Nord";"03065";;"AVAL PONT RIVE GAUCHE";"03500";"CHATEL-DE-NEUVRE";"Support non décrit"; 11.0;
173113;3.32472;46.55694;"03° 19' 29.00'' Est, 46° 33' 25.00'' Nord";"03190";;"SUBDIVISION EQUIPEMENT";"03000";"MOULINS";"Support non décrit"; 15.0;
173115;3.30417;46.31139;"03° 18' 15.00'' Est, 46° 18' 41.00'' Nord";"03254";;"AVAL PONT RIVE GAUCHE";"03500";"SAINT-POURCAIN-SUR-SIOULE";"Support non décrit"; 10.0;
173117;3.09444;46.11694;"03° 05' 40.00'' Est, 46° 07' 01.00'' Nord";"03107";;"R DE L ABATTOIR";"03450";"EBREUIL";"Support non décrit"; 10.0;
173131;3.67861;46.49750;"03° 40' 43.00'' Est, 46° 29' 51.00'' Nord";"03102";;"CHAMP BONNET";"03290";"DOMPIERRE-SUR-BESBRE";"Support non décrit"; 10.0;
206657;2.71750;46.36556;"02° 43' 03.00'' Est, 46° 21' 56.00'' Nord";"03217";"STATION DECCA";"LES BOTTES D33";"03170";"SAINT-ANGEL";"Pylône autostable"; 120.0;
