Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
9720;2.82778;43.47806;"02° 49' 40.00'' Est, 43° 28' 41.00'' Nord";"34229";;"PUECH DES BOLES";"34220";"RIOLS";"Pylône autostable"; 18.0;"ORANGE Services Fixes"
9722;2.77917;43.57444;"02° 46' 45.00'' Est, 43° 34' 28.00'' Nord";"34107";;"LIGNIERES HAUTES";"34330";"FRAISSE-SUR-AGOUT";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
9724;2.70306;43.60056;"02° 42' 11.00'' Est, 43° 36' 02.00'' Nord";"34293";;"R DE LA MAIRIE";"34330";"LA SALVETAT-SUR-AGOUT";"Mât métallique"; 7.0;"ORANGE Services Fixes"
9734;3.15222;43.61139;"03° 09' 08.00'' Est, 43° 36' 41.00'' Nord";"34028";"JAURES";"CENTRAL TÉLÉPHONIQUE";"34600";"BEDARIEUX";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
9740;3.16389;43.59583;"03° 09' 50.00'' Est, 43° 35' 45.00'' Nord";"34028";"PIC DE TANTAJO";"CHEM RURAL";"34600";"BEDARIEUX";"Bâtiment"; 6.0;"ORANGE Services Fixes"
9750;3.05333;43.45028;"03° 03' 12.00'' Est, 43° 27' 01.00'' Nord";"34074";"LA TUILERIE";"BD  DE L'ORB";"34460";"CESSENON-SUR-ORB";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
22616;2.76917;43.48694;"02° 46' 09.00'' Est, 43° 29' 13.00'' Nord";"34284";;"AV DE LA GARE";"34220";"SAINT-PONS-DE-THOMIERES";"Pylône autostable"; 24.0;"ORANGE Services Fixes"
22618;3.32472;43.73417;"03° 19' 29.00'' Est, 43° 44' 03.00'' Nord";"34142";"FANGOUZE";"40B AV DE FUMEL AUTOCOMMUTATEUR";"34700";"LODEVE";"Pylône autostable"; 26.0;"ORANGE Services Fixes"
22622;3.71667;43.93722;"03° 43' 00.00'' Est, 43° 56' 14.00'' Nord";"34111";;"R DE TIRONDEL";"34190";"GANGES";"Pylône autostable"; 14.0;"ORANGE Services Fixes"
29955;3.23694;43.34556;"03° 14' 13.00'' Est, 43° 20' 44.00'' Nord";"34032";;"7 AV PIERRE VERDIER IMM LES TUILERIES";"34500";"BEZIERS";"Immeuble"; 21.0;"Copropriété, Syndic, SCI"
29987;3.42694;43.62417;"03° 25' 37.00'' Est, 43° 37' 27.00'' Nord";"34079";;"COLLINE LA RAMASSE";"34800";"CLERMONT-L'HERAULT";"Pylône autostable"; 17.0;"Commune, communauté de commune"
30031;3.31000;43.83306;"03° 18' 36.00'' Est, 43° 49' 59.00'' Nord";"34064";;"TUNNEL DU PAS DE L'ESCALETTE ENTRÉE NORD OUEST";"34520";"LE CAYLAR";"Intérieur sous-terrain"; 10.0;"SFR"
30037;3.77028;43.64917;"03° 46' 13.00'' Est, 43° 38' 57.00'' Nord";"34116";"LA SOUCARÈDE";;"34790";"GRABELS";"Pylône autostable"; 39.0;"HIVORY"
30081;3.89806;43.60694;"03° 53' 53.00'' Est, 43° 36' 25.00'' Nord";"34172";;"85 AV DE LA POMPIGNANE RÉSIDENCE ARTÉMIS";"34080";"MONTPELLIER";"Immeuble"; 34.0;"Copropriété, Syndic, SCI"
30095;3.93083;43.60611;"03° 55' 51.00'' Est, 43° 36' 22.00'' Nord";"34172";"RASTOUBLE";"ACCÈS A9 / ECH. N°29";"34080";"MONTPELLIER";"Pylône tubulaire"; 9.0;"HIVORY"
30279;3.89278;43.60528;"03° 53' 34.00'' Est, 43° 36' 19.00'' Nord";"34172";;"94 AV DU PONT JUVENAL";"34080";"MONTPELLIER";"Immeuble"; 27.0;"Copropriété, Syndic, SCI"
30309;3.74694;43.44222;"03° 44' 49.00'' Est, 43° 26' 32.00'' Nord";"34108";;"14 AV DE MUSCAT CAVE COOPÉRATIVE DE FRONTIGNAN";"34110";"FRONTIGNAN";"Bâtiment"; 18.0;"Coopérative Agricole, Vinicole"
45179;3.19056;43.52056;"03° 11' 26.00'' Est, 43° 31' 14.00'' Nord";"34130";;"CHEM DU TERRAS AUTOCOMMUTATEUR";"34480";"LAURENS";"Bâtiment"; 7.0;"ORANGE Services Fixes"
45184;2.67639;43.58778;"02° 40' 35.00'' Est, 43° 35' 16.00'' Nord";"34293";"SERRE DU GUILLOU";;"34330";"LA SALVETAT-SUR-AGOUT";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
48016;3.69278;43.39667;"03° 41' 34.00'' Est, 43° 23' 48.00'' Nord";"34301";"MONT ST CLAIR";"CITADELLE RICHELIEU";"34200";"SETE";"Fût"; 4.0;"Phares et balises"
49913;3.41528;43.38444;"03° 24' 55.00'' Est, 43° 23' 04.00'' Nord";"34289";"MONTS RAMUS";;"34630";"SAINT-THIBERY";"Pylône autostable"; 15.0;"EDF ou GDF"
51202;2.88111;43.61611;"02° 52' 52.00'' Est, 43° 36' 58.00'' Nord";"34046";"COURNIL";;"34330";"CAMBON-ET-SALVERGUES";"Pylône haubané"; 15.0;"Titulaire programme Radio/TV"
72753;2.80361;43.55250;"02° 48' 13.00'' Est, 43° 33' 09.00'' Nord";"34219";"SAUT DE VEZOLES";;"34390";"PREMIAN";"Pylône autostable"; 25.0;"Etat, Ministère"
73133;2.82778;43.52472;"02° 49' 40.00'' Est, 43° 31' 29.00'' Nord";"34219";"RTE DE LA CAUNE";"AUTOCOMMUTATEUR";"34390";"PREMIAN";"Mât"; 6.0;"Particulier"
77259;4.00944;43.61667;"04° 00' 34.00'' Est, 43° 37' 00.00'' Nord";"34154";;"PL DE LA LIBERATION  EGLISE DE MAUGUIO";"34280";"MAUGUIO";"Monument religieux"; 22.0;"Commune, communauté de commune"
77265;3.92694;43.52750;"03° 55' 37.00'' Est, 43° 31' 39.00'' Nord";"34192";;"24 BD DES GUILHEMS";"34250";"PALAVAS-LES-FLOTS";"Immeuble"; 21.0;"Copropriété, Syndic, SCI"
77351;3.83944;43.62556;"03° 50' 22.00'' Est, 43° 37' 32.00'' Nord";"34172";;"254 R MICHEL TEULE";"34080";"MONTPELLIER";"Immeuble"; 13.8;"Copropriété, Syndic, SCI"
89028;3.37167;43.50500;"03° 22' 18.00'' Est, 43° 30' 18.00'' Nord";"34063";;"AV DE PEZENAS";"34720";"CAUX";"Mât"; 7.0;"ORANGE Services Fixes"
89038;3.31583;43.62139;"03° 18' 57.00'' Est, 43° 37' 17.00'' Nord";"34292";;"RTE DU LAC AUTOCOMMUTATEUR";"34800";"SALASC";"Bâtiment"; 7.0;"ORANGE Services Fixes"
92975;3.32444;43.76583;"03° 19' 28.00'' Est, 43° 45' 57.00'' Nord";"34212";"LA FARE";"PRÈS DES RESERVOIRS";"34700";"POUJOLS";"Pylône autostable"; 15.0;"ORANGE"
93139;3.88278;43.60444;"03° 52' 58.00'' Est, 43° 36' 16.00'' Nord";"34172";;"5 B  R FARGES LEFARGESE";"34080";"MONTPELLIER";"Immeuble"; 23.0;"Copropriété, Syndic, SCI"
93143;3.58583;43.68694;"03° 35' 09.00'' Est, 43° 41' 13.00'' Nord";"34010";;"AV. DE ST GUILHEM CENTRAL TÉLÉPHONIQUE";"34150";"ANIANE";"Pylône autostable"; 19.0;"ORANGE Services Fixes"
93145;4.01722;43.77139;"04° 01' 02.00'' Est, 43° 46' 17.00'' Nord";"34110";;"AV DU MOULIN À VENT";"34160";"GALARGUES";"Château d'eau - réservoir"; 22.0;"Commune, communauté de commune"
93177;3.48417;43.48056;"03° 29' 03.00'' Est, 43° 28' 50.00'' Nord";"34162";;"PL EMILE COMBE EGLISE";"34530";"MONTAGNAC";"Monument religieux"; 41.0;"Commune, communauté de commune"
93223;3.14083;43.31306;"03° 08' 27.00'' Est, 43° 18' 47.00'' Nord";"34081";;"R DES ECOLES";"34440";"COLOMBIERS";"Château d'eau - réservoir"; 34.0;"Commune, communauté de commune"
93243;3.51917;43.29222;"03° 31' 09.00'' Est, 43° 17' 32.00'' Nord";"34003";"PORT AMBONNE";"2 AV DE LA BUTTE";"34300";"AGDE";"Immeuble"; 25.0;"Commune, communauté de commune"
93251;3.35111;43.28000;"03° 21' 04.00'' Est, 43° 16' 48.00'' Nord";"34209";"TOUR DE L'ORB";"AV, DU GRAND SALAN";"34450";"PORTIRAGNES";"Pylône autostable"; 24.0;"ORANGE"
110740;3.28333;43.33583;"03° 16' 60.00'' Est, 43° 20' 09.00'' Nord";"34336";"ECHANGEUR BEZIERS EST";"A A9";"34500";"VILLENEUVE-LES-BEZIERS";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
