Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
20520;6.82694;47.74333;"06° 49' 37.00'' Est, 47° 44' 36.00'' Nord";"90052";"VILLAGE";;"90200";"GIROMAGNY";"Pylône tubulaire"; 15.0;"ORANGE Services Fixes"
20526;7.00139;47.61000;"07° 00' 05.00'' Est, 47° 36' 36.00'' Nord";"90071";;"R DE LA LIBERATION R DU GNL DE GAULLE";"90130";"MONTREUX-CHATEAU";"Pylône autostable"; 22.0;"ORANGE Services Fixes"
20530;6.84056;47.80944;"06° 50' 26.00'' Est, 47° 48' 34.00'' Nord";"90065";"AU BALLON D'ALSACE";;"90200";"LEPUIX";"Bâtiment"; 6.0;
151845;6.95917;47.73944;"06° 57' 33.00'' Est, 47° 44' 22.00'' Nord";"90089";;"STATION POMPAGE HAUTS-CHAMPS";"90110";"ROUGEMONT-LE-CHATEAU";"Support non décrit"; 15.0;
151849;6.95472;47.70361;"06° 57' 17.00'' Est, 47° 42' 13.00'' Nord";"90091";"R DU BOURG";"RESERVOIR ST GERMAIN CHATELET R DU BOURG";"90110";"SAINT-GERMAIN-LE-CHATELET";"Support non décrit"; 15.0;
151851;6.98694;47.72889;"06° 59' 13.00'' Est, 47° 43' 44.00'' Nord";"90066";"RTE DE PETITEFONTAINE";"STATION POMPAGE DE LEVAL RTE DE PETITEFONTAINE";"90110";"LEVAL";"Support non décrit"; 15.0;
151853;6.96722;47.73944;"06° 58' 02.00'' Est, 47° 44' 22.00'' Nord";"90089";"R DE LA BAVIERE";"RESERVOIR ROUGEMONT LE CHATEAU R DE LA BAVIERE";"90110";"ROUGEMONT-LE-CHATEAU";"Support non décrit"; 15.0;
152039;6.82417;47.74500;"06° 49' 27.00'' Est, 47° 44' 42.00'' Nord";"90052";;"76 FAUBOUR D'ALSACE";"90200";"GIROMAGNY";"Support non décrit";;
152041;6.89694;47.72333;"06° 53' 49.00'' Est, 47° 43' 24.00'' Nord";"90079";;"RESERVOIR";"90170";"PETITMAGNY";"Support non décrit";;
152043;6.85750;47.73333;"06° 51' 27.00'' Est, 47° 44' 00.00'' Nord";"90088";;"STATION DE POMPAGE";"90200";"ROUGEGOUTTE";"Support non décrit";;
152045;6.82222;47.74056;"06° 49' 20.00'' Est, 47° 44' 26.00'' Nord";"90052";;"RESERVOIR SOUS LA COTE";"90200";"GIROMAGNY";"Support non décrit";;
152047;6.82333;47.66667;"06° 49' 24.00'' Est, 47° 39' 60.00'' Nord";"90010";;"STATION DE POMPAGE SALBERT";"90000";"BELFORT";"Support non décrit";;
152049;6.83389;47.78278;"06° 50' 02.00'' Est, 47° 46' 58.00'' Nord";"90065";;"RESERVOIR DE MALVAUX";"90200";"LEPUIX";"Support non décrit";;
152051;6.76611;47.74444;"06° 45' 58.00'' Est, 47° 44' 40.00'' Nord";"90006";;"RESERVOIR";"90200";"AUXELLES-HAUT";"Support non décrit";;
152053;6.78056;47.73444;"06° 46' 50.00'' Est, 47° 44' 04.00'' Nord";"90005";;"RESERVOIR";"90200";"AUXELLES-BAS";"Support non décrit";;
323386;6.85000;47.65833;"06° 50' 60.00'' Est, 47° 39' 30.00'' Nord";"90010";;"6 R SALVADOR ALLENDE";"90000";"BELFORT";"Immeuble"; 23.0;"Société HLM"
362340;6.85833;47.64000;"06° 51' 30.00'' Est, 47° 38' 24.00'' Nord";"90010";;"6, QUAI CHARLES VALLET";"90000";"BELFORT";"Bâtiment"; 20.0;"Copropriété, Syndic, SCI"
362360;6.83639;47.69167;"06° 50' 11.00'' Est, 47° 41' 30.00'' Nord";"90093";;"17 B GRANDE RUE";"90300";"SERMAMAGNY";"Bâtiment"; 6.0;"ORANGE Services Fixes"
362362;6.78889;47.71750;"06° 47' 20.00'' Est, 47° 43' 03.00'' Nord";"90005";"LA GOUTTE LE HEU";;"90200";"AUXELLES-BAS";"Bâtiment"; 10.0;"Particulier"
366487;6.85750;47.63694;"06° 51' 27.00'' Est, 47° 38' 13.00'' Nord";"90010";;"CENTRE DES FAUBOURGS FAUBOURG DE FRANCE";"90000";"BELFORT";"Intérieur galerie"; 20.0;"Société Privée SA"
428666;6.85500;47.63583;"06° 51' 18.00'' Est, 47° 38' 09.00'' Nord";"90010";;"39 FBG DE FRANCE AGENCE FT";"90000";"BELFORT";"Immeuble"; 21.0;"Particulier"
