Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
44203;2.07083;49.05028;"02° 04' 15.00'' Est, 49° 03' 01.00'' Nord";"95476";;"9, CHAUSSÉE JULES CÉSAR BAT C 310 DU PARC EVOLIC DES BEAUX SOLEILS";"95520";"OSNY";"Bâtiment"; 13.0;"Société Privée SA"
62687;2.31972;49.01306;"02° 19' 11.00'' Est, 49° 00' 47.00'' Nord";"95199";;"5 B , ROUTE STRATÉGIQUE";"95330";"DOMONT";"Pylône autostable"; 30.0;"Titulaire programme Radio/TV"
88965;2.06556;49.04556;"02° 03' 56.00'' Est, 49° 02' 44.00'' Nord";"95127";;"12 R LINANDES ORANGES";"95800";"CERGY";"Immeuble"; 25.9;"Société Privée SA"
88975;2.44833;49.01528;"02° 26' 54.00'' Est, 49° 00' 55.00'' Nord";"95280";"SABLIÈRE DE LA SEINE";"R DU PONT DE LA BRÈCHE";"95190";"GOUSSAINVILLE";"Silo"; 28.6;"Société Privée SA"
89005;2.56056;49.05528;"02° 33' 38.00'' Est, 49° 03' 19.00'' Nord";"95641";"LES TREMBLEAUX ET ECOSSE FEVES";;"95470";"VEMARS";"Pylône autostable"; 32.5;"SNCF Réseau"
108500;2.53806;49.00750;"02° 32' 17.00'' Est, 49° 00' 27.00'' Nord";"95527";;"AÉROPORT CHARLES DE GAULLE CHAUFFERIE ZONE CENTRALE OUEST CENTRALE THERMIQUE";"95700";"ROISSY-EN-FRANCE";"Bâtiment"; 23.5;"Société Privée SA"
108718;2.23722;48.97611;"02° 14' 14.00'' Est, 48° 58' 34.00'' Nord";"95582";;"BRETELLE A115 VERS A15 PT DE L'ERMITAGE";"95110";"SANNOIS";"Ouvrage d'art (pont, viaduc)"; 11.0;"DDE"
154323;2.24667;49.13833;"02° 14' 48.00'' Est, 49° 08' 18.00'' Nord";"95134";;"STATION POMPAGE";"95660";"CHAMPAGNE-SUR-OISE";"Support non décrit"; 6.0;
154327;2.19861;49.11333;"02° 11' 55.00'' Est, 49° 06' 48.00'' Nord";"95480";;"RESERVOIR";"95620";"PARMAIN";"Support non décrit"; 6.0;
154331;2.23500;49.12778;"02° 14' 06.00'' Est, 49° 07' 40.00'' Nord";"95313";;"USINE DE TRAITEMENT CASSAN";"95290";"L'ISLE-ADAM";"Support non décrit"; 8.0;
154333;2.30111;49.13722;"02° 18' 04.00'' Est, 49° 08' 14.00'' Nord";"95052";;"RESERVOIR";"95260";"BEAUMONT-SUR-OISE";"Support non décrit"; 10.0;
154335;2.31028;49.14833;"02° 18' 37.00'' Est, 49° 08' 54.00'' Nord";"95052";;"STATION DE POMPAGE";"95260";"BEAUMONT-SUR-OISE";"Support non décrit"; 12.0;
154337;2.32417;49.15389;"02° 19' 27.00'' Est, 49° 09' 14.00'' Nord";"95116";;"STATION DE POMPAGE";"95820";"BRUYERES-SUR-OISE";"Support non décrit"; 12.0;
157215;2.24111;48.94361;"02° 14' 28.00'' Est, 48° 56' 37.00'' Nord";"95018";;"69 R DU LT-COL PRUDHON";"95100";"ARGENTEUIL";"Support non décrit"; 20.0;
162984;2.54167;49.01389;"02° 32' 30.00'' Est, 49° 00' 50.00'' Nord";"95527";;"AIR FRANCE AEROPORT CH DE GAUL";"95700";"ROISSY-EN-FRANCE";"Support non décrit"; 20.0;
166432;2.56611;49.00306;"02° 33' 58.00'' Est, 49° 00' 11.00'' Nord";"95527";;"AEROGARE MODULE K CDG 2";"95700";"ROISSY-EN-FRANCE";"Support non décrit"; 30.0;
176620;2.53889;49.09667;"02° 32' 20.00'' Est, 49° 05' 48.00'' Nord";"95604";;"USINE DES EAUX R CHARLES GAB";"95470";"SURVILLIERS";"Support non décrit"; 5.0;
176626;2.55194;49.03861;"02° 33' 07.00'' Est, 49° 02' 19.00'' Nord";"95154";;"STATION DE POMPAGE SMCA";"95380";"CHENNEVIERES-LES-LOUVRES";"Support non décrit"; 6.0;
176632;2.36528;49.14639;"02° 21' 55.00'' Est, 49° 08' 47.00'' Nord";"95026";;"STATION DE POMPAGE";"95270";"ASNIERES-SUR-OISE";"Support non décrit"; 7.0;
203693;2.08889;49.06083;"02° 05' 20.00'' Est, 49° 03' 39.00'' Nord";"95500";;"8 R ROBERT SCHUMANN";"95300";"PONTOISE";"Support non décrit"; 25.0;
216918;2.46333;49.01472;"02° 27' 48.00'' Est, 49° 00' 53.00'' Nord";"95280";;"RST CTRE A LGV NORD PK 003.329";"95190";"GOUSSAINVILLE";"Mât"; 10.0;"SNCF Réseau"
216922;2.50833;49.03000;"02° 30' 30.00'' Est, 49° 01' 48.00'' Nord";"95351";;"RST VAL NOEL PRCI PK 007.026";"95380";"LOUVRES";"Mât"; 10.0;"SNCF Réseau"
216926;2.55944;49.05528;"02° 33' 34.00'' Est, 49° 03' 19.00'' Nord";"95641";;"RST VEMARS PRCI 12 PK 011.668";"95470";"VEMARS";"Mât"; 10.0;"SNCF Réseau"
216934;2.44694;49.01278;"02° 26' 49.00'' Est, 49° 00' 46.00'' Nord";"95280";;"RST GOUSSAINVILLE PK 017.875";"95190";"GOUSSAINVILLE";"Mât"; 10.0;"SNCF Réseau"
216942;2.52278;49.09028;"02° 31' 22.00'' Est, 49° 05' 25.00'' Nord";"95371";;"RST PONT DES SOUPIRS PK 027.163";"95670";"MARLY-LA-VILLE";"Mât"; 25.0;"SNCF Réseau"
216952;2.39889;49.11889;"02° 23' 56.00'' Est, 49° 07' 08.00'' Nord";"95594";;"ALLÉE DU GRIFFON PK 033.950";"95270";"SEUGY";"Mât"; 22.0;"SNCF Réseau"
216954;2.36778;48.99583;"02° 22' 04.00'' Est, 48° 59' 45.00'' Nord";"95539";;"RST SARCELLES ST BRICE PK 014.800";"95350";"SAINT-BRICE-SOUS-FORET";"Mât"; 10.0;"SNCF Réseau"
