Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
50645;45.23306;-12.75639;"45° 13' 59.00'' Est, 12° 45' 23.00'' Sud";"97611";;"MAJICAVO LAMIR";"97600";"MAMOUDZOU";"Pylône autostable"; 25.0;"SFR"
205378;45.17389;-12.96194;"45° 10' 26.00'' Est, 12° 57' 43.00'' Sud";"97603";"MTSAMOUDOU";;"97660";"BANDRELE";"Mât"; 6.0;"ORANGE Services Fixes"
205530;45.12306;-12.97778;"45° 07' 23.00'' Est, 12° 58' 40.00'' Sud";"97609";"MRONABEJA";"TERRAIN DE SPORT";"97625";"KANI-KELI";"Mât"; 6.0;"ORANGE Services Fixes"
289073;45.27333;-12.78556;"45° 16' 24.00'' Est, 12° 47' 08.00'' Sud";"97611";;"CASE PENTE N°2 MANDZARISOUA";"97611";"MAMOUDZOU";"Pylône haubané"; 15.0;
296147;45.27444;-12.78250;"45° 16' 28.00'' Est, 12° 46' 57.00'' Sud";"97608";"BADAMIERS";"CTS DES BADAMIERS";"97615";"DZAOUDZI";"Dalle en béton"; 2.0;"Titulaire programme Radio/TV"
299267;45.22944;-12.78500;"45° 13' 46.00'' Est, 12° 47' 06.00'' Sud";"97611";;"R RASSI BOINA KAIME";"97600";"MAMOUDZOU";"Pylône tubulaire"; 25.0;"Sté Réunionn. de Radiotéléph."
299271;45.07722;-12.76306;"45° 04' 38.00'' Est, 12° 45' 47.00'' Sud";"97613";"CHEMBENYOUMBA";"PL DU CARREFOUR";"97650";"M'TSANGAMOUJI";"Mât béton"; 18.0;"Sté Réunionn. de Radiotéléph."
304434;45.22500;-12.74444;"45° 13' 30.00'' Est, 12° 44' 40.00'' Sud";"97610";;"MAJIKAVO KOROPA";"97600";"KOUNGOU";"Pylône autostable"; 8.0;"Sté Réunionn. de Radiotéléph."
306529;45.07750;-12.68667;"45° 04' 39.00'' Est, 12° 41' 12.00'' Sud";"97612";;"VILLAGE DE M'TSAHARA - FACE AU COLLEGE";"97630";"MTSAMBORO";"Pylône autostable"; 8.0;"Sté Réunionn. de Radiotéléph."
309729;45.12472;-12.82972;"45° 07' 29.00'' Est, 12° 49' 47.00'' Sud";"97614";;"PISTE SOGEA";"97670";"OUANGANI";"Pylône autostable"; 25.0;"Sté Réunionn. de Radiotéléph."
311396;45.08417;-12.95917;"45° 05' 03.00'' Est, 12° 57' 33.00'' Sud";"97609";"N'GOUJA";"CCD N° 4";"97625";"KANI-KELI";"Mât béton"; 12.0;"Sté Réunionn. de Radiotéléph."
331735;45.19278;-12.86611;"45° 11' 34.00'' Est, 12° 51' 58.00'' Sud";"97607";"HAMOURO";"RN1";"97660";"DEMBENI";"Pylône autostable"; 12.0;"Sté Réunionn. de Radiotéléph."
334424;45.28417;-12.76389;"45° 17' 03.00'' Est, 12° 45' 50.00'' Sud";"97608";"ROUTE DES BADAMIERS";"RTE DES BADAMIERS SRR";"97615";"DZAOUDZI";"Dalle en béton"; 5.0;"BELGACOM"
340491;45.22583;-12.78333;"45° 13' 33.00'' Est, 12° 46' 60.00'' Sud";"97611";"M'SPERE";"CASE PEMTE N°2 MANDRARISOUM";"97600";"MAMOUDZOU";"Mât béton"; 16.0;"Telco OI"
340500;45.22556;-12.77250;"45° 13' 32.00'' Est, 12° 46' 21.00'' Sud";"97611";"Z.I KAWENI";"R DE L'ARCHIPEL";"97600";"MAMOUDZOU";"Bâtiment"; 13.0;"Particulier"
346018;45.27944;-12.79778;"45° 16' 46.00'' Est, 12° 47' 52.00'' Sud";"97615";"COMBANI";"R BAHONI";"97615";"PAMANDZI";"Mât béton"; 12.4;"Sté Réunionn. de Radiotéléph."
354185;45.13611;-12.78833;"45° 08' 10.00'' Est, 12° 47' 18.00'' Sud";"97617";;"QUARTIER MFILAOUNI COMBANI VILLE";"97680";"TSINGONI";"Mât béton"; 12.0;"Sté Réunionn. de Radiotéléph."
392610;45.22361;-12.78611;"45° 13' 25.00'' Est, 12° 47' 10.00'' Sud";"97611";"MATSAPERE";"21 R MANDZARSOA";"97600";"MAMOUDZOU";"Bâtiment"; 10.4;"Particulier"
392984;45.20444;-12.80333;"45° 12' 16.00'' Est, 12° 48' 12.00'' Sud";"97611";"PASSAMAINTY";"ROUTE DE VAHIBE CCT 3 PASSAMAINTY YAJOU";"97600";"MAMOUDZOU";"Pylône autostable"; 7.8;"Sté Réunionn. de Radiotéléph."
392986;45.10306;-12.84500;"45° 06' 11.00'' Est, 12° 50' 42.00'' Sud";"97616";"QUARTIER DOUJANI";"SADA";"97640";"SADA";"Mât béton"; 12.0;"Sté Réunionn. de Radiotéléph."
403830;45.14222;-12.89444;"45° 08' 32.00'' Est, 12° 53' 40.00'' Sud";"97606";"R DU DISPENSAIRE";;"97620";"CHIRONGUI";"Mât béton"; 12.0;"Sté Réunionn. de Radiotéléph."
412560;45.21889;-12.79000;"45° 13' 08.00'' Est, 12° 47' 24.00'' Sud";"97611";"DOUJANI";"14 R KOUA KOUA BONOVO";"97600";"MAMOUDZOU";"Mât béton"; 12.0;"Sté Réunionn. de Radiotéléph."
