Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
21184;12152;"ORANGE service fixe";"Antenne parabolique";1467433;0.60;"Directif";287.00;17.00;"FH";17.70;18.10;"GHz"
21184;12152;"ORANGE service fixe";"Antenne parabolique";1467433;0.60;"Directif";287.00;17.00;"FH";18.60;18.80;"GHz"
21184;12152;"ORANGE service fixe";"Antenne parabolique";3319669;0.30;"Directif";206.00;17.00;"FH";37.50;38.00;"GHz"
21184;12152;"ORANGE service fixe";"Antenne parabolique";3319669;0.30;"Directif";206.00;17.00;"FH";38.52;39.48;"GHz"
43731;74344;"SFR";"Panneau";2931806;1.30;"Directif";0.00;43.10;"LTE 800";801.00;811.00;"MHz"
43731;74344;"SFR";"Panneau";2931806;1.30;"Directif";0.00;43.10;"LTE 800";842.00;852.00;"MHz"
43731;74344;"SFR";"Panneau";2931806;1.30;"Directif";0.00;43.10;"GSM 900";902.50;914.90;"MHz"
43731;74344;"SFR";"Panneau";2931806;1.30;"Directif";0.00;43.10;"UMTS 900";904.90;914.90;"MHz"
43731;74344;"SFR";"Panneau";2931806;1.30;"Directif";0.00;43.10;"GSM 900";947.50;959.90;"MHz"
43731;74344;"SFR";"Panneau";2931806;1.30;"Directif";0.00;43.10;"UMTS 900";949.90;959.90;"MHz"
43731;74344;"SFR";"Panneau";2931808;1.30;"Directif";120.00;43.10;"LTE 800";801.00;811.00;"MHz"
43731;74344;"SFR";"Panneau";2931808;1.30;"Directif";120.00;43.10;"LTE 800";842.00;852.00;"MHz"
43731;74344;"SFR";"Panneau";2931808;1.30;"Directif";120.00;43.10;"GSM 900";902.50;914.90;"MHz"
43731;74344;"SFR";"Panneau";2931808;1.30;"Directif";120.00;43.10;"UMTS 900";904.90;914.90;"MHz"
43731;74344;"SFR";"Panneau";2931808;1.30;"Directif";120.00;43.10;"GSM 900";947.50;959.90;"MHz"
43731;74344;"SFR";"Panneau";2931808;1.30;"Directif";120.00;43.10;"UMTS 900";949.90;959.90;"MHz"
43731;74344;"SFR";"Panneau";2931810;1.30;"Directif";270.00;43.10;"LTE 800";801.00;811.00;"MHz"
43731;74344;"SFR";"Panneau";2931810;1.30;"Directif";270.00;43.10;"LTE 800";842.00;852.00;"MHz"
43731;74344;"SFR";"Panneau";2931810;1.30;"Directif";270.00;43.10;"GSM 900";902.50;914.90;"MHz"
43731;74344;"SFR";"Panneau";2931810;1.30;"Directif";270.00;43.10;"UMTS 900";904.90;914.90;"MHz"
43731;74344;"SFR";"Panneau";2931810;1.30;"Directif";270.00;43.10;"GSM 900";947.50;959.90;"MHz"
43731;74344;"SFR";"Panneau";2931810;1.30;"Directif";270.00;43.10;"UMTS 900";949.90;959.90;"MHz"
43731;74344;"SFR";"Panneau";2931812;1.40;"Directif";0.00;43.10;"UMTS 2100";1915.10;1920.10;"MHz"
43731;74344;"SFR";"Panneau";2931812;1.40;"Directif";0.00;43.10;"UMTS 2100";1920.50;1935.30;"MHz"
43731;74344;"SFR";"Panneau";2931812;1.40;"Directif";0.00;43.10;"UMTS 2100";1959.90;1964.90;"MHz"
43731;74344;"SFR";"Panneau";2931812;1.40;"Directif";0.00;43.10;"UMTS 2100";2110.50;2125.30;"MHz"
43731;74344;"SFR";"Panneau";2931812;1.40;"Directif";0.00;43.10;"UMTS 2100";2149.90;2154.90;"MHz"
43731;74344;"SFR";"Panneau";2931814;1.40;"Directif";120.00;43.10;"UMTS 2100";1915.10;1920.10;"MHz"
43731;74344;"SFR";"Panneau";2931814;1.40;"Directif";120.00;43.10;"UMTS 2100";1920.50;1935.30;"MHz"
43731;74344;"SFR";"Panneau";2931814;1.40;"Directif";120.00;43.10;"UMTS 2100";1959.90;1964.90;"MHz"
43731;74344;"SFR";"Panneau";2931814;1.40;"Directif";120.00;43.10;"UMTS 2100";2110.50;2125.30;"MHz"
43731;74344;"SFR";"Panneau";2931814;1.40;"Directif";120.00;43.10;"UMTS 2100";2149.90;2154.90;"MHz"
43731;74344;"SFR";"Panneau";2931816;1.40;"Directif";270.00;43.10;"UMTS 2100";1915.10;1920.10;"MHz"
43731;74344;"SFR";"Panneau";2931816;1.40;"Directif";270.00;43.10;"UMTS 2100";1920.50;1935.30;"MHz"
43731;74344;"SFR";"Panneau";2931816;1.40;"Directif";270.00;43.10;"UMTS 2100";1959.90;1964.90;"MHz"
43731;74344;"SFR";"Panneau";2931816;1.40;"Directif";270.00;43.10;"UMTS 2100";2110.50;2125.30;"MHz"
43731;74344;"SFR";"Panneau";2931816;1.40;"Directif";270.00;43.10;"UMTS 2100";2149.90;2154.90;"MHz"
43753;73450;"SFR";"Fouet";41287;0.20;"Non Directif";;3.00;"GSM 900";904.90;914.90;"MHz"
43753;73450;"SFR";"Fouet";41287;0.20;"Non Directif";;3.00;"GSM 900";949.90;959.90;"MHz"
43753;73450;"SFR";"Fouet";41288;0.20;"Non Directif";;3.00;"GSM 900";904.90;914.90;"MHz"
43753;73450;"SFR";"Fouet";41288;0.20;"Non Directif";;3.00;"GSM 900";949.90;959.90;"MHz"
43753;73450;"SFR";"Panneau";3859339;0.20;"Directif";360.00;3.00;"UMTS 2100";1915.10;1920.10;"MHz"
43753;73450;"SFR";"Panneau";3859339;0.20;"Directif";360.00;3.00;"UMTS 2100";1920.50;1935.30;"MHz"
43753;73450;"SFR";"Panneau";3859339;0.20;"Directif";360.00;3.00;"UMTS 2100";1959.90;1964.90;"MHz"
43753;73450;"SFR";"Panneau";3859339;0.20;"Directif";360.00;3.00;"UMTS 2100";2110.50;2125.30;"MHz"
43753;73450;"SFR";"Panneau";3859339;0.20;"Directif";360.00;3.00;"UMTS 2100";2149.90;2154.90;"MHz"
43753;73450;"SFR";"Fouet";3859341;0.20;"Non Directif";;3.00;"GSM 900";904.90;914.90;"MHz"
43753;73450;"SFR";"Fouet";3859341;0.20;"Non Directif";;3.00;"GSM 900";949.90;959.90;"MHz"
43753;73450;"SFR";"Fouet";3859343;0.20;"Non Directif";;3.00;"GSM 900";904.90;914.90;"MHz"
43753;73450;"SFR";"Fouet";3859343;0.20;"Non Directif";;3.00;"GSM 900";949.90;959.90;"MHz"
43753;73450;"SFR";"Panneau";3859345;0.20;"Directif";0.00;3.00;"GSM 900";904.90;914.90;"MHz"
43753;73450;"SFR";"Panneau";3859345;0.20;"Directif";0.00;3.00;"GSM 900";949.90;959.90;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"GSM 900";904.90;914.90;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"GSM 900";949.90;959.90;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"UMTS 2100";1915.10;1920.10;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"UMTS 2100";1920.50;1935.30;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"UMTS 2100";1959.90;1964.90;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"UMTS 2100";2110.50;2125.30;"MHz"
43755;72854;"SFR";"Cigare";41289;0.10;"Directif";345.00;5.10;"UMTS 2100";2149.90;2154.90;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"GSM 900";904.90;914.90;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"GSM 900";949.90;959.90;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"UMTS 2100";1915.10;1920.10;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"UMTS 2100";1920.50;1935.30;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"UMTS 2100";1959.90;1964.90;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"UMTS 2100";2110.50;2125.30;"MHz"
43755;72854;"SFR";"Cigare";3753247;0.10;"Directif";165.00;5.10;"UMTS 2100";2149.90;2154.90;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"GSM 900";904.90;914.90;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"GSM 900";949.90;959.90;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"UMTS 2100";1915.10;1920.10;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"UMTS 2100";1920.50;1935.30;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"UMTS 2100";1959.90;1964.90;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"UMTS 2100";2110.50;2125.30;"MHz"
43755;72854;"SFR";"Cigare";3753249;0.10;"Directif";165.00;5.10;"UMTS 2100";2149.90;2154.90;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"GSM 900";904.90;914.90;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"GSM 900";949.90;959.90;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"UMTS 2100";1915.10;1920.10;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"UMTS 2100";1920.50;1935.30;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"UMTS 2100";1959.90;1964.90;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"UMTS 2100";2110.50;2125.30;"MHz"
43755;72854;"SFR";"Cigare";3753251;1.20;"Directif";345.00;5.10;"UMTS 2100";2149.90;2154.90;"MHz"
43785;87006;"SFR";"Antenne parabolique";41351;0.60;"Directif";94.50;24.30;"FH";19.30;19.70;"GHz"
43785;87006;"SFR";"Panneau";1281197;2.70;"Directif";65.00;24.00;"LTE 800";801.00;811.00;"MHz"
43785;87006;"SFR";"Panneau";1281197;2.70;"Directif";65.00;24.00;"LTE 800";842.00;852.00;"MHz"
43785;87006;"SFR";"Panneau";1281197;2.70;"Directif";65.00;24.00;"GSM 900";902.50;914.90;"MHz"
