Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
18778;32263;"METEO";"Antenne radar";390300;8.00;"Non Directif";;4.00;"RDR";2700.00;2900.00;"MHz"
18778;32263;"METEO";"Antenne radar";390304;6.00;"Non Directif";;4.00;"RDR";5470.00;5650.00;"MHz"
18778;32263;"METEO";"Dipôle/Doublet";390306;0.80;"Non Directif";;6.00;"RS";400.15;406.00;"MHz"
18804;117241;"Sté de Transport audiovisuel";"Antenne parabolique";5220;0.70;"Directif";69.30;20.00;"FH";8400.00;8500.00;"MHz"
40209;67826;"SFR";"Panneau";35065;1.90;"Directif";0.00;24.80;"GSM 900";902.50;914.90;"MHz"
40209;67826;"SFR";"Panneau";35065;1.90;"Directif";0.00;24.80;"GSM 900";947.50;959.90;"MHz"
40209;67826;"SFR";"Panneau";1141464;1.90;"Directif";80.00;24.80;"GSM 900";902.50;914.90;"MHz"
40209;67826;"SFR";"Panneau";1141464;1.90;"Directif";80.00;24.80;"GSM 900";947.50;959.90;"MHz"
40209;67826;"SFR";"Panneau";1141466;1.90;"Directif";160.00;24.80;"GSM 900";902.50;914.90;"MHz"
40209;67826;"SFR";"Panneau";1141466;1.90;"Directif";160.00;24.80;"GSM 900";947.50;959.90;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"GSM 900";902.50;914.90;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"GSM 900";947.50;959.90;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"UMTS 2100";1915.10;1920.10;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"UMTS 2100";1920.50;1935.30;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"UMTS 2100";1959.90;1964.90;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"UMTS 2100";2110.50;2125.30;"MHz"
40357;102618;"SFR";"Cierge/Perche";35306;3.00;"Non Directif";;21.30;"UMTS 2100";2149.90;2154.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"LTE 800";801.00;811.00;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"LTE 800";842.00;852.00;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"GSM 900";902.50;914.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 900";904.90;914.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"GSM 900";947.50;959.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 900";949.90;959.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"GSM 1800";1710.10;1712.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"GSM 1800";1737.10;1758.10;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"GSM 1800";1805.10;1807.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"GSM 1800";1832.10;1853.10;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 2100";1915.10;1920.10;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 2100";1920.50;1935.30;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 2100";1959.90;1964.90;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 2100";2110.50;2125.30;"MHz"
40467;192099;"SFR";"Panneau";35487;1.90;"Directif";120.00;31.80;"UMTS 2100";2149.90;2154.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"LTE 800";801.00;811.00;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"LTE 800";842.00;852.00;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"GSM 900";902.50;914.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"UMTS 900";904.90;914.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"GSM 900";947.50;959.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"UMTS 900";949.90;959.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"GSM 1800";1710.10;1712.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"GSM 1800";1737.10;1758.10;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"GSM 1800";1805.10;1807.90;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"GSM 1800";1832.10;1853.10;"MHz"
40467;192099;"SFR";"Panneau";35488;1.90;"Directif";240.00;31.80;"UMTS 2100";1915.10;1920.10;"MHz"
