Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
18548;32211;"Direction Des Routes";"Aérien issu de reprise des données électroniques";5143;;;;;;39.40;40.65;"MHz"
18550;32212;"Direction Des Routes";"Aérien issu de reprise des données électroniques";5144;;;;;;34.85;36.60;"MHz"
18550;32212;"Direction Des Routes";"Aérien issu de reprise des données électroniques";5144;;;;;;39.40;40.65;"MHz"
18630;203511;"Site privé";"Dipôle/Doublet";5153;2.00;"Directif";180.00;15.00;"FM";87.50;108.00;"MHz"
18638;25019;"ANFR / DTCG";"Antenne Gonio";238310;1.70;"Non Directif";;77.00;"GONIO";20.00;160.00;"MHz"
18638;25019;"ANFR / DTCG";"Antenne Gonio";238310;1.70;"Non Directif";;77.00;"GONIO";160.00;400.00;"MHz"
18638;25019;"ANFR / DTCG";"Antenne Gonio";238310;1.70;"Non Directif";;77.00;"GONIO";400.00;1350.00;"MHz"
18638;25019;"ANFR / DTCG";"Fouet";238312;2.00;"Non Directif";;68.00;"REC";20.00;80.00;"MHz"
18638;25019;"ANFR / DTCG";"Discone";238314;0.90;"Non Directif";;68.00;"REC";70.00;400.00;"MHz"
18638;25019;"ANFR / DTCG";"Discone";238318;0.40;"Non Directif";;71.00;"REC";400.00;1350.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8265;1.80;"Directif";107.90;38.00;"FH";8025.00;8175.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8265;1.80;"Directif";107.90;38.00;"FH";8215.00;8400.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8279;1.80;"Directif";107.90;49.00;"FH";8025.00;8175.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8281;1.80;"Directif";331.90;48.00;"FH";8025.00;8175.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8283;1.80;"Directif";331.90;38.00;"FH";8025.00;8175.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8283;1.80;"Directif";331.90;38.00;"FH";8215.00;8400.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8285;0.70;"Directif";217.50;36.00;"FH";8400.00;8500.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8287;0.70;"Directif";62.00;45.00;"FH";8400.00;8500.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";8289;0.70;"Directif";317.90;45.00;"FH";8025.00;8175.00;"MHz"
24229;300160;"TDF";"Antenne parabolique";2186348;0.60;"Directif";286.20;37.00;"FH";17.70;18.10;"GHz"
24229;300160;"TDF";"Antenne parabolique";2186348;0.60;"Directif";286.20;37.00;"FH";18.60;18.80;"GHz"
39911;79093;"SFR";"Antenne parabolique";961675;1.00;"Directif";283.30;23.30;"FH";12.75;13.25;"GHz"
39911;79093;"SFR";"Antenne parabolique";961677;0.30;"Directif";234.80;21.00;"FH";22.21;22.37;"GHz"
39911;79093;"SFR";"Antenne parabolique";1141393;1.20;"Directif";31.90;23.00;"FH";6425.00;6700.00;"MHz"
39911;79093;"SFR";"Antenne parabolique";1706475;0.60;"Directif";195.00;21.80;"FH";12.75;13.25;"GHz"
