Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
4826;30239;"Direction Des Routes";"Aérien issu de reprise des données électroniques";1198;;" ";;;;39.40;40.60;"MHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";524854;1.20;"Directif";159.70;21.00;"FH";6425.00;6700.00;"MHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";1725813;1.20;"Directif";64.10;24.00;"FH";10.70;11.70;"GHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";2030621;0.90;"Directif";234.10;19.00;"FH";12.80;13.20;"GHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";2030621;0.90;"Directif";234.10;19.00;"FH";12.80;13.20;"GHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";4849948;0.30;"Directif";45.80;24.00;"FH";38.50;39.50;"GHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";5281454;0.30;"Directif";130.80;19.00;"FH";23.40;23.50;"GHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";5494987;0.30;"Directif";157.30;19.00;"FH";23.40;23.50;"GHz"
4844;7655;"ORANGE service fixe";"Antenne parabolique";5672103;0.30;"Directif";57.00;19.00;"FH";38.50;39.50;"GHz"
4860;63204;"ORANGE service fixe";"Antenne parabolique";99585;0.90;"Directif";116.40;14.00;"FH";8175.00;8215.00;"MHz"
4860;63204;"ORANGE service fixe";"Antenne parabolique";99585;0.90;"Directif";116.40;14.00;"FH";8175.00;8215.00;"MHz"
4860;63204;"ORANGE service fixe";"Antenne parabolique";1698371;0.90;"Directif";116.40;14.00;"FH";10.70;11.70;"GHz"
4860;63204;"ORANGE service fixe";"Antenne parabolique";3374458;0.30;"Directif";246.40;14.00;"FH";12.80;13.20;"GHz"
4866;18855;"ORANGE service fixe";"Antenne parabolique";1949126;1.20;"Directif";165.80;16.00;"FH";17.70;18.10;"GHz"
4866;18855;"ORANGE service fixe";"Antenne parabolique";1949126;1.20;"Directif";165.80;16.00;"FH";17.70;18.10;"GHz"
4866;18855;"ORANGE service fixe";"Antenne parabolique";1949126;1.20;"Directif";165.80;16.00;"FH";18.60;18.80;"GHz"
4866;18855;"ORANGE service fixe";"Antenne parabolique";1949126;1.20;"Directif";165.80;16.00;"FH";18.80;19.30;"GHz"
4874;193065;"ORANGE service fixe";"Antenne parabolique";3732691;0.60;"Directif";113.30;10.00;"FH";10.70;11.70;"GHz"
4882;45345;"ORANGE service fixe";"Plan passif ou miroir";1836582;4.00;"Directif";32.30;8.00;"FH";8175.00;8215.00;"MHz"
4882;45345;"ORANGE service fixe";"Plan passif ou miroir";1836582;4.00;"Directif";32.30;8.00;"FH";8175.00;8215.00;"MHz"
4882;45345;"ORANGE service fixe";"Plan passif ou miroir";1836582;4.00;"Directif";32.30;8.00;"FH";8215.00;8400.00;"MHz"
4882;45345;"ORANGE service fixe";"Plan passif ou miroir";1836584;4.00;"Directif";99.40;8.00;"FH";8175.00;8215.00;"MHz"
4882;45345;"ORANGE service fixe";"Plan passif ou miroir";1836584;4.00;"Directif";99.40;8.00;"FH";8215.00;8400.00;"MHz"
4882;45345;"ORANGE service fixe";"Plan passif ou miroir";1836584;4.00;"Directif";99.40;8.00;"FH";8400.00;8500.00;"MHz"
24913;58899;"SFR";"Antenne parabolique";1071861;0.60;"Directif";32.80;3.00;"FH";22.20;22.40;"GHz"
24913;58899;"SFR";"Antenne parabolique";3129294;0.60;"Directif";88.00;3.00;"FH";38.50;39.50;"GHz"
24913;58899;"SFR";"Antenne parabolique";4635418;0.60;"Directif";325.00;10.00;"FH";24.60;24.80;"GHz"
24913;58899;"SFR";"Antenne parabolique";4635418;0.60;"Directif";325.00;10.00;"FH";24.80;25.20;"GHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"LTE 800";801.00;811.00;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"LTE 800";842.00;852.00;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 900";904.90;914.90;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"GSM 900";904.90;914.90;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 900";949.90;959.90;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"GSM 900";949.90;959.90;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"LTE 1800";1730.00;1750.00;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"LTE 1800";1825.00;1845.00;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 2100";1915.10;1920.10;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 2100";1920.50;1935.30;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 2100";1959.90;1964.90;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 2100";2110.50;2125.30;"MHz"
24997;103609;"SFR";"Panneau";9404;0.60;"Directif";200.00;12.30;"UMTS 2100";2149.90;2154.90;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"LTE 800";801.00;811.00;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"LTE 800";842.00;852.00;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 900";904.90;914.90;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"GSM 900";904.90;914.90;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"GSM 900";949.90;959.90;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 900";949.90;959.90;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"LTE 1800";1730.00;1750.00;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"LTE 1800";1825.00;1845.00;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 2100";1915.10;1920.10;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 2100";1920.50;1935.30;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 2100";1959.90;1964.90;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 2100";2110.50;2125.30;"MHz"
24997;103609;"SFR";"Panneau";9405;2.00;"Directif";350.00;14.00;"UMTS 2100";2149.90;2154.90;"MHz"
24997;103609;"SFR";"Antenne parabolique";2891716;0.30;"Directif";311.20;15.00;"FH";38.50;39.50;"GHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"LTE 800";791.00;801.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"LTE 800";832.00;842.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"UMTS 900";880.10;889.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"GSM 900";880.10;889.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"UMTS 900";925.10;934.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"GSM 900";925.10;934.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"LTE 1800";1765.00;1785.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"GSM 1800";1765.00;1785.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"GSM 1800";1860.00;1880.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"LTE 1800";1860.00;1880.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"UMTS 2100";1900.10;1905.10;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"UMTS 2100";1935.30;1950.10;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009404;0.60;"Directif";200.00;12.30;"UMTS 2100";2125.30;2140.10;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"LTE 800";791.00;801.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"LTE 800";832.00;842.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"GSM 900";880.10;889.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"UMTS 900";880.10;889.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"UMTS 900";925.10;934.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"GSM 900";925.10;934.90;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"GSM 1800";1765.00;1785.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"LTE 1800";1765.00;1785.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"LTE 1800";1860.00;1880.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"GSM 1800";1860.00;1880.00;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"UMTS 2100";1900.10;1905.10;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"UMTS 2100";1935.30;1950.10;"MHz"
24997;1644030;"BOUYGUES TELECOM";"Panneau";750009405;2.00;"Directif";350.00;14.00;"UMTS 2100";2125.30;2140.10;"MHz"
50940;304240;"Antenne autorisée mais non activée";"Antenne parabolique";64960;3.10;"Non Directif";;6.00;"SAT";2053.30;2061.50;"MHz"
50940;304240;"Antenne autorisée mais non activée";"Antenne parabolique";64960;3.10;"Non Directif";;6.00;"SAT";2229.80;2239.00;"MHz"
50940;304240;"Antenne autorisée mais non activée";"Antenne parabolique";64962;3.10;"Non Directif";;6.00;"SAT";2053.30;2061.50;"MHz"
50940;304240;"Antenne autorisée mais non activée";"Antenne parabolique";64962;3.10;"Non Directif";;6.00;"SAT";2229.80;2239.00;"MHz"
56513;43899;"ORANGE service fixe";"Yagi";81556;0.50;"Directif";126.50;10.00;"FH ABI";456.00;460.00;"MHz"
56513;43899;"ORANGE service fixe";"Yagi";81556;0.50;"Directif";126.50;10.00;"FH ABI";466.00;470.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 700";708.00;718.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 700";763.00;773.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 800";811.00;821.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 800";852.00;862.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"GSM 900";889.90;899.90;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"UMTS 900";889.90;899.90;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"GSM 900";934.90;944.90;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"UMTS 900";934.90;944.90;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 1800";1710.00;1730.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 1800";1805.00;1825.00;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"LTE 2100";1950.10;1954.90;"MHz"
69887;539272;"ORANGE";"Panneau";1171096;2.70;"Directif";270.00;10.60;"UMTS 2100";1950.10;1954.90;"MHz"
