Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
19230;1.94750;44.06472;"01° 56' 51.00'' Est, 44° 03' 53.00'' Nord";"81069";"LA PEYRADE";;"81170";"CORDES-SUR-CIEL";"Bâtiment"; 9.0;"ORANGE Services Fixes"
19252;2.55806;43.56528;"02° 33' 29.00'' Est, 43° 33' 55.00'' Nord";"81014";;"ROUTE DE CASTRES AUTOCOMMUTATEUR";"81260";"ANGLES";"Pylône autostable"; 8.0;"ORANGE Services Fixes"
19254;2.01778;43.57000;"02° 01' 04.00'' Est, 43° 34' 12.00'' Nord";"81219";;"AV DE CASTRES D 926";"81700";"PUYLAURENS";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
19256;2.07583;43.67750;"02° 04' 33.00'' Est, 43° 40' 39.00'' Nord";"81216";"LA BROQUE";;"81440";"PUYCALVEL";"Pylône autostable"; 37.0;"ORANGE Services Fixes"
19272;2.46139;43.88889;"02° 27' 41.00'' Est, 43° 53' 20.00'' Nord";"81003";;"R DE LA HALLE AUTOCOMMUTATEUR";"81250";"ALBAN";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
19274;2.40139;44.02000;"02° 24' 05.00'' Est, 44° 01' 12.00'' Nord";"81308";;"CHEM DE GINESTOUS";"81340";"VALENCE-D'ALBIGEOIS";"Pylône autostable"; 19.0;"ORANGE Services Fixes"
19278;2.64000;43.47528;"02° 38' 24.00'' Est, 43° 28' 31.00'' Nord";"81115";;"R LAFARGUE";"81270";"LABASTIDE-ROUAIROUX";"Pylône autostable"; 23.0;"ORANGE Services Fixes"
22742;1.85917;43.79583;"01° 51' 33.00'' Est, 43° 47' 45.00'' Nord";"81202";"AU ROUGE";;"81310";"PARISOT";"Pylône autostable"; 32.0;"ORANGE Services Fixes"
22754;2.49667;43.63167;"02° 29' 48.00'' Est, 43° 37' 54.00'' Nord";"81037";;"PL DU PETIT TRAIN";"81260";"BRASSAC";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
40823;2.22139;43.67000;"02° 13' 17.00'' Est, 43° 40' 12.00'' Nord";"81252";"CIOTAT HAUT";;"81210";"SAINT-GERMIER";"Pylône autostable"; 36.0;"SFR"
62225;2.20111;43.97000;"02° 12' 04.00'' Est, 43° 58' 12.00'' Nord";"81144";;"CHEMIN DE LA VERTIGNE D 903 ROUTE DE VALENCE";"81380";"LESCURE-D'ALBIGEOIS";"Bâtiment"; 50.0;"Titulaire programme Radio/TV"
105570;1.96528;44.04750;"01° 57' 55.00'' Est, 44° 02' 51.00'' Nord";"81290";"SARMAZES";"PLAINE DE SARMAZES";"81170";"SOUEL";"Bâtiment"; 11.0;"Coopérative Agricole, Vinicole"
105578;2.20389;43.71167;"02° 12' 14.00'' Est, 43° 42' 42.00'' Nord";"81311";"LE BOUSQUET";;"81440";"VENES";"Pylône autostable"; 25.0;"ORANGE"
105582;1.68722;43.76833;"01° 41' 14.00'' Est, 43° 46' 06.00'' Nord";"81271";"LES NAUZES";"CHEM DES NAUZES CHÂTEAU D'EAU";"81370";"SAINT-SULPICE";"Château d'eau - réservoir"; 39.0;"Syndicat des eaux, Adduction"
105604;2.34889;43.62611;"02° 20' 56.00'' Est, 43° 37' 34.00'' Nord";"81042";"LE LAC BAS";"RTE DU HAUT LANGUEDOC";"81100";"BURLATS";"Pylône autostable"; 24.0;"ORANGE"
105610;2.28056;43.91889;"02° 16' 50.00'' Est, 43° 55' 08.00'' Nord";"81155";"FERRAYNIE";;"81430";"MARSAL";"Pylône autostable"; 30.0;"ORANGE"
105612;2.33528;43.89528;"02° 20' 07.00'' Est, 43° 53' 43.00'' Nord";"81317";;"PL DU BARRY";"81430";"VILLEFRANCHE-D'ALBIGEOIS";"Château d'eau - réservoir"; 30.0;"Syndicat des eaux, Adduction"
105614;2.15944;43.87917;"02° 09' 34.00'' Est, 43° 52' 45.00'' Nord";"81218";"ROSSIGNOL";;"81990";"PUYGOUZON";"Pylône autostable"; 24.0;"ORANGE"
105616;2.02833;44.01194;"02° 01' 42.00'' Est, 44° 00' 43.00'' Nord";"81319";"LA CAVESPANIÉ";"PRUNAC NORD CHEM 13";"81130";"VILLENEUVE-SUR-VERE";"Pylône autostable"; 24.0;"ORANGE"
105634;2.77722;43.65889;"02° 46' 38.00'' Est, 43° 39' 32.00'' Nord";"81193";"ROUAYRAS";;"81320";"NAGES";"Pylône autostable"; 32.0;"ORANGE"
105650;2.31389;43.55889;"02° 18' 50.00'' Est, 43° 33' 32.00'' Nord";"81307";"LES MANNETES";;"81090";"VALDURENQUE";"Pylône autostable"; 24.0;"ORANGE"
119543;2.77139;43.65389;"02° 46' 17.00'' Est, 43° 39' 14.00'' Nord";"81193";"ROUAYRAS";;"81320";"NAGES";"Pylône autostable"; 22.0;"ORANGE Services Fixes"
128770;1.83389;44.08472;"01° 50' 02.00'' Est, 44° 05' 05.00'' Nord";"81300";"L'ARBRE DE LA PLANE";"PYLONE BYT";"81170";"TONNAC";"Pylône autostable"; 43.0;"BOUYGUES"
151889;2.15833;44.04861;"02° 09' 30.00'' Est, 44° 02' 55.00'' Nord";"81060";;"22 R RASPAIL";"81400";"CARMAUX";"Support non décrit"; 10.0;
175740;2.35944;43.94611;"02° 21' 34.00'' Est, 43° 56' 46.00'' Nord";"81247";;"LA MOULINQUIE";"81340";"SAINT-CIRGUE";"Support non décrit"; 6.0;
175744;2.42472;44.01889;"02° 25' 29.00'' Est, 44° 01' 08.00'' Nord";"81264";;"CORNEVENT";"81340";"SAINT-MICHEL-LABADIE";"Support non décrit"; 4.0;
175746;2.50833;43.96667;"02° 30' 30.00'' Est, 43° 58' 00.00'' Nord";"81094";;"FONTVIEILLE";"81340";"FRAISSINES";"Support non décrit"; 3.0;
175748;2.50750;43.93083;"02° 30' 27.00'' Est, 43° 55' 51.00'' Nord";"81077";;"LE TRUEL";"81250";"CURVALLE";"Support non décrit"; 3.0;
201048;2.30500;44.12333;"02° 18' 18.00'' Est, 44° 07' 24.00'' Nord";"81292";;"PUECH";"81190";"TANUS";"Support non décrit"; 15.0;
201078;2.20528;43.63278;"02° 12' 19.00'' Est, 43° 37' 58.00'' Nord";"81065";;"ST MARTIAL";"81100";"CASTRES";"Support non décrit"; 0.0;
226851;2.44833;44.03056;"02° 26' 54.00'' Est, 44° 01' 50.00'' Nord";"81089";"LE MASNAU";"RTE DE FAUSSERGUES AU MANAU CROISEMENT DE LA D903";"81340";"FAUSSERGUES";"Pylône autostable"; 27.6;"SFR"
257640;2.40361;43.51778;"02° 24' 13.00'' Est, 43° 31' 04.00'' Nord";"81209";;"R DE L'ÉGLISE ST-BAUDILLE";"81660";"PONT-DE-LARN";"Pylône haubané"; 15.0;
263326;2.19944;43.93111;"02° 11' 58.00'' Est, 43° 55' 52.00'' Nord";"81004";;"13 R LAVOISIER";"81000";"ALBI";"Pylône autostable"; 26.0;"ORANGE"
286982;2.20833;43.59028;"02° 12' 30.00'' Est, 43° 35' 25.00'' Nord";"81065";;"R DES MÉTIERS ZI DE MÉLOU";"81100";"CASTRES";"Pylône autostable"; 24.0;"ORANGE"
288683;2.24556;43.65333;"02° 14' 44.00'' Est, 43° 39' 12.00'' Nord";"81065";"LE RÉSERVOIR - FONTCOUVERTE";;"81100";"CASTRES";"Pylône autostable"; 12.0;
309020;1.75861;43.72972;"01° 45' 31.00'' Est, 43° 43' 47.00'' Nord";"81140";"CAUQUILLOUS HAUT";"PRÈS DÉPARTEMENTALE 630 PRES SILOS";"81500";"LAVAUR";"Pylône tubulaire"; 30.0;"ORANGE"
321452;2.40278;44.01972;"02° 24' 10.00'' Est, 44° 01' 11.00'' Nord";"81308";;"PL DE L'EGLISE EGLISE NOTRE DAME";"81340";"VALENCE-D'ALBIGEOIS";"Monument religieux"; 37.0;"Commune, communauté de commune"
330166;2.41111;43.68472;"02° 24' 40.00'' Est, 43° 41' 05.00'' Nord";"81305";"LE BANQUET";;"81330";"VABRE";"Mât"; 8.0;"TDF"
331188;2.16917;43.92722;"02° 10' 09.00'' Est, 43° 55' 38.00'' Nord";"81004";"TRIOBÉOURÉS";"141 R DE JARLARD";"81000";"ALBI";"Pylône tubulaire"; 24.0;"ORANGE"
368014;2.06944;43.98000;"02° 04' 10.00'' Est, 43° 58' 48.00'' Nord";"81326";"LES PRADELS";;"81150";"SAINTE-CROIX";"Pylône autostable"; 46.0;"EDF ou GDF"
389953;2.40639;43.50139;"02° 24' 23.00'' Est, 43° 30' 05.00'' Nord";"81036";;"21 R DE LA MAIRIE";"81660";"BOUT-DU-PONT-DE-LARN";"Bâtiment"; 10.0;"Syndicat des eaux, Adduction"
396623;2.21139;44.05917;"02° 12' 41.00'' Est, 44° 03' 33.00'' Nord";"81249";"LE CAUSSÉ";"PRÈS D 3 DE CAMAUX À ST JEAN MARCEL";"81190";"SAINTE-GEMME";"Pylône autostable"; 24.0;"ORANGE"
412018;2.44417;43.83528;"02° 26' 39.00'' Est, 43° 50' 07.00'' Nord";"81203";"LINTIN";;"81250";"PAULINET";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
415447;1.88194;43.56917;"01° 52' 55.00'' Est, 43° 34' 09.00'' Nord";"81076";;"PL PAUL RAMADIER";"81470";"CUQ-TOULZA";"Bâtiment"; 5.0;"ORANGE Services Fixes"
415583;2.16444;44.03833;"02° 09' 52.00'' Est, 44° 02' 18.00'' Nord";"81060";"PUECH REYNAL";"R DU CHÂTEAU D'EAU";"81400";"CARMAUX";"Château d'eau - réservoir"; 21.0;"Syndicat des eaux, Adduction"
417085;2.24167;43.60694;"02° 14' 30.00'' Est, 43° 36' 25.00'' Nord";"81065";;"7 R HENRI IV";"81100";"CASTRES";"Bâtiment"; 20.0;"Particulier"
425922;2.48528;43.88278;"02° 29' 07.00'' Est, 43° 52' 58.00'' Nord";"81077";"CARMENEL";;"81250";"CURVALLE";"Pylône autostable"; 46.0;"EDF ou GDF"
426736;2.58556;43.66639;"02° 35' 08.00'' Est, 43° 39' 59.00'' Nord";"81153";"PUECH CORNET";;"81260";"LE MARGNES";"Pylône autostable"; 4.0;"ORANGE Services Fixes"
