Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
7958;0.48222;48.93944;"00° 28' 56.00'' Est, 48° 56' 22.00'' Nord";"27414";;"CHEMIN DE LA TANNERIE";"27390";"MONTREUIL-L'ARGILLE";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
7972;0.91083;49.06194;"00° 54' 39.00'' Est, 49° 03' 43.00'' Nord";"27217";"MARE EN VILLE";"R DU PLESSIS";"27190";"EMANVILLE";"Pylône tubulaire"; 20.0;"ORANGE Services Fixes"
7978;1.55250;49.42889;"01° 33' 09.00'' Est, 49° 25' 44.00'' Nord";"27245";"LA BOULAIE";;"27480";"FLEURY-LA-FORET";"Pylône autostable"; 57.0;"ORANGE Services Fixes"
8018;0.56444;49.23750;"00° 33' 52.00'' Est, 49° 14' 15.00'' Nord";"27542";"MONT ROTI";;"27450";"SAINT-GEORGES-DU-VIEVRE";"Pylône autostable"; 26.0;"ANFR"
90452;1.03806;49.08833;"01° 02' 17.00'' Est, 49° 05' 18.00'' Nord";"27033";"LES BAILLIÈRES";"ENTRE LA R.D.60 ET LE C.D.142";"27930";"BACQUEPUIS";"Silo"; 28.0;"Coopérative Agricole, Vinicole"
90464;1.69306;49.26306;"01° 41' 35.00'' Est, 49° 15' 47.00'' Nord";"27199";;"RTE DE GISORS - DÉPARTEMENTALE 10";"27720";"DANGU";"Pylône tubulaire"; 25.0;"ORANGE"
90488;0.75583;48.91167;"00° 45' 21.00'' Est, 48° 54' 42.00'' Nord";"27685";"SILO UCASEN";"16 R DU VIEUX POIRIERS";"27330";"LA VIEILLE-LYRE";"Silo"; 30.0;"Société Privée SA"
90492;0.67556;48.95000;"00° 40' 32.00'' Est, 48° 57' 00.00'' Nord";"27049";"HAMEAU DE LA BRIQUETERIE";"CD 35 CHÂTEAU D'EAU";"27330";"BEAUMESNIL";"Château d'eau - réservoir"; 37.0;"Commune, communauté de commune"
112110;1.39222;49.07750;"01° 23' 32.00'' Est, 49° 04' 39.00'' Nord";"27399";"AUTOROUTE DE NORMANDIE";"D 75";"27950";"MERCEY";"Pylône autostable"; 12.0;"Sociétés d'Autoroutes"
112114;1.26778;49.15972;"01° 16' 04.00'' Est, 49° 09' 35.00'' Nord";"27005";"CV 70";"AUTOROUTE DE NORMANDIE";"27600";"AILLY";"Pylône autostable"; 14.0;"Sociétés d'Autoroutes"
112116;1.23167;49.19139;"01° 13' 54.00'' Est, 49° 11' 29.00'' Nord";"27332";;"PÉAGE D'HEUDEBOUVILLE AUTOROUTE DE NORMANDIE A 13";"27400";"HEUDEBOUVILLE";"Pylône tubulaire"; 15.0;"Sociétés d'Autoroutes"
112118;1.20833;49.22806;"01° 12' 30.00'' Est, 49° 13' 41.00'' Nord";"27701";;"AUTOROUTE DE NORMANDIE PS CV 59";"27100";"VAL-DE-REUIL";"Pylône tubulaire"; 15.0;"Sociétés d'Autoroutes"
112184;0.88667;49.35333;"00° 53' 12.00'' Est, 49° 21' 12.00'' Nord";"27580";;"LA MIRAIE AUTOROUTE DE NORMANDIE TALUS PK 125.8";"27310";"SAINT-OUEN-DE-THOUBERVILLE";"Pylône autostable"; 15.0;"Sociétés d'Autoroutes"
112188;0.51861;49.39278;"00° 31' 07.00'' Est, 49° 23' 34.00'' Nord";"27101";;"LES BOIS NEAUX AUTOROUTE DE NORMANDIE PS CD 100";"27500";"BOUQUELON";"Pylône tubulaire"; 20.0;"Sociétés d'Autoroutes"
154545;0.33833;49.33778;"00° 20' 18.00'' Est, 49° 20' 16.00'' Nord";"27065";;"R ALBERT SOREL";"27210";"BEUZEVILLE";"Support non décrit"; 5.0;
154549;0.40111;49.36389;"00° 24' 04.00'' Est, 49° 21' 50.00'' Nord";"27100";;"RESERVOIR";"27210";"BOULLEVILLE";"Support non décrit"; 35.0;
154551;0.46056;49.26333;"00° 27' 38.00'' Est, 49° 15' 48.00'' Nord";"27218";;"RESERVOIR";"27260";"EPAIGNES";"Support non décrit"; 6.0;
154553;0.45306;49.37056;"00° 27' 11.00'' Est, 49° 22' 14.00'' Nord";"27656";;"RESERVOIR";"27500";"TOUTAINVILLE";"Support non décrit"; 5.0;
154555;0.37917;49.40722;"00° 22' 45.00'' Est, 49° 24' 26.00'' Nord";"27169";;"RESERVOIR";"27210";"CONTEVILLE";"Support non décrit"; 6.0;
154557;0.43389;49.30056;"00° 26' 02.00'' Est, 49° 18' 02.00'' Nord";"27671";;"RESERVOIR";"27210";"VANNECROCQ";"Support non décrit"; 5.0;
154559;0.40472;49.34417;"00° 24' 17.00'' Est, 49° 20' 39.00'' Nord";"27646";;"STATION DES GODELIERS";"27210";"LE TORPT";"Support non décrit"; 6.0;
154561;0.41528;49.40194;"00° 24' 55.00'' Est, 49° 24' 07.00'' Nord";"27260";;"STATION DE FOULBEC";"27210";"FOULBEC";"Support non décrit"; 6.0;
154565;0.39139;49.35611;"00° 23' 29.00'' Est, 49° 21' 22.00'' Nord";"27100";;"CHATEAU D EAU";"27210";"BOULLEVILLE";"Support non décrit"; 35.0;
157045;1.60583;49.15806;"01° 36' 21.00'' Est, 49° 09' 29.00'' Nord";"27213";;"18 GRANDE RUE";"27630";"ECOS";"Support non décrit"; 3.0;
166284;1.44556;49.13083;"01° 26' 44.00'' Est, 49° 07' 51.00'' Nord";"27477";;"RTE DE ANDELYS";"27510";"PRESSAGNY-L'ORGUEILLEUX";"Support non décrit"; 0.0;
169878;1.02056;49.04806;"01° 01' 14.00'' Est, 49° 02' 53.00'' Nord";"27161";;"PL BANCE";"27180";"CLAVILLE";"Support non décrit"; 12.0;
170438;1.19611;48.77083;"01° 11' 46.00'' Est, 48° 46' 15.00'' Nord";"27438";;"R PIERRE MENDES FRANCE";"27320";"NONANCOURT";"Support non décrit"; 10.0;
171606;1.16194;48.98694;"01° 09' 43.00'' Est, 48° 59' 13.00'' Nord";"27017";;"R DES FERMES";"27930";"ANGERVILLE-LA-CAMPAGNE";"Support non décrit"; 12.0;
172288;1.01167;49.10833;"01° 00' 42.00'' Est, 49° 06' 30.00'' Nord";"27486";;"PL MAURICE LEGAUX";"27110";"QUITTEBEUF";"Support non décrit"; 12.0;
173683;1.50500;49.17139;"01° 30' 18.00'' Est, 49° 10' 17.00'' Nord";"27408";;"R DES HUIT ACRES";"27510";"MEZIERES-EN-VEXIN";"Support non décrit"; 10.0;
176460;1.60694;49.23722;"01° 36' 25.00'' Est, 49° 14' 14.00'' Nord";"27633";;"22 RUE DES TILLEULS MAIRIE";"27420";"LES THILLIERS-EN-VEXIN";"Bâtiment"; 13.0;"Commune, communauté de commune"
176686;0.51028;49.35417;"00° 30' 37.00'' Est, 49° 21' 15.00'' Nord";"27467";;"2 PL VERDUN";"27500";"PONT-AUDEMER";"Support non décrit"; 20.0;
180017;1.62389;49.36028;"01° 37' 26.00'' Est, 49° 21' 37.00'' Nord";"27372";;"93 R DE LA MAIRIE MAIRIE";"27150";"LONGCHAMPS";"Bâtiment"; 14.0;"Commune, communauté de commune"
180861;0.85000;48.78806;"00° 51' 00.00'' Est, 48° 47' 17.00'' Nord";"27679";;"PL DE LA MAIRIE";"27160";"VERNEUIL-SUR-AVRE";"Support non décrit";;
190104;0.97750;49.26417;"00° 58' 39.00'' Est, 49° 15' 51.00'' Nord";"27638";;"C.E. R DE LA MARE MOREL";"27370";"LE THUIT-SIGNOL";"Support non décrit"; 40.0;
190160;1.14778;49.03167;"01° 08' 52.00'' Est, 49° 01' 54.00'' Nord";"27229";;"26 R DU PANORAMA";"27000";"EVREUX";"Support non décrit"; 3.0;
209708;1.47944;49.09028;"01° 28' 46.00'' Est, 49° 05' 25.00'' Nord";"27681";;"RST VERNON PK 079.950";"27200";"VERNON";"Mât"; 22.0;"SNCF Réseau"
209712;1.35722;49.17028;"01° 21' 26.00'' Est, 49° 10' 13.00'' Nord";"27022";;"RST GAILLON PK 092.970";"27940";"AUBEVOYE";"Mât"; 30.0;"SNCF Réseau"
209716;1.30750;49.20639;"01° 18' 27.00'' Est, 49° 12' 23.00'' Nord";"27676";;"RST VENABLES PK 098.200";"27940";"VENABLES";"Mât"; 6.0;"SNCF Réseau"
209720;1.22750;49.27194;"01° 13' 39.00'' Est, 49° 16' 19.00'' Nord";"27701";;"RST LE VAL DE REUIL PK 111.350";"27100";"VAL-DE-REUIL";"Mât"; 22.0;"SNCF Réseau"
209724;1.19500;49.31167;"01° 11' 42.00'' Est, 49° 18' 42.00'' Nord";"27386";;"RST RACCORDEMENT DU MANOIR PK 116.275";"27460";"LE MANOIR";"Mât"; 22.0;"SNCF Réseau"
261277;0.43333;48.91250;"00° 26' 00.00'' Est, 48° 54' 45.00'' Nord";"27680";"LES VIGNES";;"27390";"VERNEUSSES";"Château d'eau - réservoir"; 46.0;"Syndicat des eaux, Adduction"
281557;1.48500;49.09111;"01° 29' 06.00'' Est, 49° 05' 28.00'' Nord";"27681";;"1 PLACE DE L'ANCIENNE HALLE";"27200";"VERNON";"Bâtiment"; 6.0;"Société Privée SA"
329957;0.52056;49.35278;"00° 31' 14.00'' Est, 49° 21' 10.00'' Nord";"27467";;"21 ROUTE DE ST PAUL";"27500";"PONT-AUDEMER";"Pylône tubulaire"; 12.0;"TDF"
342880;0.44222;49.03722;"00° 26' 32.00'' Est, 49° 02' 14.00'' Nord";"27130";;"PEAGE ORBEC BROGLIE A28";"27270";"CAPELLE-LES-GRANDS";"Mât"; 12.0;
343593;0.31556;49.43167;"00° 18' 56.00'' Est, 49° 25' 54.00'' Nord";"27233";;"APPONTEMENT MARÉGRAPHE";"27210";"FATOUVILLE-GRESTAIN";"Mât béton"; 5.0;"CCI,Ch Metiers,Port Aut,Aérop"
