Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
5076;2.74861;44.52139;"02° 44' 55.00'' Est, 44° 31' 17.00'' Nord";"12096";"LA BARTHE";;"12500";"ESPALION";"Pylône autostable"; 37.0;"ORANGE Services Fixes"
5078;2.58361;44.60528;"02° 35' 01.00'' Est, 44° 36' 19.00'' Nord";"12110";"ANCIENNE ÉCOLE";;"12140";"GOLINHAC";"Pylône autostable"; 22.0;"ORANGE Services Fixes"
5090;2.89028;43.95417;"02° 53' 25.00'' Est, 43° 57' 15.00'' Nord";"12208";;"BD DE LA CAPELLE CENTRAL TÉLÉPHONIQUE";"12400";"SAINT-AFFRIQUE";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
5096;3.13722;44.20333;"03° 08' 14.00'' Est, 44° 12' 12.00'' Nord";"12200";"PUECH DE FONTANEILLES";;"12640";"RIVIERE-SUR-TARN";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
5098;3.20472;44.18778;"03° 12' 17.00'' Est, 44° 11' 16.00'' Nord";"12180";;"RD 29";"12720";"PEYRELEAU";"Pylône autostable"; 7.0;"ORANGE Services Fixes"
5102;3.30194;44.02333;"03° 18' 07.00'' Est, 44° 01' 24.00'' Nord";"12168";;"ALLÉE CHAUDE ROUTE NEUVE AUTOCOMMUTATEUR";"12230";"NANT";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
5124;2.66389;44.16500;"02° 39' 50.00'' Est, 44° 09' 54.00'' Nord";"12006";"LE FALGAS";;"12430";"ALRANCE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
5126;2.70611;44.08750;"02° 42' 22.00'' Est, 44° 05' 15.00'' Nord";"12299";"CAMP DEL SOL";"RUE DES HAUTES CIMES";"12430";"VILLEFRANCHE-DE-PANAT";"Pylône tubulaire"; 15.0;"ORANGE Services Fixes"
5136;3.06583;44.32222;"03° 03' 57.00'' Est, 44° 19' 20.00'' Nord";"12270";"PRÉ COSTE";"R DE LA PETITE CÔTE";"12150";"SEVERAC-LE-CHATEAU";"Bâtiment"; 7.0;"ORANGE Services Fixes"
5140;2.92667;44.59139;"02° 55' 36.00'' Est, 44° 35' 29.00'' Nord";"12214";;"RTE DE BONNEFOND AUTOCOMMUTATEUR";"12470";"SAINT-CHELY-D'AUBRAC";"Pylône autostable"; 7.0;"ORANGE Services Fixes"
5142;2.89917;43.95417;"02° 53' 57.00'' Est, 43° 57' 15.00'' Nord";"12208";"LES COMBES";;"12400";"SAINT-AFFRIQUE";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
5146;3.12000;43.86361;"03° 07' 12.00'' Est, 43° 51' 49.00'' Nord";"12155";"CATIÈRE";;"12540";"FONDAMENTE";"Pylône autostable"; 11.0;"ORANGE Services Fixes"
5150;2.75500;43.82417;"02° 45' 18.00'' Est, 43° 49' 27.00'' Nord";"12025";"LE CLAPAYROL";"ROUTE DE CAMARES D91 AUTOCOMMUTATEUR";"12370";"BELMONT-SUR-RANCE";"Pylône autostable"; 8.0;"ORANGE Services Fixes"
5152;2.64139;43.96667;"02° 38' 29.00'' Est, 43° 58' 00.00'' Nord";"12149";"LE BOUIS";"D 60";"12550";"MONTCLAR";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
5154;2.59083;43.88222;"02° 35' 27.00'' Est, 43° 52' 56.00'' Nord";"12019";"LA FOUON DE MIALET";;"12380";"BALAGUIER-SUR-RANCE";"Pylône autostable"; 8.0;"ORANGE Services Fixes"
5156;2.60917;43.88556;"02° 36' 33.00'' Est, 43° 53' 08.00'' Nord";"12248";;"RTE DE STE AFFRIQUE AUTOCOMMUTATEUR";"12380";"SAINT-SERNIN-SUR-RANCE";"Pylône autostable"; 5.0;"ORANGE Services Fixes"
5158;2.59083;43.94750;"02° 35' 27.00'' Est, 43° 56' 51.00'' Nord";"12080";"LE MAS DE PUEL";;"12550";"COUPIAC";"Pylône autostable"; 8.0;"ORANGE Services Fixes"
5160;2.58333;43.95250;"02° 35' 00.00'' Est, 43° 57' 09.00'' Nord";"12080";"PRÈS LOT RANDOU";"RTE DE MONTCLAR AUTOCOMMUTATEUR";"12550";"COUPIAC";"Pylône autostable"; 8.0;"ORANGE Services Fixes"
5168;2.56500;44.53528;"02° 33' 54.00'' Est, 44° 32' 07.00'' Nord";"12298";"LE FOIRAIL";"AUTOCOMMUTATEUR";"12580";"VILLECOMTAL";"Bâtiment"; 5.0;"SDIS, secours, incendie"
5170;2.55944;44.52889;"02° 33' 34.00'' Est, 44° 31' 44.00'' Nord";"12161";"PLAINE DE LOYRE";;"12330";"MOURET";"Pylône autostable"; 32.0;"ORANGE Services Fixes"
5172;2.66306;44.61417;"02° 39' 47.00'' Est, 44° 36' 51.00'' Nord";"12172";;"RD 97 - AV DE ST AMANS";"12190";"LE NAYRAC";"Pylône autostable"; 17.0;"ORANGE Services Fixes"
5176;2.41500;44.54861;"02° 24' 54.00'' Est, 44° 32' 55.00'' Nord";"12218";"LE PERTUS";;"12320";"SAINT-CYPRIEN-SUR-DOURDOU";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
5178;2.40917;44.54917;"02° 24' 33.00'' Est, 44° 32' 57.00'' Nord";"12218";;"RTE DE CONQUES AUTOCOMMUTATEUR";"12320";"SAINT-CYPRIEN-SUR-DOURDOU";"Pylône autostable"; 11.0;"ORANGE Services Fixes"
5188;2.03056;44.54250;"02° 01' 50.00'' Est, 44° 32' 33.00'' Nord";"12257";"LOUPIAC";"LES FARGUES";"12700";"CAUSSE-ET-DIEGE";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
5200;2.76444;44.52333;"02° 45' 52.00'' Est, 44° 31' 24.00'' Nord";"12096";;"R DU DR TREMOLIERE CENTRAL TÉLÉPHONIQUE";"12500";"ESPALION";"Bâtiment"; 15.0;"La Poste"
