Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
10024;-1.57194;48.42722;"01° 34' 19.00'' Ouest, 48° 25' 38.00'' Nord";"35019";"LA VALLÉE";"AUTOCOMMUTATEUR";"35560";"BAZOUGES-LA-PEROUSE";"Pylône tubulaire"; 16.0;"ORANGE Services Fixes"
30517;-1.40778;48.26167;"01° 24' 28.00'' Ouest, 48° 15' 42.00'' Nord";"35253";;"R DES MONTS D'ARRÉES ZI DE CHEDEVILLE";"35140";"SAINT-AUBIN-DU-CORMIER";"Pylône autostable"; 30.0;"HIVORY"
30519;-1.66278;48.11528;"01° 39' 46.00'' Ouest, 48° 06' 55.00'' Nord";"35238";;"R DE LA PALESTINE";"35700";"RENNES";"Immeuble"; 29.0;"Copropriété, Syndic, SCI"
52362;-2.02361;48.64278;"02° 01' 25.00'' Ouest, 48° 38' 34.00'' Nord";"35288";"CAPITAINERIE";"TERRE PLEIN DES ÉCLUSES";"35400";"SAINT-MALO";"Tour de contrôle"; 20.0;"Phares et balises"
77561;-1.39139;47.90556;"01° 23' 29.00'' Ouest, 47° 54' 20.00'' Nord";"35239";"LE BIGNON";;"35240";"RETIERS";"Pylône autostable"; 39.0;"ATC FRANCE"
93410;-1.21194;48.06889;"01° 12' 43.00'' Ouest, 48° 04' 08.00'' Nord";"35109";"LA ROUSSIERE";;"35370";"ETRELLES";"Pylône autostable"; 40.0;"ORANGE"
93412;-1.09556;48.09111;"01° 05' 44.00'' Ouest, 48° 05' 28.00'' Nord";"35105";"LA HUPERIE";"N.157 - AIRE D'ERBRÉE";"35500";"ERBREE";"Pylône autostable"; 35.0;"ORANGE"
93496;-1.14750;48.42333;"01° 08' 51.00'' Ouest, 48° 25' 24.00'' Nord";"35142";"BEAULIEU";"D.177";"35133";"LANDEAN";"Pylône autostable"; 36.0;"ORANGE"
93538;-1.60111;48.12194;"01° 36' 04.00'' Ouest, 48° 07' 19.00'' Nord";"35051";;"52 R DE BELLE EPINE";"35510";"CESSON-SEVIGNE";"Immeuble"; 24.0;"Société HLM"
132400;-1.66583;48.09972;"01° 39' 57.00'' Ouest, 48° 05' 59.00'' Nord";"35238";;"45, R DE RIAVAL";"35700";"RENNES";"Immeuble"; 17.0;"Copropriété, Syndic, SCI"
