Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
10840;1.58000;47.72083;"01° 34' 48.00'' Est, 47° 43' 15.00'' Nord";"41220";;"CENTRALE NUCLEAIRE EDF";"41220";"SAINT-LAURENT-NOUAN";"Bâtiment"; 20.0;"EDF ou GDF"
78581;1.29444;47.49444;"01° 17' 40.00'' Est, 47° 29' 40.00'' Nord";"41147";;"PL L'EGLISE";"41120";"LES MONTILS";"Monument religieux"; 30.0;"Commune, communauté de commune"
78585;1.85750;47.23444;"01° 51' 27.00'' Est, 47° 14' 04.00'' Nord";"41122";"LES PONTIEAUX";;"41320";"MARAY";"Pylône autostable"; 48.0;"ATC FRANCE"
96218;1.60833;47.41333;"01° 36' 30.00'' Est, 47° 24' 48.00'' Nord";"41157";;"R PAUL BESNARD D 63";"41230";"MUR-DE-SOLOGNE";"Pylône tubulaire"; 41.0;"DDE"
96248;1.30500;47.51750;"01° 18' 18.00'' Est, 47° 31' 03.00'' Nord";"41032";"VILLELOUET";"R DU CHÂTEAU D'EAU";"41120";"CHAILLES";"Château d'eau - réservoir"; 39.0;"Commune, communauté de commune"
96296;1.31194;47.43972;"01° 18' 43.00'' Est, 47° 26' 23.00'' Nord";"41233";;"CHÂTEAU D'EAU PRUNAY";"41120";"SAMBIN";"Château d'eau - réservoir"; 44.0;"Syndicat des eaux, Adduction"
96298;1.12861;47.51444;"01° 07' 43.00'' Est, 47° 30' 52.00'' Nord";"41137";"LA GITONNIÈRE";"RTE DE SEILLAC";"41150";"MESLAND";"Pylône autostable"; 34.0;"ORANGE"
152685;1.35639;47.57028;"01° 21' 23.00'' Est, 47° 34' 13.00'' Nord";"41212";;"13 R DES PETITS CHAMPS";"41350";"SAINT-GERVAIS-LA-FORET";"Support non décrit"; 10.0;
156869;1.52472;47.41278;"01° 31' 29.00'' Est, 47° 24' 46.00'' Nord";"41247";;"R DE SELLES";"41230";"SOINGS-EN-SOLOGNE";"Support non décrit"; 10.0;
157017;1.75056;47.35806;"01° 45' 02.00'' Est, 47° 21' 29.00'' Nord";"41194";;"FAUBOURG ST ROCH";"41200";"ROMORANTIN-LANTHENAY";"Support non décrit"; 17.0;
159111;1.65778;47.58972;"01° 39' 28.00'' Est, 47° 35' 23.00'' Nord";"41074";;"1 PLACE SAINT-PIERRE MAIRIE";"41220";"DHUIZON";"Bâtiment"; 15.0;"Commune, communauté de commune"
166656;1.45722;47.56389;"01° 27' 26.00'' Est, 47° 33' 50.00'' Nord";"41150";;"4 PLACE DU HUIT MAI 1945 MAIRIE";"41250";"MONT-PRES-CHAMBORD";"Bâtiment"; 15.0;"Commune, communauté de commune"
166968;1.52278;47.79722;"01° 31' 22.00'' Est, 47° 47' 50.00'' Nord";"41105";;"LE BOURG";"41370";"JOSNES";"Support non décrit"; 14.0;
169882;1.93417;47.52083;"01° 56' 03.00'' Est, 47° 31' 15.00'' Nord";"41231";;"20 R DE LA PAIX";"41210";"SAINT-VIATRE";"Support non décrit"; 15.0;
169904;1.45333;47.59306;"01° 27' 12.00'' Est, 47° 35' 35.00'' Nord";"41104";;"PLACE DE LA MAIRIE MAIRIE";"41350";"HUISSEAU-SUR-COSSON";"Bâtiment"; 15.0;"Commune, communauté de commune"
