Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
21720;-52.36500;4.82194;"52° 21' 54.00'' Ouest, 04° 49' 19.00'' Nord";"97302";"ROCHAMBEAU";;"97300";"CAYENNE";"Tour de contrôle"; 35.0;
22812;-54.02806;5.50556;"54° 01' 41.00'' Ouest, 05° 30' 20.00'' Nord";"97311";;"6 R JEAN VILO CENTRE PTT - SITE FRANCE TELECOM";"97320";"SAINT-LAURENT-DU-MARONI";"Fût"; 4.0;"ORANGE Services Fixes"
22862;-52.59083;5.28639;"52° 35' 27.00'' Ouest, 05° 17' 11.00'' Nord";"97304";"ILE ROYALE";"STATION FRANCE TELECOM";"97310";"KOUROU";"Pylône autostable"; 20.0;"Société Privée SA"
44236;-53.02500;5.05889;"53° 01' 30.00'' Ouest, 05° 03' 32.00'' Nord";"97312";"PETIT SAUT";;"97315";"SINNAMARY";"Pylône autostable"; 47.0;"ORANGE Services Fixes"
44817;-52.33250;4.94167;"52° 19' 57.00'' Ouest, 04° 56' 30.00'' Nord";"97302";;"6, R FRANÇOIS ARAGON";"97300";"CAYENNE";"Mât métallique"; 7.0;
44821;-52.31972;4.93667;"52° 19' 11.00'' Ouest, 04° 56' 12.00'' Nord";"97302";;"11, R STE CATHERINE";"97300";"CAYENNE";"Bâtiment"; 7.0;"Titulaire programme Radio/TV"
44825;-52.32333;4.94278;"52° 19' 24.00'' Ouest, 04° 56' 34.00'' Nord";"97302";;"31, AV LOUIS PASTEUR";"97300";"CAYENNE";"Mât métallique"; 10.0;
46413;-52.65139;5.16889;"52° 39' 05.00'' Ouest, 05° 10' 08.00'' Nord";"97304";;"PL BLAISE CENDARS";"97310";"KOUROU";"Bâtiment"; 10.0;"Titulaire programme Radio/TV"
48839;-53.28361;4.81917;"53° 17' 01.00'' Ouest, 04° 49' 09.00'' Nord";"97358";"MONT COUPARD";"STATION FRANCE TELECOM DU MONT COUPARD";"97312";"SAINT-ELIE";"Pylône autostable"; 81.0;"ORANGE Services Fixes"
53632;-53.96528;5.27667;"53° 57' 55.00'' Ouest, 05° 16' 36.00'' Nord";"97311";"SCIERIE";"RTE DE PAUL ISNARD";"97320";"SAINT-LAURENT-DU-MARONI";"Bâtiment"; 10.0;"Copropriété, Syndic, SCI"
53640;-53.77694;5.66667;"53° 46' 37.00'' Ouest, 05° 40' 00.00'' Nord";"97306";;"R MAURICE DEMONGEOT CTRE TDF DE MANA";"97360";"MANA";"Immeuble"; 7.0;"Copropriété, Syndic, SCI"
53658;-54.03056;5.49583;"54° 01' 50.00'' Ouest, 05° 29' 45.00'' Nord";"97311";"CENTRALE EDF";"RTE DE ST JEAN";"97320";"SAINT-LAURENT-DU-MARONI";"Bâtiment"; 20.0;"EDF GDF"
56329;-52.32528;4.93361;"52° 19' 31.00'' Ouest, 04° 56' 01.00'' Nord";"97302";;"R POMMES ROSAS";"97300";"CAYENNE";"Mât métallique"; 5.0;"Copropriété, Syndic, SCI"
68249;-52.29972;4.93111;"52° 17' 59.00'' Ouest, 04° 55' 52.00'' Nord";"97302";;"TROU BIRAN CTRE DE TÉLÉCOMMUNICATIONS PAR SATELLITE DE TROU BIRAN";"97300";"CAYENNE";"Fût"; 2.0;"ORANGE Services Fixes"
113673;-51.67389;4.21556;"51° 40' 26.00'' Ouest, 04° 12' 56.00'' Nord";"97314";"HAUT DU MORNE";;"97380";"OUANARY";"Pylône autostable"; 75.0;"ORANGE Services Fixes"
113910;-54.17222;3.80833;"54° 10' 20.00'' Ouest, 03° 48' 30.00'' Nord";"97362";;"STATION DE TÉLÉCOMMUNICATIONS SPATIALES FRANCE TÉLÉCOM";"97316";"PAPAICHTON";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
113923;-54.37917;4.27056;"54° 22' 45.00'' Ouest, 04° 16' 14.00'' Nord";"97357";;"RTE DE MARTIN POSTE ADMINISTRATIF";"97340";"GRAND-SANTI";"Fût"; 1.0;"ORANGE Services Fixes"
113928;-54.34306;5.15556;"54° 20' 35.00'' Ouest, 05° 09' 20.00'' Nord";"97360";;"STATION TERRIENNE FRANCE TELECOM";"97317";"APATOU";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
113963;-52.87500;2.25000;"52° 52' 30.00'' Ouest, 02° 15' 00.00'' Nord";"97356";;"TROIS SAUTS";"97330";"CAMOPI";"Fût"; 1.0;"ORANGE Services Fixes"
113977;-52.33611;3.17500;"52° 20' 10.00'' Ouest, 03° 10' 30.00'' Nord";"97356";"INCONNU";;"97330";"CAMOPI";"Fût"; 1.0;"ORANGE Services Fixes"
113983;-53.20861;3.62333;"53° 12' 31.00'' Ouest, 03° 37' 24.00'' Nord";"97352";;"BOURG";"97314";"SAUL";"Fût"; 1.0;"ORANGE Services Fixes"
113990;-52.32333;4.51750;"52° 19' 24.00'' Ouest, 04° 31' 03.00'' Nord";"97310";"DEGRAD CORREZE";"SCIERIE NEYRAT DEGRAD CORREZE ROURA";"97352";"ROURA";"Pylône autostable"; 18.0;"ORANGE Services Fixes"
114002;-52.18583;4.89083;"52° 11' 09.00'' Ouest, 04° 53' 27.00'' Nord";"97302";"ILET DE LA MERE";"INSTITUT PASTEUR";"97300";"CAYENNE";"Bâtiment"; 4.0;"Etat, Ministère"
118514;-52.33333;4.93722;"52° 20' 00.00'' Ouest, 04° 56' 14.00'' Nord";"97302";;"20 AV. DU GÉNÉRAL DE GAULLE";"97300";"CAYENNE";"Immeuble"; 23.0;"Société HLM"
118518;-52.32028;4.72750;"52° 19' 13.00'' Ouest, 04° 43' 39.00'' Nord";"97310";;"RÉSERVOIR";"97352";"ROURA";"Pylône autostable"; 27.0;"Particulier"
118520;-52.46472;5.00083;"52° 27' 53.00'' Ouest, 05° 00' 03.00'' Nord";"97305";;"TERRAIN GLENNIE - COTE RN1 - CD5";"97355";"MACOURIA";"Pylône autostable"; 45.0;"Particulier"
118538;-52.27694;4.85750;"52° 16' 37.00'' Ouest, 04° 51' 27.00'' Nord";"97309";;"DEGRAD DES CANNES";"97354";"REMIRE-MONTJOLY";"Silo"; 44.0;"Particulier"
118542;-52.35222;4.88556;"52° 21' 08.00'' Ouest, 04° 53' 08.00'' Nord";"97307";;"CHEM DE LA CHAUMIÈRE";"97351";"MATOURY";"Pylône autostable"; 37.0;"Particulier"
119232;-52.32444;4.72667;"52° 19' 28.00'' Ouest, 04° 43' 36.00'' Nord";"97310";"BOURG";"R MONTRAVEL";"97352";"ROURA";"Pylône haubané"; 21.0;"TDF"
184522;-52.33556;4.93333;"52° 20' 08.00'' Ouest, 04° 56' 00.00'' Nord";"97302";;"1 AV DE LA LIBERTE";"97300";"CAYENNE";"Support non décrit"; 12.0;
204917;-52.34167;4.51639;"52° 20' 30.00'' Ouest, 04° 30' 59.00'' Nord";"97310";"AUBERGE DES ORPAILLEURS";"CORALIE";"97352";"ROURA";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
204920;-52.21667;4.57000;"52° 13' 00.00'' Ouest, 04° 34' 12.00'' Nord";"97310";;"CAMP CAIMAN";"97352";"ROURA";"Bâtiment"; 15.0;"Particulier"
