Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
7043;12633;"ORANGE service fixe";"Antenne parabolique";3762890;0.30;"Directif";221.90;19.50;"FH";37.50;38.00;"GHz"
7043;12633;"ORANGE service fixe";"Antenne parabolique";3762890;0.30;"Directif";221.90;19.50;"FH";38.50;39.50;"GHz"
7085;22356;"ORANGE service fixe";"Antenne parabolique";2112721;0.60;"Directif";91.40;24.00;"FH";17.70;18.10;"GHz"
7085;22356;"ORANGE service fixe";"Antenne parabolique";2112721;0.60;"Directif";91.40;24.00;"FH";18.60;18.80;"GHz"
7127;2315;"METEO";"Antenne parabolique";355980;1.50;"Non Directif";;6.40;"SAT NGEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";355980;1.50;"Non Directif";;6.40;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869044;3.00;"Directif";180.00;2.00;"SAT GEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869159;3.00;"Directif";180.00;2.00;"SAT GEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869288;3.70;"Directif";180.00;2.00;"SAT GEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869288;3.70;"Directif";180.00;2.00;"SAT GEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869432;2.50;"Non Directif";;8.60;"SAT NGEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869432;2.50;"Non Directif";;8.60;"SAT NGEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869432;2.50;"Non Directif";;8.60;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869432;2.50;"Non Directif";;8.60;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869541;2.50;"Non Directif";;8.10;"SAT NGEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869541;2.50;"Non Directif";;8.10;"SAT NGEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869541;2.50;"Non Directif";;8.10;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869541;2.50;"Non Directif";;8.10;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869709;7.20;"Directif";225.00;7.30;"SAT GEO";1675.00;1690.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869709;7.20;"Directif";225.00;7.30;"SAT GEO";1675.00;1690.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869709;7.20;"Directif";225.00;7.30;"SAT GEO";1675.00;1690.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869709;7.20;"Directif";225.00;7.30;"SAT GEO";1675.00;1690.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869841;1.80;"Directif";162.00;7.50;"SAT GEO";10.70;11.70;"GHz"
7127;2315;"METEO";"Antenne parabolique";869916;1.80;"Directif";162.00;7.50;"SAT GEO";10.70;11.70;"GHz"
7127;2315;"METEO";"Antenne parabolique";869964;2.40;"Directif";180.00;2.00;"SAT GEO";10.00;10.40;"GHz"
7127;2315;"METEO";"Antenne parabolique";869964;2.40;"Directif";180.00;2.00;"SAT GEO";3600.00;4200.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";869964;2.40;"Directif";180.00;2.00;"SAT GEO";3800.00;4200.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";870009;1.80;"Directif";148.00;4.20;"SAT GEO";10.70;11.70;"GHz"
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";1690.00;1700.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";7750.00;7890.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";7750.00;7890.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";;;
7127;2315;"METEO";"Antenne parabolique";1559625;2.50;"Non Directif";;6.00;"SAT NGEO";;;
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";1700.00;1710.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";7750.00;7890.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";7750.00;7890.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";7750.00;7890.00;"MHz"
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";;;
7127;2315;"METEO";"Antenne parabolique";2992473;2.50;"Non Directif";;6.00;"SAT NGEO";;;
7127;2315;"METEO";"Antenne parabolique";6589909;1.80;"Directif";162.00;7.50;"SAT GEO";10.70;11.70;"GHz"
7127;2315;"METEO";"Antenne parabolique";6589917;1.80;"Directif";148.00;7.50;"SAT GEO";10.70;11.70;"GHz"
7153;48592;"ANFR / DTCG";"Antenne Gonio";233307;1.70;"Non Directif";;45.00;"GONIO";20.00;160.00;"MHz"
7153;48592;"ANFR / DTCG";"Antenne Gonio";233307;1.70;"Non Directif";;45.00;"GONIO";160.00;400.00;"MHz"
7153;48592;"ANFR / DTCG";"Antenne Gonio";233307;1.70;"Non Directif";;45.00;"GONIO";400.00;1350.00;"MHz"
7153;48592;"ANFR / DTCG";"Fouet";233313;2.00;"Non Directif";;40.00;"REC";20.00;80.00;"MHz"
7153;48592;"ANFR / DTCG";"Discone";233315;0.90;"Non Directif";;40.00;"REC";70.00;400.00;"MHz"
7153;48592;"ANFR / DTCG";"Discone";233317;0.40;"Non Directif";;43.00;"REC";400.00;1350.00;"MHz"
27377;78216;"SFR";"Antenne parabolique";1835913;0.30;"Directif";121.50;26.50;"FH";22.20;22.40;"GHz"
27377;78216;"SFR";"Antenne parabolique";1882631;0.30;"Directif";357.40;40.40;"FH";22.20;22.40;"GHz"
27377;78216;"SFR";"Antenne parabolique";2034876;1.00;"Directif";229.30;40.40;"FH";10.70;11.70;"GHz"
27377;78216;"SFR";"Panneau";704197768;2.60;"Directif";120.00;38.20;"LTE 800";801.00;811.00;"MHz"
27377;78216;"SFR";"Panneau";704197768;2.60;"Directif";120.00;38.20;"LTE 800";842.00;852.00;"MHz"
27377;78216;"SFR";"Panneau";704197768;2.60;"Directif";120.00;38.20;"UMTS 900";904.90;914.90;"MHz"
27377;78216;"SFR";"Panneau";704197768;2.60;"Directif";120.00;38.20;"GSM 900";904.90;914.90;"MHz"
