Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
4578;1.63694;43.23444;"01° 38' 13.00'' Est, 43° 14' 04.00'' Nord";"09185";"ECH DE MAZÈRES-SAV";"ECH DE MAZERES SAVERDUN";"09270";"MAZERES";"Pylône autostable"; 40.0;
4580;1.61500;43.15250;"01° 36' 54.00'' Est, 43° 09' 09.00'' Nord";"09225";"PÉAGE";"PEAGE";"09100";"PAMIERS";"Pylône autostable"; 40.0;
4596;1.21306;42.93139;"01° 12' 47.00'' Est, 42° 55' 53.00'' Nord";"09301";"CAP DES ESPINASSIERES";;"09320";"SOULAN";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
4598;1.34417;42.89000;"01° 20' 39.00'' Est, 42° 53' 24.00'' Nord";"09182";"LAISLE";"AV DE L'EUROPE";"09320";"MASSAT";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
4608;1.61361;42.95417;"01° 36' 49.00'' Est, 42° 57' 15.00'' Nord";"09122";;"7 T AV DE FERRIÈRES";"09000";"FOIX";"Bâtiment"; 15.0;"ORANGE Services Fixes"
4614;1.60083;42.84611;"01° 36' 03.00'' Est, 42° 50' 46.00'' Nord";"09306";;"AV SAINT ROCH";"09400";"TARASCON-SUR-ARIEGE";"Pylône autostable"; 7.0;"ORANGE Services Fixes"
4618;1.83917;42.72250;"01° 50' 21.00'' Est, 42° 43' 21.00'' Nord";"09032";"LA COURNEILLE";"R DU CIMETIERE";"09110";"AX-LES-THERMES";"Pylône tubulaire"; 7.0;"ORANGE Services Fixes"
4626;1.74444;42.84444;"01° 44' 40.00'' Est, 42° 50' 40.00'' Nord";"09206";"LES MONTS D'OLMES";"PARKING STATION DE SKI";"09300";"MONTFERRIER";"Pylône autostable"; 6.0;"ORANGE Services Fixes"
4628;1.33694;42.79111;"01° 20' 13.00'' Est, 42° 47' 28.00'' Nord";"09029";;"RUE DE LA POSTE AUTOCOMMUTATEUR";"09140";"AULUS-LES-BAINS";"Pylône autostable"; 7.0;"ORANGE Services Fixes"
4630;1.33500;42.78750;"01° 20' 06.00'' Est, 42° 47' 15.00'' Nord";"09029";"BICOSTE ET TAILLADES";"CD 8";"09140";"AULUS-LES-BAINS";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
4632;1.30111;42.78722;"01° 18' 04.00'' Est, 42° 47' 14.00'' Nord";"09322";"GUZET NEIGE";"PRAT MATAOU";"09140";"USTOU";"Bâtiment"; 6.0;"ORANGE Services Fixes"
4634;1.19111;42.78833;"01° 11' 28.00'' Est, 42° 47' 18.00'' Nord";"09322";"FARAGUCH";;"09140";"USTOU";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
4640;1.82944;42.87250;"01° 49' 46.00'' Est, 42° 52' 21.00'' Nord";"09211";"LE FOURNIEL";;"09300";"MONTSEGUR";"Mât"; 6.0;"ORANGE Services Fixes"
4652;1.28750;42.85028;"01° 17' 15.00'' Est, 42° 51' 01.00'' Nord";"09113";"SAOUZINQUETS";"AUTOCOMMUTATEUR";"09140";"ERCE";"Pylône autostable"; 5.0;"ORANGE Services Fixes"
4654;1.27972;42.84667;"01° 16' 47.00'' Est, 42° 50' 48.00'' Nord";"09113";"AUREILLE POUECH";;"09140";"ERCE";"Pylône autostable"; 11.0;"ORANGE Services Fixes"
4656;1.18583;42.78972;"01° 11' 09.00'' Est, 42° 47' 23.00'' Nord";"09285";"LES LAOUZÈRES";;"09140";"SEIX";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
4660;0.93806;42.93444;"00° 56' 17.00'' Est, 42° 56' 04.00'' Nord";"09219";"TOMBE";;"09800";"ORGIBET";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
4662;0.93889;42.90917;"00° 56' 20.00'' Est, 42° 54' 33.00'' Nord";"09219";"FORET D'ORGIBET";;"09800";"ORGIBET";"Pylône autostable"; 7.0;"ORANGE Services Fixes"
4664;1.68417;42.78500;"01° 41' 03.00'' Est, 42° 47' 06.00'' Nord";"09070";"LA BEIXANNE";;"09310";"LES CABANNES";"Pylône autostable"; 6.0;"ORANGE Services Fixes"
4672;1.16639;42.97472;"01° 09' 59.00'' Est, 42° 58' 29.00'' Nord";"09261";;"PARC DES PALETTES";"09200";"SAINT-GIRONS";"Pylône autostable"; 10.0;"Société Privée SA"
22889;1.59111;43.10639;"01° 35' 28.00'' Est, 43° 06' 23.00'' Nord";"09225";"LES VEYRIÉS D'EN HAUT";;"09100";"PAMIERS";"Pylône autostable"; 12.0;"Titulaire programme Radio/TV"
24763;1.01389;42.91583;"01° 00' 50.00'' Est, 42° 54' 57.00'' Nord";"09279";"LA SERRE";"CHEM DE SOR";"09800";"SALSEIN";"Pylône autostable"; 30.0;"HIVORY"
72689;1.68667;43.09917;"01° 41' 12.00'' Est, 43° 05' 57.00'' Nord";"09312";"COSTO BERO";"CHÂTEAU D'EAU DE LASSERRE RUE DES ANCIENS";"09100";"LA TOUR-DU-CRIEU";"Château d'eau - réservoir"; 38.0;"Syndicat des eaux, Adduction"
100117;1.70444;42.67750;"01° 42' 16.00'' Est, 42° 40' 39.00'' Nord";"09024";"BARRAGE DE LAPARAN";;"09310";"ASTON";"Bâtiment"; 8.0;"EDF ou GDF"
100121;1.63306;42.93306;"01° 37' 59.00'' Est, 42° 55' 59.00'' Nord";"09207";;"AV DE PARIS";"09330";"MONTGAILLARD";"Bâtiment"; 8.0;
100156;2.07250;42.72917;"02° 04' 21.00'' Est, 42° 43' 45.00'' Nord";"09252";"LES CLAUSES";"RTE DE QUERIGUT AUTOCOMMUTATEUR";"09460";"ROUZE";"Pylône tubulaire"; 7.0;"ORANGE Services Fixes"
100171;1.37306;43.01722;"01° 22' 23.00'' Est, 43° 01' 02.00'' Nord";"09042";"SEGALAS";"AIRE DE REPOS D117";"09240";"LA BASTIDE-DE-SEROU";"Pylône autostable"; 6.0;"ORANGE Services Fixes"
149171;1.28722;42.92361;"01° 17' 14.00'' Est, 42° 55' 25.00'' Nord";"09301";;"FORET DOMANIALE DE SOULAN BIER";"09320";"SOULAN";"Support non décrit"; 10.0;
149173;0.90806;42.95028;"00° 54' 29.00'' Est, 42° 57' 01.00'' Nord";"09129";"CÔTE ROUGE";"COTE ROUGE";"09800";"GALEY";"Bâtiment"; 6.0;"Conseil Départemental"
250034;1.86778;43.07389;"01° 52' 04.00'' Est, 43° 04' 26.00'' Nord";"09194";"SIBRA";;"09500";"MIREPOIX";"Pylône autostable"; 12.0;"HIVORY"
273398;1.62444;42.95944;"01° 37' 28.00'' Est, 42° 57' 34.00'' Nord";"09122";"RIEUCOURTÈS";"TUNNEL DE FOIX TÊTE SUD DU TUNNEL";"09000";"FOIX";"Tunnel"; 6.0;"DDE"
278951;1.57806;43.22944;"01° 34' 41.00'' Est, 43° 13' 46.00'' Nord";"09282";"LE CHÂTEAU";"R DES CHEVALIERS";"09700";"SAVERDUN";"Château d'eau - réservoir"; 17.5;"Commune, communauté de commune"
307655;1.17083;43.06583;"01° 10' 15.00'' Est, 43° 03' 57.00'' Nord";"09158";"LA FONT DU ROI";"PRÈS D.235 CHÂTEAU D'EAU DE LASSERRE";"09230";"LASSERRE";"Château d'eau - réservoir"; 21.0;"Syndicat des eaux, Adduction"
