Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
11744;2.07861;44.80417;"02° 04' 43.00'' Est, 44° 48' 15.00'' Nord";"46160";;"LES CARBONNIERES";"46210";"LATRONQUIERE";"Pylône autostable"; 50.0;"ORANGE Services Fixes"
11748;1.46472;44.87250;"01° 27' 53.00'' Est, 44° 52' 21.00'' Nord";"46153";"LES BRUGES";;"46200";"LANZAC";"Pylône autostable"; 27.0;"ORANGE Services Fixes"
11758;1.64889;44.46000;"01° 38' 56.00'' Est, 44° 27' 36.00'' Nord";"46256";"PECH LABORIE";;"46330";"SAINT-CIRQ-LAPOPIE";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
11776;1.08083;44.51417;"01° 04' 51.00'' Est, 44° 30' 51.00'' Nord";"46089";"L'ORATOIRE";;"46700";"DURAVEL";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
32409;1.48194;44.54972;"01° 28' 55.00'' Est, 44° 32' 59.00'' Nord";"46112";"LE MAS DE POUGET";;"46090";"FRANCOULES";"Pylône autostable"; 39.0;"HIVORY"
32467;1.45222;44.46222;"01° 27' 08.00'' Est, 44° 27' 44.00'' Nord";"46042";;"R COLONEL COLLIGNON";"46000";"CAHORS";"Local technique"; 5.5;"SFR"
60571;1.51056;44.72083;"01° 30' 38.00'' Est, 44° 43' 15.00'' Nord";"46308";"PECH DES BATAILLES";;"46300";"SOUCIRAC";"Pylône autostable"; 12.0;"Titulaire programme Radio/TV"
60573;1.46528;44.87250;"01° 27' 55.00'' Est, 44° 52' 21.00'' Nord";"46153";"PIPOU";"LANZAC ANTENNE D'OPC";"46200";"LANZAC";"Mât"; 12.0;"Société Privée SA"
60581;1.96861;44.70556;"01° 58' 07.00'' Est, 44° 42' 20.00'' Nord";"46249";;"PIC DE SAINT BRESSOU  SAINT BRESSOU//QUERCY//RFM";"46120";"SAINT-BRESSOU";"Mât"; 20.0;"Titulaire programme Radio/TV"
79414;1.89333;44.80389;"01° 53' 36.00'' Est, 44° 48' 14.00'' Nord";"46170";"LAGARRISSAL";;"46120";"LEYME";"Pylône autostable"; 45.0;"ATC FRANCE"
