Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
11850;0.72111;44.11833;"00° 43' 16.00'' Est, 44° 07' 06.00'' Nord";"47060";"RD 129";"PI RD 129 A62";"47220";"CAUDECOSTE";"Pylône autostable"; 30.0;"Sociétés d'Autoroutes"
11854;0.65194;44.14306;"00° 39' 07.00'' Est, 44° 08' 35.00'' Nord";"47145";;"PS RN21 A62";"47390";"LAYRAC";"Pylône autostable"; 25.0;"Sociétés d'Autoroutes"
11860;0.42944;44.21278;"00° 25' 46.00'' Est, 44° 12' 46.00'' Nord";"47186";"CAMINOTS";;"47130";"MONTESQUIEU";"Mât métallique"; 30.0;
11886;0.59528;44.65056;"00° 35' 43.00'' Est, 44° 39' 02.00'' Nord";"47057";"LE JARDIN";;"47330";"CASTILLONNES";"Pylône autostable"; 26.0;"ORANGE Services Fixes"
11898;0.32361;44.13056;"00° 19' 25.00'' Est, 44° 07' 50.00'' Nord";"47195";"GOUDOU";;"47600";"NERAC";"Pylône autostable"; 34.0;"ORANGE Services Fixes"
11918;0.02889;44.44917;"00° 01' 44.00'' Est, 44° 26' 57.00'' Nord";"47068";;"CD.3 - BOURG DU VILLAGE SOCOTEL";"47250";"COCUMONT";"Bâtiment"; 10.0;"ORANGE Services Fixes"
32491;0.32306;44.57639;"00° 19' 23.00'' Est, 44° 34' 35.00'' Nord";"47204";"BOUSQUET";;"47350";"PEYRIERE";"Pylône autostable"; 45.0;"HIVORY"
32501;0.66583;44.25972;"00° 39' 57.00'' Est, 44° 15' 35.00'' Nord";"47100";;"R LOUIS PASTEUR CHÂTEAU D'EAU";"47510";"FOULAYRONNES";"Château d'eau - réservoir"; 49.7;"Syndicat des eaux, Adduction"
57267;0.20778;44.68694;"00° 12' 28.00'' Est, 44° 41' 13.00'' Nord";"47086";"LE BOUCAUD";;"47120";"DURAS";"Pylône autostable"; 33.0;"HIVORY"
97462;0.29556;44.26306;"00° 17' 44.00'' Est, 44° 15' 47.00'' Nord";"47043";"BOURNEAU";"STATION D'EPURATION";"47160";"BUZET-SUR-BAISE";"Pylône autostable"; 51.0;"ORANGE"
97520;0.46611;44.62750;"00° 27' 58.00'' Est, 44° 37' 39.00'' Nord";"47142";"GRANDES VIGNES";"CHÂTEAU D'EAU";"47410";"LAUZUN";"Château d'eau - réservoir"; 26.0;"Syndicat des eaux, Adduction"
97526;0.29750;44.64667;"00° 17' 51.00'' Est, 44° 38' 48.00'' Nord";"47194";"CROSES";;"47800";"MOUSTIER";"Pylône autostable"; 36.0;"ORANGE"
97538;0.37139;44.03194;"00° 22' 17.00'' Est, 44° 01' 55.00'' Nord";"47174";;"R DU CHÂTEAU D'EAU";"47600";"MONCRABEAU";"Château d'eau - réservoir"; 22.0;"Syndicat des eaux, Adduction"
97540;0.30333;44.52833;"00° 18' 12.00'' Est, 44° 31' 42.00'' Nord";"47216";"PETITE LAUBIE";;"47350";"PUYMICLAN";"Pylône autostable"; 30.0;"ORANGE"
97542;0.21750;44.18806;"00° 13' 03.00'' Est, 44° 11' 17.00'' Nord";"47207";"BURENQUE";;"47230";"POMPIEY";"Pylône autostable"; 36.0;"ORANGE"
