Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
10576;5.45278;46.50083;"05° 27' 10.00'' Est, 46° 30' 03.00'' Nord";"39295";"SUR LES FONTAINES";"LE BOIS DE BANC";"39320";"LOISIA";"Pylône autostable"; 35.0;"ORANGE Services Fixes"
10578;5.45389;46.39139;"05° 27' 14.00'' Est, 46° 23' 29.00'' Nord";"39485";"ST MAURICE";"RUE DES MARÉCHAUX";"39320";"SAINT-JULIEN";"Pylône autostable"; 14.0;"ORANGE Services Fixes"
10588;5.57972;46.38083;"05° 34' 47.00'' Est, 46° 22' 51.00'' Nord";"39016";"LES LEZINNES";;"39240";"ARINTHOD";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
10604;6.02444;46.52583;"06° 01' 28.00'' Est, 46° 31' 33.00'' Nord";"39368";"SOUS LES CARRIÈRES";"DERRIÈRE AV CHARLES DE GAULLE";"39400";"MOREZ";"Pylône autostable"; 16.0;"ORANGE Services Fixes"
10610;5.33361;46.44194;"05° 20' 01.00'' Est, 46° 26' 31.00'' Nord";"39475";"SUR CARELET";;"39160";"SAINT-AMOUR";"Pylône autostable"; 8.0;"ORANGE Services Fixes"
10612;5.40000;46.80278;"05° 24' 00.00'' Est, 46° 48' 10.00'' Nord";"39104";;"LES GRANDES RIVIERES AUTOCOMMUTATEUR";"39140";"CHAPELLE-VOLAND";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
10622;6.10333;46.80250;"06° 06' 12.00'' Est, 46° 48' 09.00'' Nord";"39331";"CHAMPS DE LA FENÊTRE";;"39250";"MIGNOVILLARD";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
10642;5.76639;46.35528;"05° 45' 59.00'' Est, 46° 21' 19.00'' Nord";"39339";;"R DES ÉCOLES AUTOCOMMUTATEUR";"39360";"MOLINGES";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
10644;5.84722;46.28250;"05° 50' 50.00'' Est, 46° 16' 57.00'' Nord";"39413";"RUE DE L'ÉPICÉA";"CHEM DÉPARTEMENTAL N° 25";"39370";"LA PESSE";"Pylône tubulaire"; 8.0;"ORANGE Services Fixes"
10646;5.84028;46.27639;"05° 50' 25.00'' Est, 46° 16' 35.00'' Nord";"39413";"LE CERNETROU";;"39370";"LA PESSE";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
10648;5.41694;46.42833;"05° 25' 01.00'' Est, 46° 25' 42.00'' Nord";"39010";"AU VILLAGE";;"39320";"ANDELOT-MORVAL";"Bâtiment"; 5.0;"ORANGE Services Fixes"
10650;5.88861;46.32694;"05° 53' 19.00'' Est, 46° 19' 37.00'' Nord";"39373";;"R DE LA MAIRIE AU GOULET D'AVAL";"39310";"LES MOUSSIERES";"Bâtiment"; 5.0;"ORANGE Services Fixes"
