Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
16106;3718;"ORANGE service fixe";"Yagi";277783;1.30;"Directif";24.30;5.00;"FH ABI";456.00;460.00;"MHz"
16106;3718;"ORANGE service fixe";"Yagi";277783;1.30;"Directif";24.30;5.00;"FH ABI";466.00;470.00;"MHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";277133;0.30;"Directif";45.50;10.00;"FH";22.37;22.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";277133;0.30;"Directif";45.50;10.00;"FH";22.37;22.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";277133;0.30;"Directif";45.50;10.00;"FH";23.38;23.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";277133;0.30;"Directif";45.50;10.00;"FH";23.38;23.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";1562714;0.30;"Directif";45.50;10.00;"FH";17.70;18.10;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";1562714;0.30;"Directif";45.50;10.00;"FH";18.60;18.80;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";3877690;0.60;"Directif";45.80;10.00;"FH";22.37;22.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";3877690;0.60;"Directif";45.80;10.00;"FH";22.37;22.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";3877690;0.60;"Directif";45.80;10.00;"FH";22.50;22.55;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";3877690;0.60;"Directif";45.80;10.00;"FH";23.38;23.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";3877690;0.60;"Directif";45.80;10.00;"FH";23.38;23.50;"GHz"
16146;9433;"ORANGE service fixe";"Antenne parabolique";3877690;0.60;"Directif";45.80;10.00;"FH";23.50;23.55;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";277154;0.30;"Directif";130.50;10.00;"FH";22.37;22.50;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";277154;0.30;"Directif";130.50;10.00;"FH";23.38;23.50;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";1108121;0.30;"Directif";130.50;9.00;"FH";22.37;22.50;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";1108121;0.30;"Directif";130.50;9.00;"FH";23.38;23.50;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";1108123;0.60;"Directif";131.00;10.00;"FH";17.70;18.10;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";1108123;0.60;"Directif";131.00;10.00;"FH";17.70;18.10;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";1108123;0.60;"Directif";131.00;10.00;"FH";18.60;18.80;"GHz"
16148;9434;"ORANGE service fixe";"Antenne parabolique";1108123;0.60;"Directif";131.00;10.00;"FH";18.80;19.30;"GHz"
