Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
26393;0.15167;45.44333;"00° 09' 06.00'' Est, 45° 26' 36.00'' Nord";"16230";"VIGNES DE L'ABEILLE";"CHEM RURAL N° 13";"16190";"MONTMOREAU-SAINT-CYBARD";"Pylône autostable"; 42.0;"HIVORY"
26407;-0.20111;45.36889;"00° 12' 04.00'' Ouest, 45° 22' 08.00'' Nord";"16384";;"BAGUILANT";"16360";"TOUVERAC";"Pylône autostable"; 42.0;"HIVORY"
44227;0.17750;45.64222;"00° 10' 39.00'' Est, 45° 38' 32.00'' Nord";"16015";;"STADE CHANZY BD  COLONEL CAMPAGNE";"16000";"ANGOULEME";"Pylône autostable"; 35.0;"Commune, communauté de commune"
74167;0.35528;46.00361;"00° 21' 19.00'' Est, 46° 00' 13.00'' Nord";"16404";"LA RANGE";;"16350";"VIEUX-RUFFEC";"Pylône autostable"; 41.0;"ORANGE Services Fixes"
74261;0.41250;45.59528;"00° 24' 45.00'' Est, 45° 35' 43.00'' Nord";"16158";"LES RESERVATS";;"16380";"GRASSAC";"Pylône autostable"; 32.0;"ORANGE"
128420;0.66444;46.01667;"00° 39' 52.00'' Est, 46° 00' 60.00'' Nord";"16106";"ST BARTHÉLÉMY";;"16500";"CONFOLENS";"Pylône haubané"; 10.0;"Titulaire programme Radio/TV"
171736;0.86056;45.95306;"00° 51' 38.00'' Est, 45° 57' 11.00'' Nord";"16064";;"LE BOURG";"16420";"BRIGUEUIL";"Support non décrit"; 8.0;
173625;-0.17389;45.68139;"00° 10' 26.00'' Ouest, 45° 40' 53.00'' Nord";"16167";;"PLACE JEAN JAURES MAIRIE";"16200";"JARNAC";"Bâtiment"; 25.0;"Commune, communauté de commune"
175992;0.00167;45.24778;"00° 00' 06.00'' Est, 45° 14' 52.00'' Nord";"16279";;"LE BOURG";"16210";"RIOUX-MARTIN";"Support non décrit"; 12.0;
205575;0.61528;45.82583;"00° 36' 55.00'' Est, 45° 49' 33.00'' Nord";"16183";"LES LANDES";;"16310";"LESIGNAC-DURAND";"Pylône autostable"; 48.0;"ATC FRANCE"
261387;0.11250;45.39750;"00° 06' 45.00'' Est, 45° 23' 51.00'' Nord";"16230";"LES MARCHAIS";;"16190";"MONTMOREAU-SAINT-CYBARD";"Pylône autostable"; 28.0;"HIVORY"
273038;0.17167;45.65833;"00° 10' 18.00'' Est, 45° 39' 30.00'' Nord";"16015";;"BD  DU 8 MAI 1945 PL DE PISANY";"16000";"ANGOULEME";"Immeuble"; 19.0;"Copropriété, Syndic, SCI"
274322;-0.32472;45.68583;"00° 19' 29.00'' Ouest, 45° 41' 09.00'' Nord";"16102";;"PL DE LA GARE";"16100";"COGNAC";"Pylône tubulaire"; 25.0;"ORANGE"
285825;0.11111;45.64556;"00° 06' 40.00'' Est, 45° 38' 44.00'' Nord";"16341";;"R DU CHÊNE CHEM DE LA GRANDE COMBE";"16470";"SAINT-MICHEL";"Pylône tubulaire"; 24.0;"ORANGE"
288712;0.88083;45.94611;"00° 52' 51.00'' Est, 45° 56' 46.00'' Nord";"16064";"LES LOGES";"STATION TDF";"16420";"BRIGUEUIL";"Pylône autostable"; 62.0;"TDF"
299123;0.15222;45.66833;"00° 09' 08.00'' Est, 45° 40' 06.00'' Nord";"16358";;"RTE DE BELLEVUE";"16710";"SAINT-YRIEIX-SUR-CHARENTE";"Pylône tubulaire"; 22.0;"ORANGE"
301634;-0.33083;45.68917;"00° 19' 51.00'' Ouest, 45° 41' 21.00'' Nord";"16102";;"20 R. DE LA STÉ VINICOLE";"16100";"COGNAC";"Bâtiment"; 16.0;"Société Privée SA"
311570;0.13056;45.64056;"00° 07' 50.00'' Est, 45° 38' 26.00'' Nord";"16015";"LES ALLIERS";"R LOUIS PERGAUD";"16000";"ANGOULEME";"Pylône tubulaire"; 24.0;"ORANGE"
312597;0.12778;45.67528;"00° 07' 40.00'' Est, 45° 40' 31.00'' Nord";"16358";;"19 AV DE L UNION MAIRIE DE ST YRIEIX";"16710";"SAINT-YRIEIX-SUR-CHARENTE";"Bâtiment"; 13.0;"Société Privée SA"
329217;0.46833;46.02583;"00° 28' 06.00'' Est, 46° 01' 33.00'' Nord";"16038";"LES LOGES";"PRÈS D171 CHEM COMMUNAL";"16350";"BENEST";"Pylône autostable"; 36.0;"ORANGE"
329219;0.54306;45.99028;"00° 32' 35.00'' Est, 45° 59' 25.00'' Nord";"16009";"PUYNODE HAUT";;"16490";"AMBERNAC";"Pylône autostable"; 30.0;"ORANGE"
333760;-0.32528;45.69306;"00° 19' 31.00'' Ouest, 45° 41' 35.00'' Nord";"16102";;"6, PL JEAN MONNET STUDIO  MIXX FM";"16100";"COGNAC";"Immeuble"; 22.0;"Titulaire programme Radio/TV"
350894;0.67917;45.97806;"00° 40' 45.00'' Est, 45° 58' 41.00'' Nord";"16337";"LA BROUTERIE";"VOIE COMMUNALE";"16500";"SAINT-MAURICE-DES-LIONS";"Pylône autostable"; 34.0;"ORANGE"
358208;0.06194;45.27056;"00° 03' 43.00'' Est, 45° 16' 14.00'' Nord";"16073";"LE RENFERMÉ";"D2 CHÂTEAU D'EAU DE FARZIOU";"16210";"CHALAIS";"Château d'eau - réservoir"; 23.0;"Syndicat des eaux, Adduction"
358454;0.10222;45.61472;"00° 06' 08.00'' Est, 45° 36' 53.00'' Nord";"16113";;"RTE DE BORDEAUX";"16400";"LA COURONNE";"Bâtiment"; 35.0;
389697;-0.35444;45.69056;"00° 21' 16.00'' Ouest, 45° 41' 26.00'' Nord";"16102";"CITÉ DE CROUIN";"R. DE LA GROIE";"16100";"COGNAC";"Pylône tubulaire"; 25.0;"ORANGE"
395616;0.61806;45.94972;"00° 37' 05.00'' Est, 45° 56' 59.00'' Nord";"16205";"LAVENAUD";"D.170";"16500";"MANOT";"Pylône autostable"; 32.0;"ORANGE"
400652;0.22167;45.67611;"00° 13' 18.00'' Est, 45° 40' 34.00'' Nord";"16291";;"R RENÉ GILLARDIE PL DE LA GARE";"16600";"RUELLE-SUR-TOUVRE";"Pylône tubulaire"; 20.0;"ORANGE"
401347;-0.31111;45.67944;"00° 18' 40.00'' Ouest, 45° 40' 46.00'' Nord";"16089";;"R PIERRE LATÉCOÈRE Z.I CHATEAUBERNARD";"16100";"CHATEAUBERNARD";"Pylône autostable"; 13.5;"ORANGE"
424656;0.22389;45.98750;"00° 13' 26.00'' Est, 45° 59' 15.00'' Nord";"16400";"LA GARE";"R DU CHATEAU  D26 STADE";"16510";"VERTEUIL-SUR-CHARENTE";"Pylône autostable"; 17.0;"Commune, communauté de commune"
435058;0.17944;45.65194;"00° 10' 46.00'' Est, 45° 39' 07.00'' Nord";"16015";;"85 R BELLEGARDE RÉS. BEAUSÉJOUR";"16000";"ANGOULEME";"Immeuble"; 13.0;"Copropriété, Syndic, SCI"
435344;0.18056;45.66556;"00° 10' 50.00'' Est, 45° 39' 56.00'' Nord";"16166";;"3 AV MAL JUIN ZI";"16340";"L'ISLE-D'ESPAGNAC";"Pylône autostable"; 39.0;"TDF"
438016;0.09417;45.66194;"00° 05' 39.00'' Est, 45° 39' 43.00'' Nord";"16138";"LES PLANTES";"R DU CH D'EAU";"16730";"FLEAC";"Château d'eau - réservoir"; 44.0;"Syndicat des eaux, Adduction"
438135;0.29139;45.67528;"00° 17' 29.00'' Est, 45° 40' 31.00'' Nord";"16232";"LES COUDRASSES";"LES BRANDES C R N°5 DIT DE SENS";"16600";"MORNAC";"Pylône autostable"; 37.0;"ORANGE"
440292;-0.15806;45.45778;"00° 09' 29.00'' Ouest, 45° 27' 28.00'' Nord";"16028";"LE GRAND FIEF";"CHEM RURAL N°15 DE PEUGEMARD À BARBEZIEUX";"16300";"BARBEZIEUX-SAINT-HILAIRE";"Pylône autostable"; 42.0;"TDF"
440552;0.33500;45.50639;"00° 20' 06.00'' Est, 45° 30' 23.00'' Nord";"16125";"BEAUREGARD";"CHEM RURAL";"16320";"EDON";"Pylône autostable"; 43.0;"HIVORY"
443063;-0.32083;45.71639;"00° 19' 15.00'' Ouest, 45° 42' 59.00'' Nord";"16102";;"BAGNOLET";"16100";"COGNAC";"Château d'eau - réservoir"; 23.0;"Syndicat des eaux, Adduction"
443327;0.16028;45.62583;"00° 09' 37.00'' Est, 45° 37' 33.00'' Nord";"16271";"MA CAMPAGNE";"IMP DE LA CHAUME";"16400";"PUYMOYEN";"Château d'eau - réservoir"; 67.0;"Commune, communauté de commune"
443809;0.20417;46.09417;"00° 12' 15.00'' Est, 46° 05' 39.00'' Nord";"16002";"LES BOIS DE LA PORTERIE";;"16700";"LES ADJOTS";"Pylône autostable"; 36.3;"HIVORY"
444505;0.19000;45.64556;"00° 11' 24.00'' Est, 45° 38' 44.00'' Nord";"16374";;"R ROMAIN ROLLAND IMM W2";"16800";"SOYAUX";"Immeuble"; 68.0;"Société HLM"
450492;0.40361;45.73861;"00° 24' 13.00'' Est, 45° 44' 19.00'' Nord";"16281";"LES GRANDS CHAMPS";;"16110";"LA ROCHEFOUCAULD";"Pylône autostable"; 49.0;"TDF"
