Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
21534;-60.99000;14.62528;"60° 59' 24.00'' Ouest, 14° 37' 31.00'' Nord";"97213";"MANGOT VULCIN";"CTRE RADIOELECTRIQUE FRANCE TELECOM";"97232";"LE LAMENTIN";"Bâtiment"; 20.0;"ORANGE Services Fixes"
21552;-61.12417;14.86667;"61° 07' 27.00'' Ouest, 14° 52' 00.00'' Nord";"97203";;"RTE DE MACOUBA";"97218";"BASSE-POINTE";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
21556;-61.02611;14.48028;"61° 01' 34.00'' Ouest, 14° 28' 49.00'' Nord";"97206";;"ALLÉE DES LAURIERS";"97223";"LE DIAMANT";"Mât béton"; 12.0;"ORANGE Services Fixes"
21572;-61.16056;14.67333;"61° 09' 38.00'' Ouest, 14° 40' 24.00'' Nord";"97234";"BELLEFONTAINE";"VOIE COMMUNALE DE VERRIER";"97222";"BELLEFONTAINE";"Pylône autostable"; 45.0;"ORANGE Services Fixes"
21574;-61.14000;14.78111;"61° 08' 24.00'' Ouest, 14° 46' 52.00'' Nord";"97218";;"RUE DE SAVANE HUBERT";"97260";"LE MORNE-ROUGE";"Fût"; 9.0;"ORANGE Services Fixes"
21576;-61.18278;14.70861;"61° 10' 58.00'' Ouest, 14° 42' 31.00'' Nord";"97204";"MORNE CHARLOTTE";"STATION FRANCE TELECOM";"97221";"LE CARBET";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
21578;-61.14472;14.73639;"61° 08' 41.00'' Ouest, 14° 44' 11.00'' Nord";"97208";"MORNE DES CADETS";"OBSERVATOIRE";"97250";"FONDS-SAINT-DENIS";"Bâtiment"; 9.0;"ORANGE Services Fixes"
21580;-60.94028;14.55972;"60° 56' 25.00'' Ouest, 14° 33' 35.00'' Nord";"97223";;"RUE GUEYDON D6";"97270";"SAINT-ESPRIT";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
21594;-61.17861;14.87306;"61° 10' 43.00'' Ouest, 14° 52' 23.00'' Nord";"97211";;"HOTEL DES POSTES RUE DES PTT";"97218";"GRAND'RIVIERE";"Pylône autostable"; 18.0;"ORANGE Services Fixes"
21598;-61.14722;14.70639;"61° 08' 50.00'' Ouest, 14° 42' 23.00'' Nord";"97233";;"BOURG";"97226";"LE MORNE-VERT";"Bâtiment"; 11.0;"ORANGE Services Fixes"
21600;-61.13250;14.73667;"61° 07' 57.00'' Ouest, 14° 44' 12.00'' Nord";"97208";"LA CROIX";"D1 QUARTIER LA CROIX";"97250";"FONDS-SAINT-DENIS";"Bâtiment"; 7.0;"ORANGE Services Fixes"
22808;-60.87944;14.43250;"60° 52' 46.00'' Ouest, 14° 25' 57.00'' Nord";"97226";;"AV NELSON MANDELA";"97227";"SAINTE-ANNE";"Pylône autostable"; 25.0;"ORANGE"
44752;-60.93139;14.46444;"60° 55' 53.00'' Ouest, 14° 27' 52.00'' Nord";"97227";"GROS RAISIN";"RUE DES PALÉTUVIERS";"97228";"SAINTE-LUCE";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
45175;-61.18333;14.71083;"61° 10' 60.00'' Ouest, 14° 42' 39.00'' Nord";"97204";"DISPENSAIRE";"248 RN2";"97221";"LE CARBET";"Mât métallique"; 10.0;"Commune, communauté de commune"
50928;-60.87556;14.53694;"60° 52' 32.00'' Ouest, 14° 32' 13.00'' Nord";"97232";"MORNES RAQUETTES";"STATION FRANCE TELECOM";"97280";"LE VAUCLIN";"Mât métallique"; 3.0;"ORANGE Services Fixes"
56345;-61.11806;14.86917;"61° 07' 05.00'' Ouest, 14° 52' 09.00'' Nord";"97203";;"1 R DOCTEUR MORESTIN";"97218";"BASSE-POINTE";"Bâtiment"; 6.0;"Copropriété, Syndic, SCI"
57405;-61.09083;14.81722;"61° 05' 27.00'' Ouest, 14° 49' 02.00'' Nord";"97214";;"MORNE CAPOT L'ECOLE";"97214";"LE LORRAIN";"Mât béton"; 12.0;"ORANGE Services Fixes"
57409;-61.22417;14.80111;"61° 13' 27.00'' Ouest, 14° 48' 04.00'' Nord";"97219";"LES ABYMES";"ROUTE DU VIEUX COCHER";"97250";"LE PRECHEUR";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
97848;-61.10389;14.62972;"61° 06' 14.00'' Ouest, 14° 37' 47.00'' Nord";"97229";"TERREVILLE";"ROUTE DES ENCLOS";"97233";"SCHOELCHER";"Bâtiment"; 6.0;"ORANGE Services Fixes"
101613;-61.07806;14.60944;"61° 04' 41.00'' Ouest, 14° 36' 34.00'' Nord";"97209";"LA CLAIRIERE";"STATION RFO";"97234";"FORT-DE-FRANCE";"Immeuble"; 9.0;"Titulaire programme Radio/TV"
118450;-60.99194;14.77444;"60° 59' 31.00'' Ouest, 14° 46' 28.00'' Nord";"97228";"R CASE NEGRE";"MORNE DANIEL - RÉSERVOIR";"97230";"SAINTE-MARIE";"Pylône autostable"; 15.0;"DIGICEL"
118456;-60.94083;14.60694;"60° 56' 27.00'' Ouest, 14° 36' 25.00'' Nord";"97210";"ST-ROCH";"BOIS NEUF";"97240";"LE FRANCOIS";"Pylône autostable"; 20.0;"Particulier"
118480;-60.97278;14.60222;"60° 58' 22.00'' Ouest, 14° 36' 08.00'' Nord";"97207";;"BOIS ROUGE - OASIS";"97224";"DUCOS";"Bâtiment"; 17.0;"Société Privée SA"
118490;-60.96528;14.57750;"60° 57' 55.00'' Ouest, 14° 34' 39.00'' Nord";"97207";"LA LÉANDRE";"R DES ORANGERS STADE";"97224";"DUCOS";"Pylône autostable"; 30.0;"DIGICEL"
118492;-60.93944;14.70222;"60° 56' 22.00'' Ouest, 14° 42' 08.00'' Nord";"97222";;"HAMEAU DE POINTE LYNCH";"97231";"LE ROBERT";"Pylône autostable"; 25.0;"DIGICEL"
136211;-60.87056;14.47222;"60° 52' 14.00'' Ouest, 14° 28' 20.00'' Nord";"97217";;"CARREFOUR DIAKA";"97290";"LE MARIN";"Mât métallique"; 10.0;
156815;-60.98139;14.52889;"60° 58' 53.00'' Ouest, 14° 31' 44.00'' Nord";"97221";;"60 RUE SCHOELCHER MAIRIE";"97215";"RIVIERE-SALEE";"Bâtiment"; 10.0;"Commune, communauté de commune"
160595;-61.07694;14.61222;"61° 04' 37.00'' Ouest, 14° 36' 44.00'' Nord";"97209";;"EX HOP CIVIL ERMITAGE BAT CARDIOLOGIE 3EME ETAG";"97234";"FORT-DE-FRANCE";"Support non décrit"; 10.0;
161878;-60.88250;14.43417;"60° 52' 57.00'' Ouest, 14° 26' 03.00'' Nord";"97226";;"PL ABBE MORLAND";"97227";"SAINTE-ANNE";"Support non décrit"; 10.0;
174121;-61.06667;14.61667;"61° 04' 00.00'' Ouest, 14° 37' 00.00'' Nord";"97209";;"IMM CONCORDE";"97234";"FORT-DE-FRANCE";"Support non décrit"; 30.0;
174129;-61.00972;14.58806;"61° 00' 35.00'' Ouest, 14° 35' 17.00'' Nord";"97213";"AEROPORT";"ZONE FRET AEROPORT";"97232";"LE LAMENTIN";"Support non décrit"; 4.0;
174558;-61.14389;14.65889;"61° 08' 38.00'' Ouest, 14° 39' 32.00'' Nord";"97209";;"CLAIRIERE";"97234";"FORT-DE-FRANCE";"Support non décrit"; 10.0;
175066;-61.07361;14.60889;"61° 04' 25.00'' Ouest, 14° 36' 32.00'' Nord";"97209";;"11 AV JEAN JAURES";"97234";"FORT-DE-FRANCE";"Support non décrit"; 10.0;
177588;-61.05000;14.60694;"61° 02' 60.00'' Ouest, 14° 36' 25.00'' Nord";"97209";;"DILON VALMENIERE";"97234";"FORT-DE-FRANCE";"Support non décrit"; 15.0;
178194;-61.22556;14.79944;"61° 13' 32.00'' Ouest, 14° 47' 58.00'' Nord";"97219";"BOURG";"LE PRECHEUR BOURG";"97250";"LE PRECHEUR";"Support non décrit"; 10.0;
204175;-61.06944;14.51444;"61° 04' 10.00'' Ouest, 14° 30' 52.00'' Nord";"97202";"MORNE BIGOT";;"97217";"LES ANSES-D'ARLET";"Bâtiment"; 10.0;
204179;-61.11722;14.69889;"61° 07' 02.00'' Ouest, 14° 41' 56.00'' Nord";"97204";;"PITON LACROIX";"97221";"LE CARBET";"Support non décrit"; 6.0;
204211;-61.02500;14.50139;"61° 01' 30.00'' Ouest, 14° 30' 05.00'' Nord";"97206";;"MORNE CONSTANT";"97223";"LE DIAMANT";"Support non décrit"; 6.0;
204237;-61.00111;14.59333;"61° 00' 04.00'' Ouest, 14° 35' 36.00'' Nord";"97213";;"SERVICES TECHNIQUES ZONE AEROPORTUAIRE";"97232";"LE LAMENTIN";"Support non décrit"; 12.0;
204269;-61.10417;14.63889;"61° 06' 15.00'' Ouest, 14° 38' 20.00'' Nord";"97229";;"TERREVILLE";"97233";"SCHOELCHER";"Support non décrit"; 5.0;
204271;-61.06833;14.79556;"61° 04' 06.00'' Ouest, 14° 47' 44.00'' Nord";"97214";;"QUARTIER MORNE JACQUES";"97214";"LE LORRAIN";"Support non décrit"; 9.0;
204275;-60.91583;14.75250;"60° 54' 57.00'' Ouest, 14° 45' 09.00'' Nord";"97230";;"MORNE PAVILLON PRESQU ILE CARAVELLE";"97220";"LA TRINITE";"Bâtiment"; 6.0;"Société Privée SA"
204279;-60.89528;14.54667;"60° 53' 43.00'' Ouest, 14° 32' 48.00'' Nord";"97223";;"VIEILLE CITERNE MORNE FIRMIN";"97270";"SAINT-ESPRIT";"Support non décrit"; 8.0;
271492;-60.88167;14.56972;"60° 52' 54.00'' Ouest, 14° 34' 11.00'' Nord";"97232";"MORNE DUNOYER";"RESERVOIR D EAU";"97280";"LE VAUCLIN";"Château d'eau - réservoir"; 21.0;"Société Privée SA"
271502;-60.89361;14.59111;"60° 53' 37.00'' Ouest, 14° 35' 28.00'' Nord";"97210";"LE FRANCOIS";"MORNE BOIS SOLDAT - RÉSERVOIR D EAU";"97240";"LE FRANCOIS";"Pylône autostable"; 20.0;"France Caraibes Mobiles"
272518;-61.06806;14.52083;"61° 04' 05.00'' Ouest, 14° 31' 15.00'' Nord";"97231";;"MORNE BIGOT";"97229";"LES TROIS-ILETS";"Pylône autostable"; 15.0;
272520;-60.92306;14.46639;"60° 55' 23.00'' Ouest, 14° 27' 59.00'' Nord";"97227";;"R JEAN JACQUES ROUSSEAU";"97228";"SAINTE-LUCE";"Bâtiment"; 4.0;
276091;-61.08861;14.82500;"61° 05' 19.00'' Ouest, 14° 49' 30.00'' Nord";"97214";"BON REPOS";"VC HABITATION VIVE NORD";"97214";"LE LORRAIN";"Pylône autostable"; 25.0;"ORANGE"
