Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
16106;6.61083;45.38333;"06° 36' 39.00'' Est, 45° 22' 60.00'' Nord";"73227";"LA SAULIRE";;"73120";"SAINT-BON-TARENTAISE";"Bâtiment"; 8.0;"Commune, communauté de commune"
16146;6.13611;45.68583;"06° 08' 10.00'' Est, 45° 41' 09.00'' Nord";"73081";;"LA POSTE";"73630";"LE CHATELARD";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
16148;6.10639;45.71389;"06° 06' 23.00'' Est, 45° 42' 50.00'' Nord";"73146";"LE PONT";;"73340";"LESCHERAINES";"Bâtiment"; 10.0;"Commune, communauté de commune"
16156;6.73861;45.55611;"06° 44' 19.00'' Est, 45° 33' 22.00'' Nord";"73150";"MONTCHAVIN";;"73210";"MACOT-LA-PLAGNE";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
16166;6.27222;45.25722;"06° 16' 20.00'' Est, 45° 15' 26.00'' Nord";"73116";;"LA TOUSSUIRE";"73300";"FONTCOUVERTE-LA-TOUSSUIRE";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
16170;6.26556;45.20389;"06° 15' 56.00'' Est, 45° 12' 14.00'' Nord";"73242";"LE CHAMBON";;"73530";"SAINT-JEAN-D'ARVES";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
16172;6.04444;45.50083;"06° 02' 40.00'' Est, 45° 30' 03.00'' Nord";"73171";;"AV DU PRESIDENT GONTRIE CENTRAL TÉLÉPHONIQUE";"73800";"MONTMELIAN";"Bâtiment"; 22.0;"ORANGE Services Fixes"
16176;5.85667;45.41889;"05° 51' 24.00'' Est, 45° 25' 08.00'' Nord";"73274";"AU COUZON";;"73670";"SAINT-PIERRE-D'ENTREMONT";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
16178;6.50333;45.55194;"06° 30' 12.00'' Est, 45° 33' 07.00'' Nord";"73187";"NAVES";;"73260";"LA LECHERE";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
16182;6.44250;45.46139;"06° 26' 33.00'' Est, 45° 27' 41.00'' Nord";"73024";"VALMOREL";;"73260";"LES AVANCHERS-VALMOREL";"Bâtiment"; 15.0;"ORANGE Services Fixes"
16188;5.85028;45.81056;"05° 51' 01.00'' Est, 45° 48' 38.00'' Nord";"73085";"CHAUDIEU";;"73310";"CHINDRIEUX";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16190;5.84306;45.88028;"05° 50' 35.00'' Est, 45° 52' 49.00'' Nord";"73286";"A LA GRANDE MAISON";;"73310";"SERRIERES-EN-CHAUTAGNE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16192;6.53778;45.75694;"06° 32' 16.00'' Est, 45° 45' 25.00'' Nord";"73132";"COL DES SAISIES";"LES ÉCRINS";"73620";"HAUTELUCE";"Pylône autostable"; 14.0;"Copropriété, Syndic, SCI"
16194;6.62444;45.68778;"06° 37' 28.00'' Est, 45° 41' 16.00'' Nord";"73034";"BARRAGE DE ROSELEND";;"73270";"BEAUFORT";"Bâtiment"; 25.0;"EDF ou GDF"
16202;6.88333;45.59083;"06° 52' 60.00'' Est, 45° 35' 27.00'' Nord";"73232";;"ECOLE PRIMAIRE";"73640";"SAINTE-FOY-TARENTAISE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16214;6.08667;45.68028;"06° 05' 12.00'' Est, 45° 40' 49.00'' Nord";"73005";;"VERS BOIS DE THIOULE LE CIMETERET";"73340";"AILLON-LE-VIEUX";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16216;6.07972;45.61722;"06° 04' 47.00'' Est, 45° 37' 02.00'' Nord";"73004";;"LA POSTE D206";"73340";"AILLON-LE-JEUNE";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
16218;6.26722;45.22056;"06° 16' 02.00'' Est, 45° 13' 14.00'' Nord";"73242";"PIERRE BAISSE";;"73530";"SAINT-JEAN-D'ARVES";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
16224;6.30722;45.35056;"06° 18' 26.00'' Est, 45° 21' 02.00'' Nord";"73224";"LA CHAMBRE";;"73130";"SAINT-AVRE";"Pylône autostable"; 13.0;"ORANGE Services Fixes"
16226;6.47333;45.21778;"06° 28' 24.00'' Est, 45° 13' 04.00'' Nord";"73261";;"AV DE LA REPUBLIQUE CENTRAL TELEPHONIQUE";"73140";"SAINT-MICHEL-DE-MAURIENNE";"Bâtiment"; 7.0;"ORANGE Services Fixes"
16228;6.50389;45.38000;"06° 30' 14.00'' Est, 45° 22' 48.00'' Nord";"73257";;"R DU PAVÉ IMM LES OURSONS";"73440";"SAINT-MARTIN-DE-BELLEVILLE";"Bâtiment"; 12.0;"ORANGE Services Fixes"
16230;6.50222;45.36583;"06° 30' 08.00'' Est, 45° 21' 57.00'' Nord";"73257";"CREUX DE L'OURS";;"73440";"SAINT-MARTIN-DE-BELLEVILLE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16236;5.98278;45.64139;"05° 58' 58.00'' Est, 45° 38' 29.00'' Nord";"73098";"LA FÉCLAZ";;"73230";"LES DESERTS";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16240;6.66389;45.19750;"06° 39' 50.00'' Est, 45° 11' 51.00'' Nord";"73157";;"R JEAN JAURÈS";"73500";"MODANE";"Bâtiment"; 21.0;"ORANGE Services Fixes"
16244;6.65194;45.17333;"06° 39' 07.00'' Est, 45° 10' 24.00'' Nord";"73157";"VALFREJUS";;"73500";"MODANE";"Bâtiment"; 14.0;"Copropriété, Syndic, SCI"
16246;6.41417;45.74917;"06° 24' 51.00'' Est, 45° 44' 57.00'' Nord";"73303";"MONTROUX";"RUE DEROBERT";"73400";"UGINE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16248;6.69167;45.69028;"06° 41' 30.00'' Est, 45° 41' 25.00'' Nord";"73034";"CORMET DE ROSELAND";;"73270";"BEAUFORT";"Mât"; 6.0;"ORANGE Services Fixes"
16250;6.48639;45.73750;"06° 29' 11.00'' Est, 45° 44' 15.00'' Nord";"73317";;"CROIX DE COSTE";"73270";"VILLARD-SUR-DORON";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
16252;6.55611;45.75639;"06° 33' 22.00'' Est, 45° 45' 23.00'' Nord";"73132";"LA LÉGETTE";"COL DES SAISIES";"73620";"HAUTELUCE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16254;5.98333;45.72417;"05° 59' 00.00'' Est, 45° 43' 27.00'' Nord";"73164";"LA FERME";;"73100";"MONTCEL";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16256;6.01889;45.54056;"06° 01' 08.00'' Est, 45° 32' 26.00'' Nord";"73097";"MONTGELAS";;"73190";"CURIENNE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16258;6.01917;45.56028;"06° 01' 09.00'' Est, 45° 33' 37.00'' Nord";"73097";"BOYAT";;"73190";"CURIENNE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
16264;5.76444;45.54139;"05° 45' 52.00'' Est, 45° 32' 29.00'' Nord";"73145";"LE GUE DES PLANCHES";"PL DE LA GARE";"73610";"LEPIN-LE-LAC";"Bâtiment"; 9.0;"La Poste"
22728;6.14389;45.69111;"06° 08' 38.00'' Est, 45° 41' 28.00'' Nord";"73081";"LES GARINS";;"73630";"LE CHATELARD";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
38339;5.68750;45.61861;"05° 41' 15.00'' Est, 45° 37' 07.00'' Nord";"73236";"LA TOUR";"CHEMIN DE LA TOUR";"73240";"SAINT-GENIX-SUR-GUIERS";"Mât métallique"; 9.0;"SFR"
38531;5.88694;45.60833;"05° 53' 13.00'' Est, 45° 36' 30.00'' Nord";"73179";;"R DES EPINETTES SILO ENTREPRISE CONDENSIL";"73290";"LA MOTTE-SERVOLEX";"Bâtiment"; 23.0;"Société Privée SA"
38537;6.11361;45.59417;"06° 06' 49.00'' Est, 45° 35' 39.00'' Nord";"73277";"MONT PELAT";;"73630";"SAINTE-REINE";"Bâtiment"; 13.0;"Société Privée SA"
38565;6.30861;45.53194;"06° 18' 31.00'' Est, 45° 31' 55.00'' Nord";"73212";"LES COMBES";"TUNNEL LYON-TURIN";"73220";"RANDENS";"Intérieur sous-terrain"; 17.0;"Commune, communauté de commune"
38567;6.30528;45.50861;"06° 18' 19.00'' Est, 45° 30' 31.00'' Nord";"73237";"LES BOTTIÈRES";"TUNNEL LES HURTIÈRES LYON-TURIN";"73220";"SAINT-GEORGES-DES-HURTIERES";"Tunnel"; 8.0;"Commune, communauté de commune"
50946;6.77083;45.61222;"06° 46' 15.00'' Est, 45° 36' 44.00'' Nord";"73054";;"141 R DE PINON LA CASERNE";"73700";"BOURG-SAINT-MAURICE";"Bâtiment"; 19.0;"ORANGE Services Fixes"
56454;6.29528;45.35028;"06° 17' 43.00'' Est, 45° 21' 01.00'' Nord";"73231";"LES ILES - LES GRANDS PRÉS";"A43- ENTRÉE TUNNEL";"73130";"SAINT-ETIENNE-DE-CUINES";"Tunnel"; 10.0;"Sociétés d'Autoroutes"
56557;5.89917;45.68833;"05° 53' 57.00'' Est, 45° 41' 18.00'' Nord";"73300";;"122 CHEM DE L'OBSERVATOIRE";"73100";"TRESSERVE";"Monument historique"; 26.0;"Commune, communauté de commune"
56837;6.02028;45.49944;"06° 01' 13.00'' Est, 45° 29' 58.00'' Nord";"73151";"GRINGALET";"PK105";"73800";"LES MARCHES";"Pylône autostable"; 20.0;"Sociétés d'Autoroutes"
56900;6.27250;45.40583;"06° 16' 21.00'' Est, 45° 24' 21.00'' Nord";"73278";"LES ETALONS EST";"PR149";"73660";"SAINT-REMY-DE-MAURIENNE";"Pylône autostable"; 25.0;"Sociétés d'Autoroutes"
57002;5.94889;45.56250;"05° 56' 56.00'' Est, 45° 33' 45.00'' Nord";"73029";"PK 97";;"73000";"BARBERAZ";"Pylône autostable"; 20.0;"Sociétés d'Autoroutes"
