Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
19544;6.37278;43.21667;"06° 22' 22.00'' Est, 43° 13' 00.00'' Nord";"83043";"SOMMET DU BOEUF";;"83610";"COLLOBRIERES";"Bâtiment"; 14.0;"Météo"
19546;6.20611;42.98333;"06° 12' 22.00'' Est, 42° 59' 00.00'' Nord";"83069";"PHARE DE PORQUEROLLES";"CAP D'ARMES";"83400";"HYERES";"Phare"; 30.0;"Phares et balises"
22928;6.55778;43.74167;"06° 33' 28.00'' Est, 43° 44' 30.00'' Nord";"83010";"BAU DE ST MICHEL";;"83840";"BARGEME";"Pylône autostable"; 6.0;"ORANGE Services Fixes"
22930;6.60028;43.77083;"06° 36' 01.00'' Est, 43° 46' 15.00'' Nord";"83074";;"D52 AUTOCOMMUTATEUR";"83840";"LA MARTRE";"Pylône tubulaire"; 14.0;"ORANGE Services Fixes"
22987;6.07528;43.23972;"06° 04' 31.00'' Est, 43° 14' 23.00'' Nord";"83049";;"BD  GAMBETTA AUTOCOM";"83390";"CUERS";"Bâtiment"; 6.0;"ORANGE Services Fixes"
41409;5.97806;43.13333;"05° 58' 41.00'' Est, 43° 07' 60.00'' Nord";"83137";;"108 AV ST JOSEPH";"83100";"TOULON";"Immeuble"; 13.0;"Particulier"
41453;5.97222;43.11528;"05° 58' 20.00'' Est, 43° 06' 55.00'' Nord";"83137";;"BD JEAN BAPTISTE ABEL";"83100";"TOULON";"Immeuble"; 15.8;"Copropriété, Syndic, SCI"
41479;5.93722;43.11639;"05° 56' 14.00'' Est, 43° 06' 59.00'' Nord";"83137";;"ALLÉE DU LIEUTENANT COLONEL CARMI LE MISTRAL";"83100";"TOULON";"Immeuble"; 31.1;"Société HLM"
41483;6.01361;43.13444;"06° 00' 49.00'' Est, 43° 08' 04.00'' Nord";"83062";;"R DU CAPITAINE PIERRE DELSOL CHEMIN DU BÉCASSIER";"83130";"LA GARDE";"Mât"; 10.0;"HIVORY"
41489;6.72333;43.45833;"06° 43' 24.00'' Est, 43° 27' 30.00'' Nord";"83061";;"R DU MALBOUSQUET SALLE POLYVALENTE CAÏS";"83600";"FREJUS";"Immeuble"; 11.0;"Commune, communauté de commune"
41507;6.03639;43.13528;"06° 02' 11.00'' Est, 43° 08' 07.00'' Nord";"83062";"BEAULIEU LA PAULINE";"RN 98";"83130";"LA GARDE";"Immeuble"; 17.0;"Particulier"
41517;5.71028;43.18500;"05° 42' 37.00'' Est, 43° 11' 06.00'' Nord";"83112";;"BD  E.D SEILLON";"83270";"SAINT-CYR-SUR-MER";"Bâtiment"; 13.0;"SFR"
41529;6.13500;43.09667;"06° 08' 06.00'' Est, 43° 05' 48.00'' Nord";"83069";"LE PALYVESTRE";"LOGEMENT MILITAIRE AV DE L'AÉROPORT";"83400";"HYERES";"Pylône autostable"; 12.0;"HIVORY"
44665;6.58222;43.71722;"06° 34' 56.00'' Est, 43° 43' 02.00'' Nord";"83010";;"LES MOULIERES DE MICHEL AUTOCOMMUTATEUR D 21";"83840";"BARGEME";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
47787;6.47083;43.31278;"06° 28' 15.00'' Est, 43° 18' 46.00'' Nord";"83063";"ST ELOI SUR LA RTE DE GRIMAUD";"AUTOCOMMUTATEUR";"83680";"LA GARDE-FREINET";"Pylône tubulaire"; 9.0;"ORANGE Services Fixes"
47794;6.49333;43.19083;"06° 29' 36.00'' Est, 43° 11' 27.00'' Nord";"83079";"LES PRADELS";;"83310";"LA MOLE";"Pylône autostable"; 9.0;"ORANGE Services Fixes"
