Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
6571;24338;"METEO";"Antenne radar";178464;3.00;"Non Directif";;12.00;"RDR MTO";5570.00;5650.00;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"LTE 700";708.00;718.00;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"LTE 700";763.00;773.00;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"LTE 800";811.00;821.00;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"LTE 800";852.00;862.00;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"UMTS 900";889.90;899.90;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"GSM 900";889.90;899.90;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"GSM 900";934.90;944.90;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"UMTS 900";934.90;944.90;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"LTE 1800";1710.00;1730.00;"MHz"
51742;304772;"ORANGE";"Panneau";67557;2.70;"Directif";80.00;28.90;"LTE 1800";1805.00;1825.00;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"LTE 700";708.00;718.00;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"LTE 700";763.00;773.00;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"LTE 800";811.00;821.00;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"LTE 800";852.00;862.00;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"UMTS 900";889.90;899.90;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"GSM 900";889.90;899.90;"MHz"
51742;304772;"ORANGE";"Panneau";67559;2.70;"Directif";260.00;28.90;"GSM 900";934.90;944.90;"MHz"
