Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
12138;22377;"ORANGE service fixe";"Antenne parabolique";2575432;0.60;"Directif";132.60;13.00;"FH";17.70;18.10;"GHz"
12138;22377;"ORANGE service fixe";"Antenne parabolique";2575432;0.60;"Directif";132.60;13.00;"FH";18.60;18.80;"GHz"
12160;214519;"Société d'autoroute";"Dipôle/Doublet";3120;2.00;"Non Directif";;17.00;"FM";87.50;108.00;"MHz"
12162;214520;"Société d'autoroute";"Dipôle/Doublet";3121;2.00;"Non Directif";;;"FM";87.50;108.00;"MHz"
22999;300110;"TDF";"Antenne parabolique";6496;0.60;"Directif";208.90;50.00;"FH";12.80;13.20;"GHz"
22999;300110;"TDF";"Antenne parabolique";6496;0.60;"Directif";208.90;50.00;"FH";12.80;13.20;"GHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 900";904.90;914.90;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"GSM 900";904.90;914.90;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 900";949.90;959.90;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"GSM 900";949.90;959.90;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 2100";1915.10;1920.10;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 2100";1920.50;1935.30;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 2100";1959.90;1964.90;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 2100";2110.50;2125.30;"MHz"
32637;57417;"SFR";"Panneau";22188;2.70;"Directif";300.00;37.40;"UMTS 2100";2149.90;2154.90;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 900";904.90;914.90;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"GSM 900";904.90;914.90;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 900";949.90;959.90;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"GSM 900";949.90;959.90;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 2100";1915.10;1920.10;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 2100";1920.50;1935.30;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 2100";1959.90;1964.90;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 2100";2110.50;2125.30;"MHz"
32637;57417;"SFR";"Panneau";22189;2.70;"Directif";90.00;37.40;"UMTS 2100";2149.90;2154.90;"MHz"
