Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
6417;-0.81167;46.24278;"00° 48' 42.00'' Ouest, 46° 14' 34.00'' Nord";"17127";;"R DE LA PROCESSION";"17170";"COURCON";"Mât"; 12.0;"ORANGE Services Fixes"
6423;-1.17361;46.01278;"01° 10' 25.00'' Ouest, 46° 00' 46.00'' Nord";"17004";"MAIRIE";"R GOURGAUD";"17123";"ILE-D'AIX";"Bâtiment"; 11.0;"Commune, communauté de commune"
6433;-0.87056;45.82917;"00° 52' 14.00'' Ouest, 45° 49' 45.00'' Nord";"17284";;"AV ANDRÉ MALRAUX CENTRAL TÉLÉPHONIQUE";"17250";"PONT-L'ABBE-D'ARNOULT";"Bâtiment"; 12.0;"ORANGE Services Fixes"
6435;-0.86583;45.82611;"00° 51' 57.00'' Ouest, 45° 49' 34.00'' Nord";"17284";"MOULIN DU FORT";;"17250";"PONT-L'ABBE-D'ARNOULT";"Château d'eau - réservoir"; 38.0;"Syndicat des eaux, Adduction"
6437;-0.19056;45.88167;"00° 11' 26.00'' Ouest, 45° 52' 54.00'' Nord";"17037";;"R DE L'IMAGE";"17490";"BEAUVAIS-SUR-MATHA";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
6443;-0.21667;45.98944;"00° 13' 00.00'' Ouest, 45° 59' 22.00'' Nord";"17149";;"R DU CHÂTEAU D'EAU";"17510";"LES EDUTS";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
55565;-0.60778;45.44000;"00° 36' 28.00'' Ouest, 45° 26' 24.00'' Nord";"17317";"AIRE DE REPOS N.O. A10";"SITE ASF A10";"17240";"SAINT-CIERS-DU-TAILLON";"Pylône autostable"; 30.0;"Sociétés d'Autoroutes"
55613;-0.58528;45.35556;"00° 35' 07.00'' Ouest, 45° 21' 20.00'' Nord";"17236";"PUYBAILLER A10";"SITE ASF A10";"17150";"MIRAMBEAU";"Pylône autostable"; 12.0;"Sociétés d'Autoroutes"
74321;-0.48917;45.73222;"00° 29' 21.00'' Ouest, 45° 43' 56.00'' Nord";"17395";"BELLEVUE";"CHEM VICINAL N°6";"17610";"SAINT-SAUVANT";"Château d'eau - réservoir"; 29.0;"Syndicat des eaux, Adduction"
74323;-0.61833;45.82639;"00° 37' 06.00'' Ouest, 45° 49' 35.00'' Nord";"17436";"LA MAROTERIE";"CHEM RURAL N°26";"17350";"TAILLEBOURG";"Château d'eau - réservoir"; 33.0;"Conseil Départemental"
74327;-0.55806;45.31833;"00° 33' 29.00'' Ouest, 45° 19' 06.00'' Nord";"17052";"L'ETANG";"D.145 - CHEM D'EXPLOITATION";"17150";"BOISREDON";"Pylône autostable"; 36.0;"ORANGE"
