Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
9720;8826;"ORANGE service fixe";"Antenne parabolique";53889;1.20;"Directif";339.90;16.00;"FH";6425.00;6700.00;"MHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";53889;1.20;"Directif";339.90;16.00;"FH";6700.00;7075.00;"MHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";94448;1.20;"Directif";281.80;16.00;"FH";17.70;18.10;"GHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";94448;1.20;"Directif";281.80;16.00;"FH";17.70;18.10;"GHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";94448;1.20;"Directif";281.80;16.00;"FH";18.60;18.80;"GHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";94448;1.20;"Directif";281.80;16.00;"FH";18.80;19.30;"GHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";94450;0.60;"Directif";80.00;16.00;"FH";12.75;13.25;"GHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";1280083;0.30;"Directif";80.10;15.00;"FH";22.37;22.50;"GHz"
9720;8826;"ORANGE service fixe";"Antenne parabolique";1280083;0.30;"Directif";80.10;15.00;"FH";23.38;23.50;"GHz"
9722;8827;"ORANGE service fixe";"Antenne parabolique";53881;1.20;"Directif";159.90;13.00;"FH";6425.00;6700.00;"MHz"
9722;8827;"ORANGE service fixe";"Antenne parabolique";53881;1.20;"Directif";159.90;13.00;"FH";6700.00;7075.00;"MHz"
9722;8827;"ORANGE service fixe";"Yagi";281152;1.30;"Directif";50.50;10.00;"FH ABI";456.00;460.00;"MHz"
9722;8827;"ORANGE service fixe";"Yagi";281152;1.30;"Directif";50.50;10.00;"FH ABI";466.00;470.00;"MHz"
9722;8827;"ORANGE service fixe";"Yagi";281159;2.20;"Directif";54.00;10.00;"FH ABI";456.00;460.00;"MHz"
9722;8827;"ORANGE service fixe";"Yagi";281159;2.20;"Directif";54.00;10.00;"FH ABI";466.00;470.00;"MHz"
9722;8827;"ORANGE service fixe";"Antenne parabolique";1734065;0.30;"Directif";305.50;10.00;"FH";12.75;13.25;"GHz"
9722;8827;"ORANGE service fixe";"Antenne parabolique";2047320;0.30;"Directif";49.30;14.00;"FH";12.75;13.25;"GHz"
9722;8827;"ORANGE service fixe";"Antenne parabolique";2144172;0.60;"Directif";295.40;11.00;"FH";10.70;11.70;"GHz"
9724;8828;"ORANGE service fixe";"Antenne parabolique";2144175;0.60;"Directif";115.30;7.00;"FH";10.70;11.70;"GHz"
9734;13378;"ORANGE service fixe";"Antenne parabolique";54171;0.60;"Directif";150.30;15.00;"FH";17.70;18.10;"GHz"
9734;13378;"ORANGE service fixe";"Antenne parabolique";54171;0.60;"Directif";150.30;15.00;"FH";17.70;18.10;"GHz"
9734;13378;"ORANGE service fixe";"Antenne parabolique";54171;0.60;"Directif";150.30;15.00;"FH";17.70;18.10;"GHz"
9734;13378;"ORANGE service fixe";"Antenne parabolique";54171;0.60;"Directif";150.30;15.00;"FH";18.60;18.80;"GHz"
9734;13378;"ORANGE service fixe";"Antenne parabolique";54171;0.60;"Directif";150.30;15.00;"FH";18.80;19.30;"GHz"
9734;13378;"ORANGE service fixe";"Antenne parabolique";54171;0.60;"Directif";150.30;15.00;"FH";18.80;19.30;"GHz"
9734;13378;"ORANGE service fixe";"Yagi";236206;2.20;"Directif";198.30;21.00;"FH ABI";154.00;156.00;"MHz"
9734;13378;"ORANGE service fixe";"Yagi";236206;2.20;"Directif";198.30;21.00;"FH ABI";157.45;160.60;"MHz"
9736;14854;"ORANGE service fixe";"Antenne parabolique";54239;1.20;"Directif";275.80;20.00;"FH";1377.00;1400.00;"MHz"
9736;14854;"ORANGE service fixe";"Antenne parabolique";54239;1.20;"Directif";275.80;20.00;"FH";1484.00;1492.00;"MHz"
9736;14854;"ORANGE service fixe";"Yagi";287088;0.40;"Directif";1.90;15.00;"FH ABI";456.00;460.00;"MHz"
9736;14854;"ORANGE service fixe";"Yagi";287088;0.40;"Directif";1.90;15.00;"FH ABI";466.00;470.00;"MHz"
9736;14854;"ORANGE service fixe";"Antenne parabolique";539650;0.60;"Directif";331.90;20.00;"FH";12.75;13.25;"GHz"
9736;14854;"ORANGE service fixe";"Antenne parabolique";1931894;0.60;"Directif";246.00;17.00;"FH";10.70;11.70;"GHz"
9736;14854;"ORANGE service fixe";"Antenne parabolique";2973399;0.60;"Directif";131.50;21.00;"FH";12.75;13.25;"GHz"
9736;14854;"ORANGE service fixe";"Antenne parabolique";3346712;0.30;"Directif";1.90;16.00;"FH";22.37;22.50;"GHz"
