Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
4292;4.39306;44.40639;"04° 23' 35.00'' Est, 44° 24' 23.00'' Nord";"07330";"MAS DE JAULET";"R JEAN JAURÈS";"07150";"VALLON-PONT-D'ARC";"Bâtiment"; 8.0;"ORANGE Services Fixes"
4302;4.42583;44.90778;"04° 25' 33.00'' Est, 44° 54' 28.00'' Nord";"07064";;"RTE DE L'EYRIEUX CENTRAL TÉLÉPHONIQUE";"07160";"LE CHEYLARD";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
4318;4.62944;45.15694;"04° 37' 46.00'' Est, 45° 09' 25.00'' Nord";"07309";;"BLACHE DU VERNET LE CLOS";"07290";"SATILLIEU";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
4320;4.53611;45.11639;"04° 32' 10.00'' Est, 45° 06' 59.00'' Nord";"07128";;"RASE DE JAILLON A L'OUEST DU CHEM DES CHIRATTES";"07520";"LALOUVESC";"Pylône autostable"; 20.0;"ORANGE Services Fixes"
4322;4.53444;45.12028;"04° 32' 04.00'' Est, 45° 07' 13.00'' Nord";"07128";;"28 R DES CÉVENNES";"07520";"LALOUVESC";"Bâtiment"; 13.0;"La Poste"
4324;4.39722;44.34917;"04° 23' 50.00'' Est, 44° 20' 57.00'' Nord";"07113";;"SOUS LA VIEILLE";"07150";"LABASTIDE-DE-VIRAC";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
4342;4.73639;45.10750;"04° 44' 11.00'' Est, 45° 06' 27.00'' Nord";"07086";;"CRÉMOLIÈRE - CHÈRE";"07300";"ETABLES";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
4344;4.25500;44.87500;"04° 15' 18.00'' Est, 44° 52' 30.00'' Nord";"07267";;"LAULAGNET";"07310";"SAINT-MARTIAL";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
4346;4.26361;44.87694;"04° 15' 49.00'' Est, 44° 52' 37.00'' Nord";"07267";"LA SCIERIE";"LES FAUGERES D 337";"07310";"SAINT-MARTIAL";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
4348;4.30556;44.52028;"04° 18' 20.00'' Est, 44° 31' 13.00'' Nord";"07132";;"LE GINESTET";"07110";"LARGENTIERE";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
4354;4.11917;44.52972;"04° 07' 09.00'' Est, 44° 31' 47.00'' Nord";"07275";;"LE VILLARD";"07260";"SAINT-MELANY";"Bâtiment"; 5.0;"ORANGE Services Fixes"
4356;4.12667;44.58750;"04° 07' 36.00'' Est, 44° 35' 15.00'' Nord";"07329";;"LE VILLARD";"07110";"VALGORGE";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
4360;4.52083;44.99444;"04° 31' 15.00'' Est, 44° 59' 40.00'' Nord";"07079";;"LE PONT DE SIALLE";"07570";"DESAIGNES";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
4364;4.75389;44.63028;"04° 45' 14.00'' Est, 44° 37' 49.00'' Nord";"07076";;"CENTRALE ÉLECTRIQUE DE CRUAS-MEYSSE";"07350";"CRUAS";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
4372;4.60306;44.73222;"04° 36' 11.00'' Est, 44° 43' 56.00'' Nord";"07186";"QUARTIER GRATENAS";"CHEM DE LA CHEVILLONE";"07000";"PRIVAS";"Bâtiment"; 35.0;"ORANGE Services Fixes"
4380;4.13278;44.46917;"04° 07' 58.00'' Est, 44° 28' 09.00'' Nord";"07171";;"L'ESTOUREL";"07230";"PAYZAC";"Bâtiment"; 5.0;"ORANGE Services Fixes"
4382;4.35083;44.85250;"04° 21' 03.00'' Est, 44° 51' 09.00'' Nord";"07082";;"CH DE NOIROLS";"07160";"DORNAS";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
4386;4.61389;45.02056;"04° 36' 50.00'' Est, 45° 01' 14.00'' Nord";"07085";;"LA PLACE";"07270";"EMPURANY";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
4388;4.31694;44.88139;"04° 19' 01.00'' Est, 44° 52' 53.00'' Nord";"07150";;"BOIS EXTREMAS";"07160";"MARIAC";"Pylône autostable"; 16.0;
4390;4.32444;44.90194;"04° 19' 28.00'' Est, 44° 54' 07.00'' Nord";"07012";;"LA CAIRISSE";"07310";"ARCENS";"Mât"; 10.0;
4414;4.38500;44.62222;"04° 23' 06.00'' Est, 44° 37' 20.00'' Nord";"07019";;"CHEMAINDE LA CROIX D'OLLIER";"07200";"AUBENAS";"Immeuble"; 10.0;"Titulaire programme Radio/TV"
22482;4.68528;44.90472;"04° 41' 07.00'' Est, 44° 54' 17.00'' Nord";"07338";;"LA JUSTICE BEL AIR";"07240";"VERNOUX-EN-VIVARAIS";"Pylône autostable"; 14.0;"ORANGE Services Fixes"
24569;4.61333;44.31111;"04° 36' 48.00'' Est, 44° 18' 40.00'' Nord";"07259";"LE CREUX DE BOULE";"MENUISERIE VOLLE";"07700";"SAINT-JUST";"Pylône autostable"; 20.0;"SFR"
51216;4.66222;44.70806;"04° 39' 44.00'' Est, 44° 42' 29.00'' Nord";"07066";;"PL DE L'EGLISE";"07210";"CHOMERAC";"Monument religieux"; 29.0;"Commune, communauté de commune"
51692;4.67194;45.23167;"04° 40' 19.00'' Est, 45° 13' 54.00'' Nord";"07197";"BERNAUDIN LE HAUT";"LA CHAPELLE BERNAUDIN";"07100";"ROIFFIEUX";"Pylône autostable"; 12.0;"ORANGE"
63664;4.67194;45.24056;"04° 40' 19.00'' Est, 45° 14' 26.00'' Nord";"07010";;"9 PL CORDELIERS";"07100";"ANNONAY";"Immeuble"; 21.0;"Titulaire programme Radio/TV"
63693;4.75250;45.31972;"04° 45' 09.00'' Est, 45° 19' 11.00'' Nord";"07089";"LES MARQUIANDS";;"07340";"FELINES";"Pylône autostable"; 10.0;"Towercast"
69558;4.33528;44.41472;"04° 20' 07.00'' Est, 44° 24' 53.00'' Nord";"07306";"ROCHER DE SAMPZON";"STATION TDF DE VALLON PONT D'ARC";"07120";"SAMPZON";"Pylône autostable"; 6.3;"TDF"
72499;4.61889;44.58333;"04° 37' 08.00'' Est, 44° 35' 00.00'' Nord";"07020";"LEGUILLE";"LE SERRE POINTU";"07400";"AUBIGNAS";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
72509;4.62917;44.33778;"04° 37' 45.00'' Est, 44° 20' 16.00'' Nord";"07264";"LA COMBE DU BON VIN";;"07700";"SAINT-MARCEL-D'ARDECHE";"Pylône autostable"; 20.0;"ORANGE"
72513;4.68611;44.47250;"04° 41' 10.00'' Est, 44° 28' 21.00'' Nord";"07346";"FONTBONNE";"CHEM COMMUNAL";"07220";"VIVIERS";"Pylône autostable"; 15.0;"ORANGE"
72571;4.68694;44.55472;"04° 41' 13.00'' Est, 44° 33' 17.00'' Nord";"07319";"LE PONT SUD";"GARE SNCF";"07400";"LE TEIL";"Pylône autostable"; 35.0;"SNCF Réseau"
100123;4.45583;45.07472;"04° 27' 21.00'' Est, 45° 04' 29.00'' Nord";"07192";;"LA CROIX DE L'HOMME";"07320";"ROCHEPAULE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
100129;4.40194;45.06806;"04° 24' 07.00'' Est, 45° 04' 05.00'' Nord";"07080";;"LE BOIS DD GILLIBERTHE";"07320";"DEVESSET";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
100169;4.64556;44.95417;"04° 38' 44.00'' Est, 44° 57' 15.00'' Nord";"07216";"MONTCOUQUIOL";"CHANTE ALOUETTE";"07270";"SAINT-BARTHELEMY-GROZON";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
100197;4.54222;45.02667;"04° 32' 32.00'' Est, 45° 01' 36.00'' Nord";"07166";;"GRANGE LES HUBATS DE MONTGAUCHY LE VILLAGE";"07270";"NOZIERES";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
100224;4.13972;44.80639;"04° 08' 23.00'' Est, 44° 48' 23.00'' Nord";"07075";;"PRÉ TOURSON";"07630";"CROS-DE-GEORAND";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
100228;4.11833;44.68306;"04° 07' 06.00'' Est, 44° 40' 59.00'' Nord";"07154";;"SERRE DU MOUTON";"07510";"MAZAN-L'ABBAYE";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
100245;4.04528;44.50611;"04° 02' 43.00'' Est, 44° 30' 22.00'' Nord";"07147";;"FONT REYNAL";"07140";"MALARCE-SUR-LA-THINES";"Mât"; 10.0;"ORANGE Services Fixes"
100255;4.00917;44.52306;"04° 00' 33.00'' Est, 44° 31' 23.00'' Nord";"07163";;"LE TRAVERS";"07140";"MONTSELGUES";"Mât"; 6.0;"ORANGE Services Fixes"
100261;4.39139;44.71889;"04° 23' 29.00'' Est, 44° 43' 08.00'' Nord";"07093";"LA CROISETTE";"LE VILLAGE";"07530";"GENESTELLE";"Bâtiment"; 6.0;"ORANGE Services Fixes"
100273;4.20333;44.62139;"04° 12' 12.00'' Est, 44° 37' 17.00'' Nord";"07315";;"TRAS LE PUEY";"07380";"LA SOUCHE";"Pylône autostable"; 36.0;"ORANGE Services Fixes"
100280;4.20167;44.62889;"04° 12' 06.00'' Est, 44° 37' 44.00'' Nord";"07315";"LA CHAREYRARDE";"LE VILLAGE";"07380";"LA SOUCHE";"Pylône tubulaire"; 9.0;"ORANGE Services Fixes"
100284;4.75639;44.86278;"04° 45' 23.00'' Est, 44° 51' 46.00'' Nord";"07094";;"GIRBAUD EST";"07800";"GILHAC-ET-BRUZAC";"Bâtiment"; 6.0;"ORANGE Services Fixes"
